# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
5.3134756088  5.0960  508.809  -8.033  -8.976  -9.440  -6.029  -8.303  -9.426
5.3134846687  5.0920  522.703  -8.039  -9.001  -9.490  -5.952  -8.315  -9.474
5.3134965897  5.0890  531.319  -8.098  -9.046  -9.521  -5.998  -8.368  -9.505
5.3135113716  5.0840  539.206  -8.103  -9.060  -9.546  -5.959  -8.375  -9.530
5.3135294914  5.0770  546.582  -8.106  -9.074  -9.572  -5.913  -8.381  -9.556
# 5.3135294914  5.0770  769.051  -7.285  -8.872  -9.985  -3.659  -7.766  -9.939
5.3135299683  5.0770  741.063  -7.579  -9.018 -10.000  -4.214  -8.009  -9.959
5.3135309219  5.0770  678.352  -7.952  -9.166  -9.929  -5.032  -8.304  -9.898
5.3135328293  5.0760  596.424  -8.124  -9.155  -9.730  -5.669  -8.417  -9.708
5.3135361671  5.0740  482.898  -7.984  -8.904  -9.339  -6.106  -8.247  -9.326
5.3135409355  5.0720  514.820  -8.036  -8.986  -9.459  -5.989  -8.307  -9.444
5.3135480881  5.0680  538.462  -8.100  -9.058  -9.544  -5.949  -8.372  -9.528
5.3135576248  5.0640  553.165  -8.107  -9.084  -9.594  -5.871  -8.384  -9.576
5.3135700226  5.0580  563.190  -8.110  -9.099  -9.625  -5.819  -8.391  -9.606
5.3135852814  5.0510  571.814  -8.112  -9.112  -9.650  -5.774  -8.395  -9.631
5.3136043549  5.0420  580.571  -8.113  -9.125  -9.678  -5.724  -8.400  -9.658
# 5.3136043549  5.0420  816.686  -6.734  -8.586  -9.935  -2.639  -7.308  -9.879
5.3136048317  5.0410  786.964  -7.060  -8.753  -9.962  -3.240  -7.578  -9.911
5.3136057854  5.0410  721.199  -7.677  -9.054  -9.974  -4.427  -8.085  -9.935
5.3136081696  5.0390  633.512  -8.061  -9.170  -9.826  -5.376  -8.378  -9.800
5.3136115074  5.0370  512.690  -8.029  -8.978  -9.450  -5.980  -8.300  -9.435
5.3136167526  5.0340  545.953  -8.098  -9.066  -9.567  -5.890  -8.373  -9.550
5.3136243820  5.0290  571.025  -8.107  -9.109  -9.648  -5.762  -8.391  -9.629
5.3136348724  5.0220  585.943  -8.111  -9.132  -9.694  -5.684  -8.400  -9.674
5.3136482239  5.0140  595.875  -8.112  -9.146  -9.723  -5.634  -8.405  -9.701
5.3136649132  5.0040  603.747  -8.111  -9.156  -9.746  -5.590  -8.407  -9.723
5.3136854172  4.9910  612.005  -8.097  -9.160  -9.768  -5.522  -8.399  -9.745
# 5.3136854172  4.9900  862.095  -5.883  -8.101  -9.750  -1.172  -6.585  -9.685
5.3136858940  4.9900  830.721  -6.472  -8.436  -9.880  -2.182  -7.084  -9.821
5.3136868477  4.9890  760.948  -7.308  -8.875  -9.971  -3.705  -7.781  -9.925
5.3136892319  4.9870  668.429  -7.960  -9.156  -9.902  -5.064  -8.305  -9.870
5.3136930466  4.9840  539.828  -8.085  -9.049  -9.544  -5.890  -8.359  -9.528
5.3136987686  4.9790  574.851  -8.098  -9.108  -9.657  -5.712  -8.384  -9.637
5.3137068748  4.9730  601.250  -8.104  -9.148  -9.736  -5.583  -8.400  -9.714
5.3137178421  4.9640  615.964  -8.078  -9.154  -9.776  -5.462  -8.384  -9.752
5.3137316704  4.9530  625.396  -8.051  -9.151  -9.798  -5.379  -8.365  -9.772
5.3137493134  4.9390  632.638  -8.029  -9.148  -9.813  -5.310  -8.349  -9.786
5.3137712479  4.9210  639.816  -8.004  -9.143  -9.829  -5.237  -8.330  -9.801
# 5.3137712479  4.9200  902.101  -5.067  -7.631  -9.557   0.216  -5.891  -9.484
5.3137717247  4.9200  869.871  -5.653  -7.963  -9.686  -0.785  -6.387  -9.619
5.3137726784  4.9190  795.894  -6.849  -8.632  -9.920  -2.861  -7.397  -9.866
5.3137750626  4.9170  699.608  -7.738  -9.061  -9.931  -4.575  -8.126  -9.893
5.3137793541  4.9130  563.839  -8.080  -9.081  -9.619  -5.726  -8.363  -9.599
5.3137850761  4.9070  600.420  -8.089  -9.138  -9.730  -5.546  -8.386  -9.707
5.3137936592  4.8980  626.261  -8.028  -9.139  -9.796  -5.325  -8.345  -9.769
5.3138051033  4.8870  641.586  -7.988  -9.135  -9.830  -5.198  -8.317  -9.801
5.3138198853  4.8730  649.314  -7.964  -9.131  -9.848  -5.123  -8.299  -9.818
5.3138389587  4.8550  655.021  -7.943  -9.126  -9.859  -5.064  -8.283  -9.828
5.3138618469  4.8330  660.777  -7.921  -9.120  -9.870  -5.003  -8.266  -9.837
# 5.3138618469  4.8320  932.943  -4.132  -7.077  -9.282   1.760  -5.089  -9.202
5.3138623238  4.8310  898.577  -4.985  -7.576  -9.522   0.346  -5.817  -9.448
5.3138637543  4.8300  823.105  -6.364  -8.359  -9.827  -2.014  -6.986  -9.767
5.3138661385  4.8270  722.861  -7.542  -8.971  -9.942  -4.175  -7.965  -9.900
5.3138699532  4.8220  582.043  -8.067  -9.097  -9.670  -5.585  -8.358  -9.649
5.3138766289  4.8150  619.092  -8.015  -9.120  -9.771  -5.322  -8.330  -9.745
5.3138852119  4.8050  645.439  -7.947  -9.116  -9.833  -5.100  -8.282  -9.803
5.3138971329  4.7920  659.409  -7.907  -9.110  -9.864  -4.977  -8.253  -9.832
5.3139128685  4.7750  667.045  -7.849  -9.085  -9.871  -4.852  -8.206  -9.837
5.3139324188  4.7530  671.823  -7.806  -9.065  -9.873  -4.761  -8.171  -9.838
5.3139562607  4.7260  675.857  -7.761  -9.044  -9.874  -4.669  -8.135  -9.838
# 5.3139562607  4.7250  954.674  -3.290  -6.572  -9.019   3.134  -4.365  -8.932
5.3139567375  4.7250  919.931  -4.186  -7.099  -9.279   1.658  -5.131  -9.199
5.3139581680  4.7230  843.248  -5.807  -8.031  -9.685  -1.073  -6.509  -9.619
5.3139605522  4.7200  739.699  -7.281  -8.831  -9.913  -3.690  -7.746  -9.866
5.3139648438  4.7140  595.052  -8.037  -9.098  -9.703  -5.445  -8.337  -9.680
5.3139715195  4.7060  632.929  -7.940  -9.094  -9.795  -5.125  -8.270  -9.766
5.3139805794  4.6940  659.409  -7.848  -9.074  -9.849  -4.868  -8.202  -9.816
5.3139934540  4.6790  673.372  -7.750  -9.034  -9.864  -4.654  -8.124  -9.828
5.3140096664  4.6590  679.290  -7.697  -9.009  -9.868  -4.544  -8.080  -9.830
5.3140296936  4.6330  683.054  -7.659  -8.991  -9.868  -4.469  -8.049  -9.829
5.3140549660  4.6020  685.733  -7.622  -8.972  -9.866  -4.396  -8.017  -9.827
# 5.3140549660  4.6010  967.509  -2.536  -6.113  -8.765   4.344  -3.713  -8.674
5.3140554428  4.6010  932.943  -3.552  -6.717  -9.079   2.690  -4.585  -8.995
5.3140568733  4.5990  854.585  -5.361  -7.766  -9.564  -0.328  -6.126  -9.494
5.3140592575  4.5950  750.853  -7.020  -8.684  -9.866  -3.225  -7.524  -9.815
5.3140640259  4.5890  604.025  -7.969  -9.069  -9.715  -5.277  -8.281  -9.689
5.3140702248  4.5800  641.734  -7.870  -9.063  -9.806  -4.955  -8.213  -9.774
5.3140797615  4.5670  668.275  -7.711  -9.003  -9.841  -4.594  -8.086  -9.805
5.3140926361  4.5500  681.326  -7.615  -8.962  -9.854  -4.393  -8.010  -9.814
5.3141088486  4.5270  687.630  -7.565  -8.939  -9.857  -4.289  -7.968  -9.817
5.3141298294  4.4990  690.327  -7.531  -8.922  -9.856  -4.221  -7.940  -9.815
5.3141551018  4.4650  692.556  -7.497  -8.904  -9.853  -4.156  -7.911  -9.811
# 5.3141551018  4.4640  978.487  -1.830  -5.677  -8.514   5.460  -3.099  -8.418
5.3141555786  4.4630  943.529  -2.890  -6.312  -8.854   3.755  -4.011  -8.764
5.3141570091  4.4610  864.281  -4.967  -7.532  -9.453   0.328  -5.787  -9.378
5.3141598701  4.4570  759.023  -6.787  -8.549  -9.818  -2.816  -7.324  -9.764
5.3141641617  4.4500  610.316  -7.903  -9.038  -9.720  -5.116  -8.225  -9.691
5.3141708374  4.4400  648.418  -7.763  -9.007  -9.799  -4.731  -8.122  -9.764
5.3141803741  4.4260  674.458  -7.585  -8.934  -9.827  -4.351  -7.979  -9.788
5.3141937256  4.4070  687.630  -7.494  -8.895  -9.840  -4.158  -7.906  -9.797
5.3142104149  4.3830  693.194  -7.446  -8.873  -9.842  -4.060  -7.866  -9.799
5.3142313957  4.3520  695.112  -7.414  -8.856  -9.840  -3.997  -7.839  -9.796
5.3142576218  4.3150  697.036  -7.383  -8.839  -9.836  -3.939  -7.813  -9.791
# 5.3142576218  4.3130  985.043  -1.192  -5.279  -8.278   6.458  -2.542  -8.179
5.3142580986  4.3130  950.944  -2.302  -5.951  -8.647   4.691  -3.501  -8.553
5.3142595291  4.3110  872.077  -4.508  -7.253  -9.304   1.077  -5.389  -9.225
5.3142623901  4.3060  765.517  -6.577  -8.425  -9.770  -2.452  -7.142  -9.712
5.3142666817  4.2990  614.972  -7.837  -9.004  -9.718  -4.962  -8.169  -9.687
5.3142733574  4.2890  652.612  -7.645  -8.940  -9.781  -4.504  -8.020  -9.743
5.3142828941  4.2730  678.821  -7.471  -8.869  -9.809  -4.133  -7.881  -9.767
5.3142962456  4.2530  691.600  -7.380  -8.830  -9.821  -3.943  -7.807  -9.776
5.3143129349  4.2270  696.875  -7.316  -8.797  -9.817  -3.818  -7.753  -9.771
5.3143339157  4.1950  699.447  -7.258  -8.764  -9.806  -3.713  -7.704  -9.759
5.3143601418  4.1550  701.221  -7.204  -8.732  -9.793  -3.616  -7.657  -9.746
# 5.3143601418  4.1540  991.414  -0.541  -4.855  -8.008   7.451  -1.966  -7.905
5.3143606186  4.1530  957.536  -1.693  -5.571  -8.421   5.645  -2.968  -8.323
5.3143620491  4.1510  877.718  -4.034  -6.963  -9.145   1.849  -4.977  -9.061
5.3143649101  4.1460  770.469  -6.320  -8.269  -9.699  -2.014  -6.919  -9.638
5.3143692017  4.1380  619.377  -7.768  -8.967  -9.713  -4.801  -8.109  -9.680
5.3143763542  4.1270  656.228  -7.529  -8.873  -9.761  -4.280  -7.919  -9.720
5.3143863678  4.1100  682.897  -7.356  -8.802  -9.788  -3.912  -7.780  -9.743
5.3143997192  4.0880  695.753  -7.211  -8.729  -9.781  -3.635  -7.660  -9.733
5.3144168854  4.0600  700.576  -7.119  -8.678  -9.767  -3.470  -7.582  -9.717
5.3144383430  4.0240  702.838  -7.060  -8.644  -9.754  -3.367  -7.531  -9.704
5.3144650459  3.9800  703.485  -7.006  -8.611  -9.740  -3.272  -7.483  -9.689
# 5.3144650459  3.9800  995.532   0.107  -4.432  -7.737   8.436  -1.391  -7.630
5.3144655228  3.9790  961.513  -1.076  -5.184  -8.187   6.603  -2.427  -8.085
5.3144669533  3.9770  881.364  -3.557  -6.671  -8.981   2.618  -4.562  -8.893
5.3144698143  3.9720  774.560  -5.978  -8.059  -9.594  -1.444  -6.621  -9.528
5.3144741058  3.9630  622.379  -7.660  -8.903  -9.694  -4.588  -8.014  -9.656
5.3144812584  3.9500  659.713  -7.409  -8.801  -9.737  -4.051  -7.813  -9.693
5.3144907951  3.9320  685.417  -7.186  -8.699  -9.746  -3.609  -7.632  -9.698
5.3145041466  3.9070  697.839  -7.003  -8.602  -9.725  -3.275  -7.478  -9.673
5.3145213127  3.8760  703.485  -6.907  -8.549  -9.710  -3.104  -7.396  -9.657
5.3145427704  3.8360  705.269  -6.843  -8.511  -9.696  -2.992  -7.341  -9.642
5.3145689964  3.7890  706.570  -6.782  -8.474  -9.680  -2.886  -7.287  -9.625
# 5.3145689964  3.7880 1000.818   0.845  -3.950  -7.426   9.553  -0.736  -7.316
5.3145694733  3.7870  966.173  -0.327  -4.694  -7.873   7.742  -1.762  -7.767
5.3145709038  3.7840  885.636  -2.953  -6.297  -8.766   3.579  -4.035  -8.672
5.3145737648  3.7780  778.314  -5.591  -7.823  -9.472  -0.805  -6.284  -9.401
5.3145780563  3.7690  626.116  -7.521  -8.821  -9.667  -4.322  -7.892  -9.626
5.3145852089  3.7550  662.606  -7.271  -8.719  -9.707  -3.794  -7.692  -9.660
5.3145952225  3.7350  688.740  -6.954  -8.557  -9.684  -3.206  -7.428  -9.631
5.3146085739  3.7090  701.221  -6.769  -8.458  -9.662  -2.872  -7.272  -9.606
5.3146257401  3.6750  706.407  -6.670  -8.403  -9.646  -2.697  -7.188  -9.588
5.3146471977  3.6320  707.384  -6.602  -8.363  -9.630  -2.578  -7.129  -9.572
5.3146739006  3.5810  709.014  -6.534  -8.322  -9.612  -2.462  -7.070  -9.553
# 5.3146739006  3.5800 1004.743   1.647  -3.426  -7.087  10.765  -0.024  -6.972
5.3146743774  3.5790  970.410   0.488  -4.162  -7.530   8.975  -1.040  -7.419
5.3146758080  3.5760  890.543  -2.250  -5.861  -8.510   4.689  -3.421  -8.410
5.3146786690  3.5700  782.267  -5.167  -7.564  -9.337  -0.106  -5.914  -9.260
5.3146829605  3.5600  629.586  -7.366  -8.729  -9.635  -4.028  -7.757  -9.591
5.3146901131  3.5440  665.204  -7.050  -8.584  -9.649  -3.407  -7.498  -9.598
5.3146996498  3.5230  691.759  -6.692  -8.396  -9.613  -2.756  -7.198  -9.556
5.3147130013  3.4940  704.296  -6.503  -8.296  -9.590  -2.415  -7.039  -9.530
5.3147301674  3.4570  709.014  -6.397  -8.238  -9.571  -2.229  -6.949  -9.509
5.3147516251  3.4120  711.468  -6.319  -8.192  -9.553  -2.095  -6.881  -9.489
5.3147778511  3.3560  712.615  -6.239  -8.145  -9.532  -1.959  -6.811  -9.466
# 5.3147778511  3.3550 1010.311   2.607  -2.797  -6.681  12.215   0.829  -6.560
5.3147783279  3.3540  975.787   1.459  -3.527  -7.121  10.445  -0.178  -7.005
5.3147797585  3.3510  895.891  -1.349  -5.298  -8.172   6.093  -2.632  -8.067
5.3147826195  3.3440  787.871  -4.657  -7.254  -9.175   0.728  -5.470  -9.092
5.3147869110  3.3320  634.096  -7.180  -8.618  -9.596  -3.685  -7.592  -9.547
5.3147935867  3.3140  670.278  -6.733  -8.391  -9.567  -2.858  -7.220  -9.510
5.3148031235  3.2900  696.554  -6.365  -8.201  -9.527  -2.196  -6.912  -9.464
5.3148164749  3.2570  709.831  -6.132  -8.074  -9.488  -1.787  -6.715  -9.421
5.3148331642  3.2140  716.069  -5.918  -7.948  -9.431  -1.429  -6.531  -9.361
5.3148541451  3.1620  719.209  -5.747  -7.846  -9.381  -1.143  -6.383  -9.309
5.3148803711  3.0980  721.697  -5.566  -7.737  -9.326  -0.844  -6.226  -9.252
# 5.3148803711  3.0980 1021.539   4.092  -1.802  -6.000  14.499   2.153  -5.875
5.3148808479  3.0960  987.768   2.856  -2.612  -6.530  12.564   1.061  -6.408
5.3148822784  3.0910  907.309   0.028  -4.413  -7.620   8.199  -1.418  -7.507
5.3148851395  3.0820  798.647  -3.662  -6.645  -8.840   2.330  -4.604  -8.748
5.3148894310  3.0660  644.103  -6.790  -8.388  -9.509  -2.997  -7.253  -9.453
5.3148965836  3.0430  680.386  -6.269  -8.119  -9.454  -2.061  -6.816  -9.388
5.3149061203  3.0100  708.525  -5.674  -7.787  -9.330  -1.040  -6.312  -9.257
5.3149194717  2.9660  723.361  -5.253  -7.544  -9.224  -0.335  -5.953  -9.146
5.3149366379  2.9100  731.400  -4.955  -7.369  -9.142   0.159  -5.696  -9.060
5.3149580956  2.8410  736.979  -4.677  -7.204  -9.061   0.616  -5.455  -8.976
5.3149843216  2.7580  742.771  -4.346  -7.006  -8.961   1.155  -5.169  -8.872
# 5.3149843216  2.7580 1050.401   6.729  -0.044  -4.803  18.552   4.491  -4.674
5.3149847984  2.7550 1015.442   5.523  -0.837  -5.323  16.677   3.429  -5.194
5.3149862289  2.7480  934.233   2.519  -2.800  -6.600  11.991   0.782  -6.477
5.3149890900  2.7330  823.105  -1.594  -5.380  -8.125   5.610  -2.808  -8.017
5.3149933815  2.7080  665.358  -5.979  -7.919  -9.324  -1.607  -6.552  -9.252
5.3150000572  2.6710  704.620  -4.980  -7.351  -9.086   0.074  -5.702  -9.003
5.3150095940  2.6190  734.945  -4.086  -6.835  -8.852   1.558  -4.937  -8.760
5.3150224686  2.5510  752.757  -3.267  -6.347  -8.599   2.883  -4.233  -8.501
5.3150391579  2.4660  764.285  -2.502  -5.884  -8.346   4.104  -3.572  -8.243
5.3150606155  2.3620  774.203  -1.620  -5.345  -8.042   5.495  -2.808  -7.933
5.3150863647  2.2410  783.890  -0.488  -4.641  -7.628   7.249  -1.823  -7.514
5.3151650429  0.9240    0.000  30.018  30.042  30.052  29.985  30.033  30.051
