# Combined PARSEC isochrone (>= 0.09 Msun) and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Note that W146 mag for M <= 0.08 Msun is just given by (J + 0.021)
#       Mini     MPD      Rad   MJ_2M   MH_2M   MK_2M   MZ087   MW146   MF213
1.3345146179  1.2070   84.208  -4.567  -5.411  -5.684  -3.456  -4.806  -5.676
1.3345155716  1.2050  101.825  -4.882  -5.752  -6.050  -3.657  -5.133  -6.041
1.3345167637  1.2030  132.055  -5.321  -6.214  -6.549  -3.836  -5.580  -6.539
1.3345181942  1.2010  164.913  -5.694  -6.602  -6.971  -3.846  -5.950  -6.958
1.3345197439  1.1980  190.482  -5.935  -6.852  -7.242  -3.822  -6.185  -7.225
1.3345216513  1.1950  205.237  -6.058  -6.979  -7.381  -3.806  -6.304  -7.361
1.3345236778  1.1920  212.058  -6.111  -7.034  -7.440  -3.810  -6.354  -7.418
1.3345260620  1.1880  215.405  -6.138  -7.062  -7.469  -3.809  -6.380  -7.447
1.3345261812  1.1870  163.063  -5.672  -6.580  -6.949  -3.830  -5.929  -6.936
1.3345264196  1.1870  124.095  -5.213  -6.103  -6.429  -3.796  -5.472  -6.419
1.3345270157  1.1860   89.095  -4.659  -5.513  -5.793  -3.517  -4.903  -5.786
1.3345277309  1.1840   91.528  -4.703  -5.561  -5.845  -3.546  -4.949  -5.838
1.3345286846  1.1820  110.473  -5.016  -5.895  -6.205  -3.716  -5.271  -6.196
1.3345299959  1.1800  142.612  -5.444  -6.344  -6.694  -3.823  -5.704  -6.682
1.3345314264  1.1770  177.482  -5.808  -6.722  -7.105  -3.798  -6.061  -7.089
1.3345330954  1.1730  204.294  -6.042  -6.965  -7.367  -3.773  -6.288  -7.346
1.3345351219  1.1690  219.864  -6.161  -7.087  -7.498  -3.783  -6.400  -7.474
1.3345372677  1.1650  226.911  -6.212  -7.140  -7.556  -3.783  -6.448  -7.529
1.3345397711  1.1600  230.492  -6.238  -7.166  -7.584  -3.783  -6.472  -7.556
1.3345398903  1.1590  178.014  -5.808  -6.723  -7.108  -3.776  -6.061  -7.092
1.3345401287  1.1580  135.380  -5.354  -6.251  -6.593  -3.808  -5.614  -6.582
1.3345407248  1.1570   97.086  -4.797  -5.662  -5.955  -3.595  -5.046  -5.947
1.3345414400  1.1550   99.737  -4.841  -5.710  -6.007  -3.620  -5.092  -5.998
1.3345423937  1.1520  119.882  -5.148  -6.036  -6.359  -3.757  -5.406  -6.349
1.3345435858  1.1480  154.048  -5.564  -6.470  -6.834  -3.780  -5.822  -6.822
1.3345450163  1.1440  190.614  -5.916  -6.836  -7.232  -3.736  -6.165  -7.213
1.3345468044  1.1390  218.754  -6.142  -7.069  -7.482  -3.738  -6.379  -7.457
1.3345487118  1.1340  234.885  -6.256  -7.186  -7.606  -3.754  -6.485  -7.576
1.3345508575  1.1270  242.245  -6.304  -7.235  -7.659  -3.758  -6.528  -7.626
1.3345533609  1.1210  245.898  -6.327  -7.259  -7.684  -3.756  -6.549  -7.650
1.3345534801  1.1200  193.756  -5.936  -6.858  -7.258  -3.700  -6.183  -7.238
1.3345537186  1.1190  147.589  -5.486  -6.390  -6.750  -3.756  -5.745  -6.738
1.3345541954  1.1170  105.404  -4.928  -5.805  -6.111  -3.654  -5.182  -6.102
1.3345549107  1.1130  108.381  -4.973  -5.852  -6.163  -3.672  -5.228  -6.154
1.3345558643  1.1090  130.093  -5.275  -6.170  -6.509  -3.757  -5.534  -6.499
1.3345570564  1.1040  166.362  -5.680  -6.592  -6.971  -3.715  -5.934  -6.955
1.3345583677  1.0980  205.189  -6.022  -6.947  -7.355  -3.676  -6.262  -7.331
1.3345600367  1.0910  235.047  -6.241  -7.172  -7.595  -3.701  -6.465  -7.562
1.3345618248  1.0830  252.148  -6.352  -7.285  -7.715  -3.718  -6.566  -7.677
1.3345639706  1.0740  260.408  -6.398  -7.334  -7.768  -3.721  -6.608  -7.727
1.3345662355  1.0650  264.701  -6.421  -7.358  -7.795  -3.717  -6.628  -7.752
1.3345663548  1.0640  212.792  -6.071  -6.999  -7.414  -3.639  -6.306  -7.388
1.3345665932  1.0620  162.090  -5.627  -6.539  -6.917  -3.673  -5.881  -6.901
1.3345670700  1.0590  115.466  -5.069  -5.956  -6.279  -3.684  -5.327  -6.269
1.3345676661  1.0540  118.783  -5.114  -6.003  -6.331  -3.688  -5.372  -6.321
1.3345686197  1.0470  142.284  -5.408  -6.313  -6.672  -3.681  -5.667  -6.660
1.3345696926  1.0400  181.324  -5.802  -6.723  -7.120  -3.602  -6.050  -7.100
1.3345710039  1.0310  222.923  -6.134  -7.065  -7.486  -3.612  -6.360  -7.454
1.3345725536  1.0200  255.361  -6.344  -7.281  -7.715  -3.649  -6.551  -7.673
1.3345742226  1.0080  273.814  -6.447  -7.387  -7.831  -3.662  -6.642  -7.782
1.3345762491  0.9940  283.175  -6.491  -7.432  -7.881  -3.662  -6.678  -7.828
1.3345783949  0.9800  288.373  -6.510  -7.454  -7.907  -3.651  -6.693  -7.851
1.3345785141  0.9790  236.132  -6.207  -7.142  -7.570  -3.578  -6.422  -7.532
1.3345787525  0.9760  179.620  -5.769  -6.692  -7.092  -3.526  -6.016  -7.072
1.3345791101  0.9700  127.337  -5.211  -6.109  -6.454  -3.638  -5.471  -6.443
1.3345798254  0.9630  130.965  -5.255  -6.156  -6.506  -3.623  -5.515  -6.495
1.3345806599  0.9530  156.695  -5.544  -6.457  -6.838  -3.555  -5.798  -6.823
1.3345816135  0.9410  199.138  -5.925  -6.855  -7.270  -3.492  -6.161  -7.243
1.3345829248  0.9260  244.374  -6.244  -7.181  -7.616  -3.539  -6.450  -7.573
1.3345843554  0.9100  278.904  -6.437  -7.379  -7.832  -3.573  -6.618  -7.776
1.3345860243  0.8910  298.851  -6.523  -7.471  -7.937  -3.584  -6.692  -7.874
1.3345879316  0.8710  308.713  -6.549  -7.505  -7.982  -3.564  -6.713  -7.916
1.3345899582  0.8490  313.440  -6.558  -7.520  -8.005  -3.549  -6.721  -7.937
1.3346016407  0.5720    0.000  30.020  30.044  30.053  29.988  30.035  30.052
