# Combined PARSEC isochrone (>= 0.55 Msun), Henry & McCarthy 1993, AJ, 106, 773's relation (0.09 Msun <= M <= 0.48 Msun), and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
#       Mini     MPD      Rad    MV_j    MI_c   MJ_2M   MH_2M   MK_2M
2.7407467365  2.6910  267.211  -0.898  -4.621  -6.825  -7.663  -8.014
2.7407634258  2.6890  273.814  -0.807  -4.601  -6.865  -7.704  -8.060
2.7407827377  2.6870  278.007  -0.696  -4.562  -6.886  -7.727  -8.086
2.7407829762  2.6870  306.306  -0.416  -4.507  -7.054  -7.900  -8.275
2.7407841682  2.6870  248.917  -1.128  -4.657  -6.703  -7.535  -7.876
2.7407867908  2.6870  191.054  -1.762  -4.615  -6.252  -7.064  -7.367
2.7407908440  2.6860  161.754  -2.024  -4.494  -5.967  -6.761  -7.044
2.7407965660  2.6850  172.129  -1.930  -4.542  -6.074  -6.875  -7.165
2.7408044338  2.6840  200.519  -1.663  -4.637  -6.335  -7.151  -7.461
2.7408142090  2.6830  234.453  -1.289  -4.663  -6.600  -7.427  -7.760
2.7408263683  2.6810  261.309  -0.940  -4.616  -6.782  -7.619  -7.968
2.7408409119  2.6790  276.156  -0.738  -4.577  -6.877  -7.717  -8.075
2.7408580780  2.6770  282.524  -0.654  -4.557  -6.914  -7.755  -8.118
2.7408776283  2.6740  285.993  -0.576  -4.526  -6.932  -7.775  -8.140
2.7408778667  2.6740  318.900  -0.228  -4.443  -7.116  -7.967  -8.350
2.7408790588  2.6730  259.033  -0.950  -4.612  -6.767  -7.604  -7.952
2.7408816814  2.6730  199.506  -1.660  -4.628  -6.323  -7.138  -7.448
2.7408857346  2.6720  168.560  -1.952  -4.521  -6.036  -6.834  -7.122
2.7408916950  2.6710  179.372  -1.857  -4.568  -6.140  -6.946  -7.242
2.7408995628  2.6700  208.380  -1.569  -4.647  -6.396  -7.216  -7.532
2.7409095764  2.6680  242.468  -1.169  -4.648  -6.654  -7.485  -7.823
2.7409219742  2.6660  269.374  -0.798  -4.578  -6.831  -7.670  -8.025
2.7409365177  2.6640  284.351  -0.604  -4.536  -6.922  -7.764  -8.128
2.7409539223  2.6610  290.439  -0.528  -4.515  -6.957  -7.800  -8.168
2.7409737110  2.6580  293.735  -0.462  -4.489  -6.972  -7.818  -8.188
2.7409739494  2.6580  330.640  -0.090  -4.391  -7.170  -8.025  -8.416
2.7409751415  2.6580  268.754  -0.791  -4.571  -6.826  -7.665  -8.020
2.7409775257  2.6570  207.231  -1.569  -4.639  -6.385  -7.204  -7.520
2.7409815788  2.6560  174.725  -1.887  -4.545  -6.095  -6.898  -7.191
2.7409870625  2.6550  185.847  -1.785  -4.588  -6.199  -7.010  -7.310
2.7409944534  2.6540  215.405  -1.470  -4.645  -6.451  -7.274  -7.595
2.7410039902  2.6520  249.951  -1.034  -4.614  -6.702  -7.536  -7.880
2.7410156727  2.6500  276.920  -0.661  -4.540  -6.875  -7.716  -8.076
2.7410295010  2.6470  291.713  -0.480  -4.493  -6.962  -7.807  -8.176
2.7410459518  2.6440  297.615  -0.403  -4.470  -6.995  -7.841  -8.214
2.7410647869  2.6400  300.715  -0.350  -4.450  -7.010  -7.857  -8.231
2.7410650253  2.6400  341.472   0.042  -4.335  -7.218  -8.077  -8.475
2.7410664558  2.6400  277.751  -0.633  -4.528  -6.878  -7.719  -8.080
2.7410690784  2.6390  214.316  -1.465  -4.636  -6.440  -7.263  -7.584
2.7410733700  2.6390  180.532  -1.822  -4.564  -6.148  -6.956  -7.253
2.7410793304  2.6370  191.891  -1.702  -4.596  -6.253  -7.066  -7.372
2.7410874367  2.6350  222.052  -1.363  -4.632  -6.500  -7.326  -7.652
2.7410979271  2.6330  256.836  -0.902  -4.577  -6.745  -7.582  -7.931
2.7411105633  2.6300  283.763  -0.542  -4.500  -6.914  -7.757  -8.122
2.7411258221  2.6270  298.576  -0.360  -4.449  -6.997  -7.844  -8.218
2.7411437035  2.6230  304.477  -0.284  -4.426  -7.029  -7.877  -8.255
2.7411642075  2.6180  307.012  -0.238  -4.409  -7.042  -7.891  -8.270
2.7411644459  2.6180  351.767   0.167  -4.282  -7.261  -8.125  -8.528
2.7411656380  2.6180  285.993  -0.501  -4.484  -6.924  -7.768  -8.135
2.7411682606  2.6170  220.828  -1.360  -4.624  -6.490  -7.316  -7.642
2.7411723137  2.6160  185.847  -1.756  -4.576  -6.196  -7.007  -7.309
2.7411782742  2.6150  197.631  -1.628  -4.602  -6.301  -7.117  -7.427
2.7411861420  2.6130  228.063  -1.264  -4.619  -6.545  -7.372  -7.703
2.7411959171  2.6100  263.060  -0.779  -4.543  -6.784  -7.623  -7.976
2.7412083149  2.6070  290.172  -0.427  -4.458  -6.948  -7.793  -8.163
2.7412228584  2.6030  305.320  -0.242  -4.405  -7.029  -7.879  -8.257
2.7412400246  2.5990  310.853  -0.166  -4.382  -7.059  -7.911  -8.293
2.7412598133  2.5940  313.440  -0.127  -4.367  -7.071  -7.924  -8.307
2.7412600517  2.5930  361.539   0.276  -4.231  -7.298  -8.166  -8.577
2.7412612438  2.5930  293.802  -0.362  -4.434  -6.966  -7.813  -8.185
2.7412636280  2.5920  227.381  -1.249  -4.608  -6.537  -7.364  -7.696
2.7412676811  2.5910  191.054  -1.678  -4.580  -6.242  -7.055  -7.361
2.7412734032  2.5890  203.074  -1.547  -4.605  -6.345  -7.164  -7.478
2.7412810326  2.5870  234.075  -1.158  -4.602  -6.585  -7.415  -7.751
2.7412905693  2.5840  269.560  -0.650  -4.504  -6.820  -7.661  -8.019
2.7413024902  2.5810  296.521  -0.307  -4.413  -6.980  -7.827  -8.202
2.7413167953  2.5760  311.498  -0.125  -4.360  -7.058  -7.910  -8.293
2.7413332462  2.5710  317.143  -0.068  -4.340  -7.087  -7.941  -8.327
2.7413525581  2.5660  319.121  -0.043  -4.330  -7.098  -7.952  -8.340
2.7413527966  2.5660  370.813   0.336  -4.197  -7.330  -8.203  -8.620
2.7413539886  2.5650  301.686  -0.223  -4.383  -7.005  -7.854  -8.232
2.7413566113  2.5640  233.483  -1.136  -4.589  -6.578  -7.409  -7.745
2.7413604259  2.5630  196.090  -1.596  -4.579  -6.283  -7.099  -7.409
2.7413663864  2.5610  208.428  -1.457  -4.599  -6.385  -7.208  -7.527
2.7413740158  2.5580  240.135  -1.037  -4.572  -6.623  -7.456  -7.797
2.7413837910  2.5550  275.902  -0.527  -4.462  -6.855  -7.698  -8.061
2.7413957119  2.5510  303.358  -0.183  -4.366  -7.012  -7.862  -8.241
2.7414100170  2.5460  317.801  -0.030  -4.318  -7.089  -7.943  -8.331
2.7414269447  2.5400  324.082   0.029  -4.297  -7.118  -7.974  -8.365
2.7414462566  2.5330  326.479   0.056  -4.286  -7.129  -7.986  -8.379
2.7414464951  2.5330  380.939   0.394  -4.164  -7.368  -8.244  -8.668
2.7414476871  2.5320  310.067  -0.086  -4.332  -7.047  -7.899  -8.282
2.7414503098  2.5310  240.633  -0.994  -4.553  -6.624  -7.457  -7.800
2.7414541245  2.5300  201.676  -1.503  -4.579  -6.328  -7.147  -7.463
2.7414598465  2.5280  214.464  -1.340  -4.580  -6.430  -7.255  -7.579
2.7414677143  2.5240  246.692  -0.894  -4.529  -6.664  -7.500  -7.846
2.7414772511  2.5210  282.524  -0.400  -4.416  -6.892  -7.737  -8.106
2.7414891720  2.5160  310.138  -0.068  -4.321  -7.045  -7.898  -8.282
2.7415034771  2.5100  325.129   0.067  -4.275  -7.120  -7.977  -8.369
2.7415204048  2.5030  331.173   0.126  -4.253  -7.149  -8.007  -8.403
2.7415397167  2.4960  333.085   0.148  -4.245  -7.160  -8.019  -8.416
2.7415399551  2.4950  390.710   0.551  -4.078  -7.375  -8.267  -8.715
2.7415411472  2.4950  318.533   0.036  -4.279  -7.084  -7.940  -8.331
2.7415435314  2.4940  247.603  -0.837  -4.505  -6.668  -7.505  -7.853
2.7415475845  2.4920  207.709  -1.387  -4.564  -6.372  -7.195  -7.516
2.7415530682  2.4890  220.778  -1.214  -4.557  -6.475  -7.302  -7.632
2.7415606976  2.4860  253.428  -0.750  -4.486  -6.705  -7.543  -7.895
2.7415702343  2.4810  289.371  -0.272  -4.370  -6.928  -7.775  -8.150
2.7415819168  2.4760  316.851   0.026  -4.282  -7.075  -7.931  -8.322
2.7415959835  2.4700  331.478   0.163  -4.235  -7.146  -8.007  -8.407
2.7416121960  2.4620  337.330   0.218  -4.216  -7.173  -8.037  -8.439
2.7416312695  2.4540  339.043   0.193  -4.234  -7.190  -8.050  -8.450
2.7416315079  2.4530  398.984   0.354  -4.190  -7.470  -8.338  -8.753
2.7416327000  2.4530  326.404   0.081  -4.270  -7.131  -7.986  -8.376
2.7416350842  2.4510  254.950  -0.702  -4.469  -6.713  -7.552  -7.905
2.7416388988  2.4490  213.922  -1.256  -4.539  -6.418  -7.243  -7.570
2.7416443825  2.4460  227.068  -1.095  -4.536  -6.518  -7.348  -7.684
2.7416515350  2.4420  259.212  -0.646  -4.461  -6.744  -7.584  -7.940
2.7416608334  2.4380  295.022  -0.229  -4.365  -6.963  -7.810  -8.185
2.7416722775  2.4310  320.963   0.001  -4.309  -7.109  -7.962  -8.348
2.7416858673  2.4240  334.700   0.086  -4.291  -7.181  -8.035  -8.427
2.7417018414  2.4160  339.121   0.170  -4.257  -7.187  -8.051  -8.456
2.7417201996  2.4060  338.887   0.127  -4.288  -7.192  -8.055  -8.460
2.7417204380  2.4060  399.259  -3.076  -5.451  -7.207  -8.143  -8.592
2.7417218685  2.4050  329.196  -2.966  -5.211  -6.905  -7.822  -8.245
2.7417244911  2.4030  259.810  -2.845  -4.925  -6.533  -7.420  -7.809
2.7417285442  2.4000  219.106  -2.756  -4.728  -6.277  -7.133  -7.498
2.7417347431  2.3960  232.892  -2.778  -4.791  -6.363  -7.232  -7.606
2.7417428493  2.3900  266.597  -2.825  -4.934  -6.559  -7.453  -7.849
2.7417531013  2.3830  304.969  -2.853  -5.072  -6.755  -7.670  -8.088
2.7417657375  2.3740  335.780  -2.854  -5.163  -6.891  -7.820  -8.255
2.7417809963  2.3630  354.613  -2.847  -5.200  -6.951  -7.893  -8.335
2.7417986393  2.3510  364.464  -2.819  -5.206  -6.975  -7.925  -8.372
2.7418191433  2.3370  373.383  -2.766  -5.195  -6.987  -7.942  -8.395
2.7418193817  2.3360  448.389  -2.685  -5.308  -7.155  -8.101  -8.681
2.7418205738  2.3350  359.712  -2.818  -5.202  -6.919  -7.837  -8.331
2.7418231964  2.3330  274.255  -2.819  -4.967  -6.566  -7.443  -7.875
2.7418272495  2.3290  226.180  -2.786  -4.783  -6.305  -7.144  -7.541
2.7418329716  2.3240  242.245  -2.786  -4.842  -6.394  -7.248  -7.657
2.7418408394  2.3170  281.744  -2.793  -4.973  -6.588  -7.474  -7.913
2.7418508530  2.3070  326.404  -2.784  -5.096  -6.778  -7.685  -8.156
2.7418630123  2.2960  361.789  -2.750  -5.166  -6.895  -7.815  -8.312
2.7418775558  2.2830  383.050  -2.704  -5.188  -6.949  -7.875  -8.390
2.7418944836  2.2680  394.780  -2.665  -5.192  -6.975  -7.901  -8.426
2.7419142723  2.2510  408.089  -2.595  -5.179  -6.989  -7.914  -8.451
2.7419145107  2.2500  493.236  -1.869  -4.842  -6.902  -7.918  -8.698
2.7419157028  2.2480  393.781  -2.523  -5.102  -6.894  -7.823  -8.408
2.7419183254  2.2440  298.645  -2.666  -4.960  -6.600  -7.489  -7.975
2.7419221401  2.2390  244.656  -2.657  -4.785  -6.341  -7.196  -7.638
2.7419278622  2.2310  262.395  -2.653  -4.841  -6.428  -7.297  -7.754
2.7419357300  2.2200  305.742  -2.639  -4.963  -6.617  -7.511  -8.005
2.7419452667  2.2070  353.716  -2.578  -5.047  -6.771  -7.687  -8.224
2.7419571877  2.1900  391.611  -2.474  -5.070  -6.869  -7.796  -8.382
2.7419714928  2.1710  414.243  -2.363  -5.044  -6.892  -7.829  -8.450
2.7419884205  2.1480  426.535  -2.286  -5.020  -6.897  -7.839  -8.479
2.7420077324  2.1220  440.712  -2.196  -4.987  -6.890  -7.829  -8.481
2.7420079708  2.1220  535.495  -0.625  -4.057  -6.463  -7.610  -8.651
2.7420091629  2.1200  428.504  -2.104  -4.903  -6.806  -7.759  -8.453
2.7420115471  2.1170  326.629  -2.446  -4.904  -6.602  -7.506  -8.055
2.7420156002  2.1120  267.766  -2.494  -4.769  -6.377  -7.251  -7.742
2.7420210838  2.1050  287.445  -2.473  -4.816  -6.458  -7.344  -7.855
2.7420287132  2.0950  334.700  -2.420  -4.909  -6.617  -7.522  -8.076
2.7420382500  2.0830  387.128  -2.282  -4.945  -6.752  -7.668  -8.289
2.7420499325  2.0690  428.504  -2.057  -4.875  -6.776  -7.715  -8.403
2.7420639992  2.0510  453.686  -1.819  -4.757  -6.740  -7.702  -8.449
2.7420802116  2.0310  466.934  -1.675  -4.686  -6.721  -7.696  -8.480
2.7420992851  2.0080  476.053  -1.562  -4.628  -6.703  -7.685  -8.497
2.7420995235  2.0080  590.412  -2.647  -5.539  -7.364  -8.147  -8.768
2.7421007156  2.0070  470.278  -1.421  -4.513  -6.608  -7.607  -8.458
2.7421028614  2.0060  356.907  -2.258  -4.862  -6.616  -7.515  -8.116
2.7421064377  2.0030  290.573  -2.332  -4.736  -6.391  -7.282  -7.819
2.7421116829  1.9990  311.498  -2.327  -4.791  -6.465  -7.357  -7.907
2.7421188354  1.9940  361.539  -2.227  -4.853  -6.618  -7.519  -8.127
2.7421276569  1.9870  417.403  -2.541  -5.187  -6.903  -7.737  -8.281
2.7421383858  1.9790  459.997  -2.543  -5.278  -7.035  -7.851  -8.422
2.7421514988  1.9700  484.680  -2.529  -5.316  -7.095  -7.900  -8.486
2.7421667576  1.9590  497.227  -2.500  -5.318  -7.112  -7.912  -8.507
2.7421844006  1.9460  504.377  -2.470  -5.310  -7.116  -7.914  -8.517
2.7421846390  1.9460  632.492  -1.386  -4.672  -6.856  -7.836  -8.761
2.7421858311  1.9450  502.753  -2.322  -5.205  -7.031  -7.844  -8.494
2.7421882153  1.9430  380.588  -2.448  -5.059  -6.749  -7.583  -8.136
2.7421920300  1.9400  308.855  -2.247  -4.742  -6.417  -7.301  -7.868
2.7421975136  1.9350  331.707  -2.202  -4.775  -6.494  -7.382  -7.977
2.7422046661  1.9280  385.794  -2.427  -5.056  -6.752  -7.585  -8.141
2.7422139645  1.9200  445.815  -2.363  -5.139  -6.911  -7.730  -8.341
2.7422251701  1.9100  492.102  -2.246  -5.138  -6.971  -7.786  -8.439
2.7422387600  1.8990  519.583  -2.107  -5.082  -6.976  -7.803  -8.506
2.7422547340  1.8850  534.755  -1.778  -4.861  -6.856  -7.738  -8.522
2.7422730923  1.8700  536.605  -1.744  -4.840  -6.848  -7.736  -8.530
2.7422733307  1.8690  690.168   0.484  -3.365  -6.066  -7.317  -8.583
2.7422742844  1.8670  546.330  -1.275  -4.513  -6.642  -7.597  -8.500
2.7422764301  1.8620  412.530  -2.225  -4.985  -6.740  -7.564  -8.182
2.7422800064  1.8560  333.699  -2.084  -4.711  -6.434  -7.307  -7.920
2.7422850132  1.8460  359.547  -2.313  -4.931  -6.606  -7.428  -7.986
2.7422914505  1.8330  419.426  -2.151  -4.952  -6.734  -7.559  -8.198
2.7422997952  1.8170  485.685  -1.838  -4.851  -6.768  -7.610  -8.351
2.7423102856  1.7970  537.224  -1.146  -4.405  -6.554  -7.520  -8.436
2.7423224449  1.7740  567.355  -0.615  -4.052  -6.367  -7.420  -8.450
2.7423369884  1.7460  583.519  -0.219  -3.780  -6.212  -7.326  -8.430
2.7423536777  1.7160  582.177  -0.074  -3.680  -6.156  -7.291  -8.421
2.7423539162  1.7150  761.474   2.597  -1.867  -5.148  -6.692  -8.283
2.7423548698  1.7110  601.527   1.225  -2.765  -5.592  -6.910  -8.262
2.7423570156  1.7030  453.059  -1.507  -4.572  -6.533  -7.407  -8.199
2.7423603535  1.6890  365.473  -2.135  -4.833  -6.534  -7.346  -7.936
2.7423653603  1.6700  395.144  -2.003  -4.813  -6.585  -7.401  -8.046
2.7423717976  1.6450  463.612  -1.275  -4.418  -6.449  -7.354  -8.201
2.7423801422  1.6140  539.331   0.116  -3.495  -5.966  -7.101  -8.240
2.7423901558  1.5760  600.005   1.592  -2.485  -5.396  -6.756  -8.153
2.7424023151  1.5320  638.051   2.513  -1.843  -5.021  -6.514  -8.050
2.7424166203  1.4820  660.473   2.722  -1.700  -4.939  -6.465  -8.034
2.7424330711  1.4270  641.586   2.214  -2.065  -5.167  -6.624  -8.121
2.7424333096  1.4260  884.006   3.967  -0.895  -4.552  -6.288  -8.080
2.7424342632  1.4200  713.272   3.193  -1.370  -4.738  -6.329  -7.972
2.7424361706  1.4080  560.603   2.228  -1.963  -4.976  -6.389  -7.846
2.7424395084  1.3900  482.009   0.578  -3.054  -5.538  -6.681  -7.836
2.7424440384  1.3640  576.707   0.922  -2.838  -5.441  -6.645  -7.871
2.7424502373  1.3300  766.223   1.912  -2.188  -5.112  -6.480  -7.892
2.7424581051  1.2880 1023.423   0.306  -3.370  -5.893  -7.055  -8.235
2.7424678802  1.2380 1303.032   0.174  -3.493  -6.008  -7.166  -8.340
2.7424793243  1.1810 1550.440  -0.540  -4.011  -6.341  -7.403  -8.467
2.7424929142  1.1180 1720.502  -0.938  -4.295  -6.516  -7.521  -8.512
2.7425086498  1.0490  573.397  -1.172  -4.460  -6.616  -7.586  -8.533
2.7425088882  1.0480 2532.533  -1.385  -4.700  -6.879  -7.862  -8.829
2.7425098419  1.0430 2037.770  -1.296  -4.556  -6.682  -7.637  -8.568
2.7425117493  1.0330 1664.390   2.511  -1.766  -4.857  -6.310  -7.813
2.7425146103  1.0170 1569.839   0.619  -3.031  -5.527  -6.676  -7.843
2.7425191402  0.9950 2272.768   0.558  -3.097  -5.597  -6.749  -7.919
2.7425248623  0.9650 3627.063  -0.309  -3.756  -6.060  -7.109  -8.161
2.7425322533  0.9290 5321.757  -2.273  -5.172  -6.956  -7.725  -8.390
2.7425413132  0.8870 6245.325  -2.587  -5.416  -7.134  -7.864  -8.470
2.7425522804  0.8390 5229.439  -2.621  -5.450  -7.167  -7.897  -8.503
2.7425649166  0.7850 2811.610   1.920  -2.256  -5.249  -6.653  -8.105
2.7425796986  0.7280  314.235  -3.271  -5.394  -6.930  -7.762  -8.342
2.7425959110  0.6870    0.000  30.024  30.021  30.026  30.066  30.058
