# Combined PARSEC isochrone (>= 0.55 Msun), Henry & McCarthy 1993, AJ, 106, 773's relation (0.09 Msun <= M <= 0.48 Msun), and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
#       Mini     MPD      Rad    MV_j    MI_c   MJ_2M   MH_2M   MK_2M
1.9907511473  1.9750   88.319  -1.567  -3.519  -4.799  -5.559  -5.802
1.9907610416  1.9740  106.305  -1.576  -3.759  -5.125  -5.907  -6.168
1.9907724857  1.9740  117.019  -1.543  -3.872  -5.293  -6.085  -6.356
1.9907857180  1.9740  121.131  -1.533  -3.915  -5.356  -6.152  -6.426
1.9908006191  1.9730  122.167  -1.566  -3.939  -5.376  -6.170  -6.444
1.9908009768  1.9730   81.331  -1.554  -3.414  -4.659  -5.406  -5.641
1.9908024073  1.9730   65.774  -1.446  -3.123  -4.291  -5.008  -5.223
1.9908051491  1.9730   44.633  -1.135  -2.578  -3.627  -4.280  -4.462
1.9908092022  1.9730   44.849  -1.140  -2.585  -3.635  -4.290  -4.472
1.9908148050  1.9730   52.403  -1.276  -2.805  -3.903  -4.582  -4.777
1.9908219576  1.9720   70.058  -1.484  -3.210  -4.400  -5.126  -5.347
1.9908307791  1.9720   92.099  -1.585  -3.578  -4.874  -5.638  -5.885
1.9908413887  1.9720  110.829  -1.567  -3.811  -5.200  -5.986  -6.251
1.9908536673  1.9710  122.111  -1.529  -3.924  -5.369  -6.166  -6.441
1.9908678532  1.9710  126.927  -1.510  -3.968  -5.437  -6.238  -6.517
1.9908839464  1.9700  128.782  -1.518  -3.989  -5.464  -6.266  -6.546
1.9908843040  1.9700   87.047  -1.579  -3.507  -4.778  -5.535  -5.776
1.9908858538  1.9700   70.527  -1.494  -3.223  -4.414  -5.140  -5.362
1.9908887148  1.9700   47.792  -1.208  -2.682  -3.750  -4.413  -4.600
1.9908931255  1.9700   48.123  -1.213  -2.691  -3.761  -4.425  -4.612
1.9908990860  1.9700   56.254  -1.340  -2.908  -4.025  -4.716  -4.917
1.9909067154  1.9690   75.016  -1.524  -3.304  -4.517  -5.254  -5.481
1.9909161329  1.9690   98.368  -1.575  -3.659  -4.989  -5.762  -6.015
1.9909274578  1.9680  118.674  -1.519  -3.882  -5.315  -6.110  -6.382
1.9909406900  1.9680  131.146  -1.449  -3.985  -5.490  -6.294  -6.578
1.9909558296  1.9670  136.885  -1.400  -4.025  -5.566  -6.375  -6.663
1.9909729958  1.9670  139.269  -1.411  -4.053  -5.601  -6.410  -6.700
1.9909734726  1.9670   96.484  -1.557  -3.627  -4.952  -5.723  -5.976
1.9909750223  1.9660   78.227  -1.525  -3.354  -4.586  -5.331  -5.563
1.9909780025  1.9660   52.973  -1.284  -2.820  -3.920  -4.602  -4.798
1.9909825325  1.9660   53.254  -1.288  -2.828  -3.930  -4.612  -4.809
1.9909887314  1.9660   61.938  -1.397  -3.036  -4.187  -4.895  -5.105
1.9909967184  1.9650   81.913  -1.532  -3.413  -4.666  -5.417  -5.653
1.9910066128  1.9650  106.821  -1.530  -3.746  -5.124  -5.909  -6.172
1.9910182953  1.9640  127.954  -1.426  -3.944  -5.440  -6.245  -6.527
1.9910321236  1.9640  140.623  -1.329  -4.033  -5.606  -6.420  -6.712
1.9910478592  1.9630  146.236  -1.276  -4.064  -5.675  -6.492  -6.789
1.9910657406  1.9620  147.759  -1.324  -4.098  -5.700  -6.516  -6.813
1.9910662174  1.9620  105.137  -1.524  -3.724  -5.096  -5.879  -6.141
1.9910677671  1.9620   85.262  -1.535  -3.463  -4.733  -5.491  -5.732
1.9910708666  1.9620   57.631  -1.347  -2.937  -4.064  -4.760  -4.964
1.9910755157  1.9610   57.977  -1.351  -2.945  -4.074  -4.772  -4.976
1.9910818338  1.9610   67.275  -1.445  -3.147  -4.326  -5.048  -5.266
1.9910899401  1.9610   88.421  -1.539  -3.507  -4.793  -5.556  -5.801
1.9910999537  1.9600  114.539  -1.471  -3.816  -5.243  -6.037  -6.308
1.9911119938  1.9590  136.727  -1.324  -3.992  -5.552  -6.364  -6.655
1.9911260605  1.9580  150.022  -1.200  -4.066  -5.716  -6.536  -6.837
1.9911421537  1.9580  156.083  -1.137  -4.091  -5.785  -6.608  -6.914
1.9911603928  1.9570  157.491  -1.199  -4.129  -5.810  -6.631  -6.936
1.9911607504  1.9560  115.254  -1.459  -3.819  -5.251  -6.047  -6.319
1.9911623001  1.9560   93.639  -1.528  -3.576  -4.892  -5.662  -5.912
1.9911651611  1.9560   63.293  -1.415  -3.067  -4.224  -4.935  -5.147
1.9911695719  1.9560   63.497  -1.417  -3.072  -4.230  -4.942  -5.155
1.9911755323  1.9550   73.393  -1.492  -3.265  -4.475  -5.211  -5.437
1.9911832809  1.9550   95.820  -1.524  -3.603  -4.931  -5.704  -5.957
1.9911928177  1.9540  123.156  -1.409  -3.887  -5.367  -6.170  -6.449
1.9912041426  1.9530  146.371  -1.211  -4.038  -5.669  -6.488  -6.787
1.9912173748  1.9530  160.419  -1.070  -4.098  -5.828  -6.654  -6.964
1.9912325144  1.9510  166.631  -1.003  -4.118  -5.895  -6.724  -7.039
1.9912497997  1.9500  168.211  -1.065  -4.159  -5.921  -6.748  -7.062
1.9912502766  1.9500  126.083  -1.381  -3.907  -5.408  -6.213  -6.495
1.9912518263  1.9500  102.578  -1.514  -3.688  -5.051  -5.832  -6.092
1.9912548065  1.9500   69.623  -1.474  -3.198  -4.388  -5.113  -5.334
1.9912593365  1.9490   69.623  -1.474  -3.198  -4.387  -5.113  -5.334
1.9912654161  1.9490   80.160  -1.522  -3.382  -4.627  -5.375  -5.610
1.9912734032  1.9480  103.718  -1.505  -3.699  -5.068  -5.852  -6.113
1.9912831783  1.9480  132.420  -1.314  -3.946  -5.491  -6.302  -6.590
1.9912948608  1.9470  156.659  -1.073  -4.068  -5.784  -6.609  -6.917
1.9913084507  1.9450  171.023  -0.903  -4.103  -5.936  -6.768  -7.087
1.9913241863  1.9440  177.441  -0.815  -4.107  -6.001  -6.834  -7.159
1.9913419485  1.9430  178.671  -0.897  -4.154  -6.023  -6.854  -7.178
1.9913423061  1.9430  138.024  -1.254  -3.977  -5.560  -6.376  -6.669
1.9913437366  1.9420  112.501  -1.449  -3.783  -5.206  -6.000  -6.270
1.9913464785  1.9420   76.516  -1.518  -3.324  -4.548  -5.289  -5.519
1.9913506508  1.9420   76.147  -1.517  -3.319  -4.540  -5.281  -5.510
1.9913562536  1.9410   87.429  -1.535  -3.492  -4.774  -5.535  -5.779
1.9913635254  1.9410  112.190  -1.448  -3.779  -5.201  -5.995  -6.265
1.9913724661  1.9400  142.120  -1.200  -3.995  -5.609  -6.428  -6.725
1.9913830757  1.9390  166.938  -0.916  -4.081  -5.892  -6.722  -7.040
1.9913955927  1.9370  181.742  -0.720  -4.093  -6.039  -6.874  -7.204
1.9914098978  1.9360  188.345  -0.629  -4.094  -6.100  -6.938  -7.272
1.9914261103  1.9350  189.476  -0.722  -4.145  -6.121  -6.957  -7.289
1.9914264679  1.9340  150.368  -1.095  -4.024  -5.707  -6.530  -6.834
1.9914278984  1.9340  122.788  -1.372  -3.868  -5.355  -6.159  -6.439
1.9914306402  1.9340   83.783  -1.536  -3.441  -4.703  -5.457  -5.696
1.9914348125  1.9330   83.072  -1.535  -3.431  -4.689  -5.442  -5.680
1.9914404154  1.9330   95.051  -1.523  -3.593  -4.917  -5.689  -5.941
1.9914476871  1.9320  120.880  -1.385  -3.853  -5.328  -6.131  -6.410
1.9914566278  1.9310  151.864  -1.065  -4.025  -5.724  -6.548  -6.854
1.9914673567  1.9300  177.605  -0.737  -4.072  -5.994  -6.828  -7.155
1.9914798737  1.9280  192.511  -0.517  -4.061  -6.133  -6.973  -7.312
1.9914941788  1.9270  198.863  -0.408  -4.043  -6.189  -7.032  -7.376
1.9915105104  1.9250  199.552  -0.533  -4.111  -6.207  -7.047  -7.388
1.9915108681  1.9250  162.950  -0.932  -4.058  -5.844  -6.674  -6.989
1.9915121794  1.9240  133.246  -1.272  -3.937  -5.496  -6.309  -6.599
1.9915145636  1.9240   91.255  -1.549  -3.552  -4.851  -5.616  -5.864
1.9915182590  1.9240   90.189  -1.552  -3.538  -4.830  -5.594  -5.840
1.9915233850  1.9230  102.791  -1.511  -3.689  -5.053  -5.835  -6.096
1.9915298223  1.9220  129.854  -1.300  -3.913  -5.451  -6.262  -6.549
1.9915379286  1.9210  162.052  -0.929  -4.050  -5.833  -6.663  -6.977
1.9915474653  1.9200  188.432  -0.548  -4.053  -6.093  -6.932  -7.269
1.9915586710  1.9180  204.012  -0.287  -4.009  -6.228  -7.072  -7.420
1.9915715456  1.9160  210.841  -0.171  -3.988  -6.284  -7.131  -7.484
1.9915860891  1.9150  211.278  -0.310  -4.062  -6.302  -7.146  -7.497
1.9915864468  1.9140  177.278  -0.696  -4.051  -5.986  -6.822  -7.149
1.9915877581  1.9140  145.230  -1.119  -3.989  -5.643  -6.464  -6.764
1.9915901423  1.9140   99.829  -1.523  -3.656  -5.004  -5.781  -6.038
1.9915938377  1.9130   98.187  -1.528  -3.637  -4.976  -5.751  -6.006
1.9915988445  1.9120  111.521  -1.450  -3.773  -5.192  -5.984  -6.254
1.9916052818  1.9110  139.655  -1.181  -3.965  -5.575  -6.393  -6.690
1.9916131496  1.9100  172.844  -0.741  -4.040  -5.941  -6.775  -7.099
1.9916225672  1.9080  199.460  -0.310  -3.996  -6.187  -7.030  -7.376
1.9916336536  1.9060  214.662  -0.069  -3.953  -6.312  -7.161  -7.518
1.9916464090  1.9040  221.490   0.022  -3.933  -6.363  -7.213  -7.575
1.9916608334  1.9020  220.930  -0.127  -4.016  -6.375  -7.223  -7.581
1.9916611910  1.9010  190.482  -0.443  -4.012  -6.106  -6.947  -7.287
1.9916622639  1.9010  156.587  -0.960  -4.020  -5.769  -6.597  -6.908
1.9916644096  1.9000  108.132  -1.475  -3.741  -5.138  -5.926  -6.192
1.9916676283  1.9000  105.963  -1.491  -3.721  -5.105  -5.890  -6.154
1.9916720390  1.8990  120.214  -1.381  -3.844  -5.316  -6.119  -6.397
1.9916777611  1.8970  149.539  -1.036  -3.993  -5.690  -6.514  -6.820
1.9916847944  1.8960  183.846  -0.539  -4.020  -6.042  -6.881  -7.216
1.9916932583  1.8940  211.327  -0.065  -3.935  -6.280  -7.129  -7.485
1.9917030334  1.8920  227.643   0.160  -3.883  -6.404  -7.258  -7.624
1.9917143583  1.8890  235.101   0.277  -3.851  -6.458  -7.313  -7.685
1.9917271137  1.8870  235.047   0.119  -3.941  -6.473  -7.326  -7.694
1.9917273521  1.8860  207.422  -0.083  -3.926  -6.245  -7.093  -7.448
1.9917284250  1.8860  170.826  -0.701  -4.008  -5.914  -6.748  -7.074
1.9917304516  1.8850  118.265  -1.383  -3.824  -5.287  -6.088  -6.365
1.9917335510  1.8840  115.466  -1.403  -3.800  -5.247  -6.045  -6.319
1.9917377234  1.8830  130.483  -1.245  -3.899  -5.454  -6.266  -6.555
1.9917430878  1.8820  161.159  -0.837  -4.001  -5.813  -6.645  -6.962
1.9917496443  1.8800  196.406  -0.244  -3.946  -6.150  -6.995  -7.341
1.9917576313  1.8770  224.779   0.182  -3.857  -6.376  -7.230  -7.596
1.9917668104  1.8750  240.966   0.406  -3.798  -6.492  -7.351  -7.727
1.9917774200  1.8720  247.945   0.487  -3.772  -6.540  -7.401  -7.781
1.9917894602  1.8690  246.635   0.328  -3.872  -6.550  -7.407  -7.784
1.9917896986  1.8680  221.950   0.172  -3.851  -6.354  -7.207  -7.572
1.9917907715  1.8680  182.917  -0.460  -3.975  -6.027  -6.867  -7.204
1.9917927980  1.8670  126.957  -1.273  -3.873  -5.406  -6.215  -6.501
1.9917958975  1.8660  123.639  -1.309  -3.852  -5.360  -6.166  -6.449
1.9918000698  1.8640  139.398  -1.113  -3.934  -5.564  -6.383  -6.681
1.9918054342  1.8620  171.299  -0.636  -3.982  -5.913  -6.749  -7.076
1.9918119907  1.8600  207.470   0.003  -3.878  -6.237  -7.086  -7.443
1.9918198586  1.8570  236.295   0.415  -3.775  -6.454  -7.312  -7.687
1.9918290377  1.8530  252.729   0.595  -3.719  -6.564  -7.427  -7.812
1.9918396473  1.8490  259.750   0.678  -3.691  -6.609  -7.473  -7.862
1.9918516874  1.8450  257.131   0.482  -3.811  -6.614  -7.474  -7.858
1.9918519258  1.8450  236.023   0.445  -3.755  -6.448  -7.306  -7.682
1.9918529987  1.8440  194.740  -0.162  -3.894  -6.125  -6.970  -7.318
1.9918547869  1.8430  135.505  -1.134  -3.905  -5.509  -6.328  -6.623
1.9918576479  1.8420  131.388  -1.182  -3.884  -5.458  -6.273  -6.565
1.9918615818  1.8400  147.964  -0.947  -3.942  -5.659  -6.485  -6.792
1.9918665886  1.8380  180.740  -0.403  -3.933  -5.998  -6.839  -7.176
1.9918726683  1.8350  217.849   0.225  -3.802  -6.311  -7.165  -7.530
1.9918800592  1.8310  247.147   0.600  -3.697  -6.520  -7.382  -7.765
1.9918886423  1.8270  263.363   0.777  -3.641  -6.626  -7.492  -7.884
1.9918985367  1.8220  270.119   0.804  -3.631  -6.667  -7.534  -7.931
1.9919097424  1.8170  266.536   0.622  -3.754  -6.668  -7.531  -7.921
1.9919099808  1.8170  248.459   0.645  -3.674  -6.526  -7.390  -7.775
1.9919110537  1.8160  205.142   0.084  -3.822  -6.207  -7.057  -7.415
1.9919129610  1.8150  143.303  -0.974  -3.911  -5.599  -6.423  -6.728
1.9919158220  1.8130  138.661  -1.037  -3.895  -5.544  -6.365  -6.665
1.9919197559  1.8110  155.796  -0.774  -3.931  -5.741  -6.573  -6.889
1.9919248819  1.8080  189.564  -0.152  -3.860  -6.072  -6.917  -7.263
1.9919310808  1.8040  227.486   0.452  -3.718  -6.375  -7.233  -7.607
1.9919385910  1.7990  256.836   0.781  -3.616  -6.577  -7.443  -7.834
1.9919472933  1.7940  273.373   0.858  -3.593  -6.678  -7.546  -7.946
1.9919574261  1.7870  280.192   0.888  -3.580  -6.717  -7.588  -7.990
1.9919687510  1.7810  274.888   0.744  -3.698  -6.714  -7.579  -7.976
1.9919689894  1.7800  260.889   0.836  -3.587  -6.599  -7.466  -7.860
1.9919699430  1.7800  215.901   0.336  -3.731  -6.283  -7.138  -7.505
1.9919717312  1.7780  151.236  -0.783  -3.900  -5.683  -6.514  -6.827
1.9919744730  1.7760  146.169  -0.858  -3.888  -5.624  -6.452  -6.761
1.9919781685  1.7730  164.004  -0.561  -3.894  -5.819  -6.655  -6.981
1.9919829369  1.7700  198.132   0.067  -3.796  -6.140  -6.990  -7.345
1.9919887781  1.7650  236.023   0.570  -3.677  -6.434  -7.294  -7.674
1.9919958115  1.7600  264.396   0.816  -3.614  -6.629  -7.495  -7.890
1.9920040369  1.7530  279.547   0.855  -3.614  -6.722  -7.593  -7.995
1.9920134544  1.7460  285.269   0.858  -3.624  -6.758  -7.630  -8.035
1.9920241833  1.7380  276.984   0.591  -3.816  -6.750  -7.612  -8.009
1.9920243025  1.7380  268.569   0.796  -3.644  -6.662  -7.528  -7.925
1.9920245409  1.7380  224.468   0.390  -3.742  -6.355  -7.211  -7.582
1.9920250177  1.7370  159.682  -0.585  -3.874  -5.771  -6.605  -6.929
1.9920258522  1.7360  154.048  -0.664  -3.867  -5.706  -6.539  -6.858
1.9920269251  1.7350  171.734  -0.378  -3.863  -5.893  -6.733  -7.068
1.9920283556  1.7340  205.899   0.202  -3.759  -6.201  -7.053  -7.414
1.9920301437  1.7320  243.531   0.688  -3.632  -6.484  -7.348  -7.733
1.9920321703  1.7300  273.184   0.894  -3.567  -6.671  -7.542  -7.943
1.9920345545  1.7270  289.704   0.953  -3.542  -6.769  -7.642  -8.049
1.9920374155  1.7250  297.204   0.989  -3.523  -6.805  -7.679  -8.090
1.9920405149  1.7220  288.706   0.813  -3.666  -6.793  -7.661  -8.063
1.9920406342  1.7210  282.134   0.995  -3.491  -6.709  -7.583  -7.989
1.9920408726  1.7210  234.075   0.747  -3.556  -6.397  -7.261  -7.644
1.9920414686  1.7200  164.458  -0.365  -3.808  -5.806  -6.646  -6.978
1.9920423031  1.7200  158.218  -0.469  -3.809  -5.740  -6.578  -6.903
1.9920433760  1.7180  177.115  -0.085  -3.748  -5.929  -6.774  -7.117
1.9920448065  1.7170  213.381   0.545  -3.601  -6.239  -7.097  -7.468
1.9920465946  1.7150  253.779   0.955  -3.472  -6.524  -7.393  -7.788
1.9920487404  1.7130  285.269   1.060  -3.440  -6.712  -7.588  -7.997
1.9920512438  1.7100  302.799  -1.999  -4.569  -6.486  -7.532  -7.955
1.9920541048  1.7080  310.495  -1.981  -4.582  -6.515  -7.566  -7.994
1.9920573235  1.7050  300.992  -2.141  -4.653  -6.523  -7.544  -7.966
1.9920574427  1.7040  294.276  -1.996  -4.543  -6.431  -7.463  -7.891
1.9920576811  1.7040  242.468  -1.994  -4.364  -6.158  -7.158  -7.557
1.9920582771  1.7030  168.405  -1.968  -4.032  -5.649  -6.560  -6.908
1.9920592308  1.7020  161.531  -1.968  -3.998  -5.591  -6.488  -6.833
1.9920604229  1.7010  181.282  -1.986  -4.109  -5.751  -6.674  -7.039
1.9920619726  1.6990  219.713  -2.013  -4.294  -6.016  -6.979  -7.376
1.9920638800  1.6970  262.455  -2.034  -4.466  -6.262  -7.252  -7.680
1.9920661449  1.6950  295.975  -2.049  -4.587  -6.423  -7.421  -7.872
1.9920687675  1.6920  314.091  -2.060  -4.651  -6.505  -7.501  -7.967
1.9920718670  1.6890  321.925  -2.068  -4.681  -6.537  -7.527  -8.002
1.9920753241  1.6860  314.742  -2.242  -4.729  -6.549  -7.511  -7.972
1.9920754433  1.6860  305.601  -2.140  -4.639  -6.465  -7.429  -7.892
1.9920756817  1.6850  249.951  -2.097  -4.434  -6.184  -7.138  -7.572
1.9920763969  1.6840  171.496  -2.044  -4.070  -5.660  -6.551  -6.923
1.9920772314  1.6830  164.155  -2.038  -4.032  -5.601  -6.482  -6.847
1.9920785427  1.6810  185.206  -2.051  -4.143  -5.764  -6.667  -7.056
1.9920802116  1.6790  225.556  -2.062  -4.335  -6.042  -6.973  -7.400
1.9920822382  1.6770  270.368  -2.120  -4.520  -6.285  -7.238  -7.690
1.9920846224  1.6740  305.250  -2.145  -4.648  -6.453  -7.404  -7.876
1.9920874834  1.6700  324.455  -2.161  -4.716  -6.539  -7.484  -7.969
1.9920907021  1.6660  332.013  -2.167  -4.744  -6.570  -7.509  -8.000
1.9920943975  1.6620  327.608  -2.227  -4.769  -6.574  -7.512  -8.000
1.9920945168  1.6610  315.759  -2.153  -4.691  -6.493  -7.432  -7.919
1.9920948744  1.6610  257.962  -2.109  -4.479  -6.207  -7.146  -7.602
1.9920954704  1.6600  176.098  -2.042  -4.107  -5.685  -6.566  -6.960
1.9920964241  1.6590  168.521  -2.036  -4.067  -5.625  -6.496  -6.883
1.9920977354  1.6570  190.263  -2.041  -4.179  -5.790  -6.681  -7.093
1.9920995235  1.6550  232.089  -2.097  -4.367  -6.054  -6.981  -7.421
1.9921015501  1.6520  278.519  -2.128  -4.554  -6.305  -7.237  -7.708
1.9921041727  1.6490  314.742  -2.158  -4.683  -6.473  -7.400  -7.889
1.9921070337  1.6450  334.468  -2.156  -4.741  -6.554  -7.473  -7.978
1.9921104908  1.6400  342.811  -2.152  -4.762  -6.581  -7.496  -8.009
1.9921143055  1.6360  340.844  -2.176  -4.773  -6.584  -7.499  -8.015
1.9921144247  1.6350  327.231  -2.141  -4.714  -6.512  -7.429  -7.936
1.9921147823  1.6350  266.843  -2.103  -4.506  -6.233  -7.155  -7.628
1.9921153784  1.6340  181.700  -2.037  -4.128  -5.709  -6.589  -7.000
1.9921163321  1.6330  173.602  -2.030  -4.084  -5.646  -6.519  -6.922
1.9921176434  1.6320  196.180  -2.046  -4.201  -5.809  -6.703  -7.128
1.9921193123  1.6300  239.362  -2.085  -4.398  -6.079  -6.997  -7.454
1.9921213388  1.6270  287.511  -2.112  -4.580  -6.326  -7.245  -7.734
1.9921238422  1.6240  324.829  -2.122  -4.697  -6.487  -7.399  -7.914
1.9921267033  1.6210  345.188  -2.109  -4.746  -6.561  -7.466  -7.998
1.9921300411  1.6170  353.228  -2.096  -4.759  -6.583  -7.486  -8.027
1.9921338558  1.6130  354.042  -2.098  -4.761  -6.585  -7.489  -8.037
1.9921339750  1.6130  338.965  -2.089  -4.718  -6.524  -7.428  -7.963
1.9921343327  1.6130  276.347  -2.081  -4.530  -6.256  -7.170  -7.661
1.9921349287  1.6120  187.739  -2.017  -4.153  -5.737  -6.617  -7.044
1.9921360016  1.6110  179.290  -2.007  -4.108  -5.675  -6.546  -6.966
1.9921374321  1.6090  202.794  -2.025  -4.225  -5.838  -6.730  -7.171
1.9921392202  1.6080  247.489  -2.060  -4.420  -6.105  -7.016  -7.491
1.9921413660  1.6050  297.067  -2.084  -4.596  -6.345  -7.256  -7.764
1.9921439886  1.6030  335.394  -2.058  -4.692  -6.492  -7.393  -7.936
1.9921470881  1.6000  356.743  -2.047  -4.738  -6.560  -7.456  -8.015
1.9921505451  1.5960  365.641  -2.023  -4.743  -6.577  -7.471  -8.041
1.9921545982  1.5920  367.667  -2.008  -4.736  -6.576  -7.472  -8.049
1.9921547174  1.5920  352.497  -2.026  -4.716  -6.532  -7.425  -7.987
1.9921550751  1.5910  287.247  -2.046  -4.548  -6.281  -7.186  -7.699
1.9921556711  1.5910  195.504  -1.985  -4.175  -5.770  -6.651  -7.096
1.9921566248  1.5900  186.318  -1.976  -4.129  -5.705  -6.580  -7.016
1.9921579361  1.5890  210.598  -1.993  -4.246  -5.869  -6.761  -7.221
1.9921597242  1.5870  257.013  -2.020  -4.436  -6.129  -7.034  -7.528
1.9921617508  1.5850  308.287  -2.029  -4.601  -6.362  -7.260  -7.794
1.9921643734  1.5830  347.660  -1.995  -4.684  -6.495  -7.387  -7.954
1.9921672344  1.5800  369.620  -1.950  -4.705  -6.548  -7.437  -8.027
1.9921706915  1.5770  378.403  -1.858  -4.664  -6.542  -7.440  -8.059
1.9921745062  1.5730  380.150  -2.162  -4.878  -6.667  -7.516  -8.058
1.9921746254  1.5730  366.737  -1.890  -4.659  -6.510  -7.404  -8.007
1.9921749830  1.5730  299.058  -1.996  -4.555  -6.303  -7.199  -7.734
1.9921755791  1.5720  203.355  -1.951  -4.194  -5.801  -6.686  -7.147
1.9921766520  1.5710  193.711  -1.942  -4.147  -5.735  -6.612  -7.066
1.9921779633  1.5700  218.955  -1.961  -4.264  -5.898  -6.789  -7.264
1.9921797514  1.5680  266.781  -1.979  -4.448  -6.150  -7.048  -7.561
1.9921818972  1.5660  319.636  -1.960  -4.592  -6.366  -7.256  -7.815
1.9921845198  1.5640  359.878  -1.885  -4.641  -6.478  -7.366  -7.966
1.9921875000  1.5610  381.993  -1.784  -4.625  -6.516  -7.411  -8.053
1.9921909571  1.5580  391.521  -2.133  -4.889  -6.686  -7.519  -8.076
1.9921948910  1.5550  393.057  -2.141  -4.899  -6.695  -7.526  -8.085
1.9921950102  1.5550  380.851  -1.764  -4.610  -6.500  -7.393  -8.040
1.9921952486  1.5540  310.281  -1.934  -4.553  -6.314  -7.201  -7.760
1.9921959639  1.5540  210.841  -1.924  -4.214  -5.833  -6.717  -7.193
1.9921967983  1.5530  200.750  -1.915  -4.166  -5.765  -6.645  -7.112
1.9921981096  1.5520  226.754  -1.934  -4.282  -5.924  -6.816  -7.305
1.9921997786  1.5500  276.093  -1.942  -4.458  -6.172  -7.064  -7.594
1.9922018051  1.5480  330.411  -1.892  -4.579  -6.368  -7.251  -7.832
1.9922041893  1.5460  372.010  -1.772  -4.597  -6.467  -7.354  -7.993
1.9922069311  1.5430  394.417  -2.116  -4.888  -6.680  -7.500  -8.062
1.9922101498  1.5400  403.790  -2.120  -4.910  -6.705  -7.516  -8.082
1.9922138453  1.5370  405.467  -2.130  -4.919  -6.713  -7.524  -8.090
1.9922139645  1.5370  394.871  -2.108  -4.884  -6.673  -7.487  -8.051
1.9922142029  1.5360  321.629  -1.867  -4.542  -6.319  -7.199  -7.780
1.9922149181  1.5360  218.401  -1.898  -4.232  -5.860  -6.745  -7.235
1.9922157526  1.5350  207.518  -1.888  -4.182  -5.793  -6.673  -7.154
1.9922170639  1.5330  234.615  -1.903  -4.296  -5.947  -6.837  -7.340
1.9922187328  1.5310  285.598  -1.893  -4.458  -6.186  -7.072  -7.622
1.9922207594  1.5290  341.708  -1.829  -4.566  -6.370  -7.245  -7.844
1.9922231436  1.5260  384.463  -1.661  -4.553  -6.456  -7.341  -8.014
1.9922260046  1.5220  407.995  -2.108  -4.911  -6.699  -7.494  -8.061
1.9922292233  1.5180  417.691  -2.077  -4.910  -6.721  -7.521  -8.101
1.9922329187  1.5140  418.365  -2.048  -4.890  -6.711  -7.518  -8.110
1.9922330379  1.5140  410.540  -2.075  -4.894  -6.696  -7.496  -8.071
1.9922332764  1.5130  334.084  -1.811  -4.531  -6.327  -7.203  -7.796
1.9922338724  1.5120  226.493  -1.861  -4.235  -5.877  -6.763  -7.266
1.9922347069  1.5110  214.761  -1.854  -4.187  -5.813  -6.698  -7.192
1.9922358990  1.5090  243.027  -1.860  -4.295  -5.958  -6.844  -7.360
1.9922373295  1.5060  295.771  -1.841  -4.452  -6.192  -7.071  -7.634
1.9922392368  1.5030  353.635  -1.729  -4.525  -6.366  -7.240  -7.869
1.9922413826  1.5000  397.791  -1.471  -4.449  -6.409  -7.302  -8.019
1.9922440052  1.4950  422.333  -2.024  -4.884  -6.701  -7.492  -8.085
1.9922469854  1.4910  432.569  -1.995  -4.880  -6.713  -7.504  -8.112
1.9922503233  1.4850  431.872  -2.002  -4.887  -6.719  -7.510  -8.120
1.9922504425  1.4850  427.420  -1.998  -4.875  -6.699  -7.487  -8.090
1.9922506809  1.4840  347.180  -1.979  -4.687  -6.437  -7.262  -7.817
1.9922512770  1.4830  234.615  -1.854  -4.268  -5.909  -6.787  -7.293
1.9922521114  1.4810  222.359  -1.840  -4.213  -5.842  -6.720  -7.220
1.9922533035  1.4790  251.858  -1.864  -4.335  -5.999  -6.873  -7.390
1.9922547340  1.4760  306.588  -1.917  -4.541  -6.259  -7.105  -7.647
1.9922565222  1.4720  366.653  -1.967  -4.730  -6.502  -7.314  -7.885
1.9922587872  1.4670  412.150  -2.018  -4.864  -6.661  -7.440  -8.024
1.9922612906  1.4620  437.779  -1.887  -4.804  -6.659  -7.465  -8.103
1.9922642708  1.4550  447.873  -1.793  -4.747  -6.637  -7.462  -8.131
1.9922676086  1.4480  446.329  -1.788  -4.746  -6.639  -7.464  -8.138
1.9922677279  1.4480  445.508  -1.824  -4.765  -6.641  -7.458  -8.118
1.9922679663  1.4470  360.874  -1.911  -4.682  -6.454  -7.266  -7.846
1.9922684431  1.4460  243.644  -1.815  -4.279  -5.935  -6.807  -7.327
1.9922691584  1.4430  230.439  -1.804  -4.226  -5.863  -6.739  -7.249
1.9922702312  1.4400  261.189  -1.811  -4.337  -6.021  -6.887  -7.423
1.9922716618  1.4360  318.680  -1.853  -4.534  -6.269  -7.105  -7.665
1.9922732115  1.4300  380.939  -1.893  -4.716  -6.506  -7.302  -7.894
1.9922752380  1.4240  428.998  -1.701  -4.658  -6.548  -7.372  -8.048
1.9922775030  1.4170  455.780  -1.464  -4.516  -6.495  -7.367  -8.117
1.9922802448  1.4080  467.471  -1.392  -4.475  -6.481  -7.367  -8.141
1.9922832251  1.3990  462.866  -1.370  -4.462  -6.474  -7.365  -8.146
