# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118219018 1.08 126.0238215 3210.702011 0.268 -5.148 -6.015 -6.402 -3.132 -5.379 -6.389
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118228316 1.076 134.076494 3176.142653 0.212 -5.251 -6.123 -6.519 -3.116 -5.48 -6.504
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118237138 1.072 142.6437162 3141.955285 0.157 -5.35 -6.23 -6.635 -3.088 -5.579 -6.619
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118245244 1.068 151.5837493 3108.135903 0.103 -5.446 -6.334 -6.748 -3.056 -5.674 -6.731
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118252873 1.064 160.8246611 3075.388599 0.049 -5.54 -6.436 -6.859 -3.039 -5.767 -6.84
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118260264 1.059 170.6289212 3042.98632 -0.004 -5.633 -6.537 -6.968 -3.041 -5.858 -6.945
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118267298 1.054 180.8225731 3010.925432 -0.057 -5.724 -6.636 -7.073 -3.049 -5.946 -7.047
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118272424 1.049 187.8246745 2990.198367 -0.092 -5.783 -6.699 -7.14 -3.063 -6.003 -7.112
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118272424 1.049 11.14942948 4525.848374 2.362 -0.957 -1.553 -1.67 -3.063 -6.003 -7.112
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118395925 1.049 11.32016207 4517.519127 2.349 -0.985 -1.583 -1.701 -0.284 -1.111 -1.698
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118514538 1.049 11.35932813 4517.519127 2.346 -0.991 -1.59 -1.708 -0.291 -1.118 -1.704
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118634939 1.05 11.31755581 4520.640796 2.349 -0.986 -1.584 -1.701 -0.287 -1.112 -1.698
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118757963 1.05 11.25259388 4525.848374 2.354 -0.978 -1.574 -1.69 -0.28 -1.103 -1.687
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118878365 1.05 11.18800482 4531.06195 2.359 -0.968 -1.563 -1.679 -0.272 -1.093 -1.676
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118999004 1.05 11.1237865 4536.281532 2.364 -0.959 -1.552 -1.668 -0.264 -1.083 -1.665
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119118571 1.05 11.05993679 4541.507126 2.369 -0.951 -1.542 -1.658 -0.257 -1.074 -1.654
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119240761 1.05 11.00151879 4545.691936 2.374 -0.942 -1.532 -1.647 -0.25 -1.065 -1.644
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119358182 1.05 10.93837089 4550.928371 2.378 -0.935 -1.523 -1.638 -0.244 -1.057 -1.635
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119480014 1.051 10.89312895 4555.121862 2.382 -0.928 -1.515 -1.63 -0.238 -1.049 -1.627
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119607449 1.051 10.84807414 4559.319217 2.386 -0.921 -1.508 -1.622 -0.233 -1.043 -1.619
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119735837 1.051 10.80818189 4562.469771 2.389 -0.916 -1.501 -1.615 -0.229 -1.037 -1.612
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119863033 1.051 10.7808411 4565.622502 2.392 -0.911 -1.495 -1.609 -0.225 -1.032 -1.606
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119890928 1.051 10.76347843 4566.673896 2.393 -0.91 -1.494 -1.608 -0.224 -1.031 -1.605
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119974136 1.051 10.74119608 4568.777412 2.394 -0.908 -1.491 -1.604 -0.222 -1.028 -1.601
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.119984627 1.051 10.74119608 4568.777412 2.395 -0.907 -1.491 -1.604 -0.222 -1.027 -1.601
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.120099306 1.051 10.71402474 4571.934502 2.397 -0.904 -1.487 -1.6 -0.219 -1.024 -1.597
