# Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
1.998048544 1.988 73.98652755 3832.657404 0.995 -1.551 -3.314 -4.495 -5.269 -5.501
1.998049498 1.988 73.83336207 3834.422814 0.997 -1.549 -3.311 -4.491 -5.264 -5.496
1.998057842 1.988 77.41990692 3809.780898 0.956 -1.577 -3.377 -4.573 -5.354 -5.59
1.998062491 1.988 82.27211175 3777.461094 0.903 -1.598 -3.458 -4.678 -5.467 -5.709
1.998066187 1.988 86.0305392 3754.049545 0.865 -1.609 -3.517 -4.755 -5.55 -5.797
1.99807024 1.987 89.32080837 3733.361117 0.831 -1.618 -3.567 -4.821 -5.621 -5.873
1.998075724 1.987 93.29377034 3710.222886 0.794 -1.624 -3.622 -4.893 -5.7 -5.956
1.998084903 1.987 97.80310547 3684.681891 0.753 -1.615 -3.679 -4.975 -5.788 -6.049
1.998088002 1.987 98.63990489 3679.59483 0.746 -1.613 -3.689 -4.99 -5.804 -6.066
1.998088479 1.987 98.63990489 3679.59483 0.746 -1.613 -3.689 -4.99 -5.804 -6.066
1.998089433 1.987 55.11282144 3987.493609 1.252 -1.337 -2.897 -3.987 -4.713 -4.917
1.99808991 1.987 50.75193965 4032.73793 1.323 -1.265 -2.781 -3.847 -4.559 -4.755
1.998092055 1.987 34.5742402 4248.151535 1.656 -0.882 -2.234 -3.194 -3.852 -4.009
1.998095393 1.987 34.79786868 4244.240644 1.65 -0.887 -2.243 -3.205 -3.864 -4.021
1.998099804 1.987 41.00649453 4148.585069 1.508 -1.064 -2.473 -3.48 -4.158 -4.334
1.998105526 1.987 55.59716476 3979.238776 1.243 -1.337 -2.907 -4.001 -4.73 -4.935
1.998112679 1.987 74.12294138 3824.72311 0.993 -1.531 -3.306 -4.492 -5.268 -5.501
1.998121142 1.986 90.27191278 3722.20253 0.822 -1.6 -3.572 -4.833 -5.638 -5.891
1.998131037 1.986 100.4737576 3666.907882 0.73 -1.596 -3.706 -5.018 -5.836 -6.1
1.998142362 1.986 105.2574016 3640.826638 0.688 -1.587 -3.763 -5.1 -5.924 -6.193
1.998155236 1.986 107.9326015 3626.602862 0.667 -1.573 -3.789 -5.141 -5.969 -6.241
1.998155594 1.986 69.63901904 3849.461673 1.047 -1.467 -3.207 -4.377 -5.147 -5.375
1.998156786 1.986 56.34464473 3961.867984 1.232 -1.319 -2.909 -4.012 -4.748 -4.955
1.998159051 1.986 38.36654086 4174.457078 1.566 -0.967 -2.363 -3.357 -4.032 -4.202
1.998162508 1.986 38.6146982 4170.614031 1.56 -0.974 -2.373 -3.368 -4.044 -4.214
1.998167276 1.985 45.46242995 4078.495618 1.418 -1.134 -2.603 -3.644 -4.344 -4.531
1.998173356 1.985 61.44020341 3913.812356 1.156 -1.381 -3.03 -4.161 -4.911 -5.127
1.998180866 1.985 81.61174141 3764.436711 0.909 -1.536 -3.421 -4.65 -5.444 -5.688
1.998189926 1.985 99.3465168 3664.375746 0.739 -1.563 -3.678 -4.992 -5.811 -6.075
1.998200417 1.985 110.3958239 3610.771451 0.647 -1.543 -3.807 -5.176 -6.008 -6.284
1.998212457 1.984 115.7317832 3585.915075 0.606 -1.518 -3.86 -5.259 -6.096 -6.377
1.998226166 1.984 118.6185593 3572.728382 0.584 -1.501 -3.886 -5.301 -6.142 -6.426
1.998226523 1.984 77.45556832 3787.040939 0.955 -1.502 -3.343 -4.554 -5.343 -5.582
1.998227835 1.984 62.6401292 3898.522096 1.139 -1.381 -3.049 -4.189 -4.945 -5.163
1.998230219 1.984 42.5650007 4109.604233 1.475 -1.061 -2.502 -3.528 -4.219 -4.401
1.998233914 1.984 42.77131914 4106.766399 1.47 -1.065 -2.51 -3.537 -4.229 -4.411
1.99823904 1.984 50.19409691 4017.908108 1.332 -1.206 -2.736 -3.809 -4.528 -4.725
1.998245478 1.983 67.46097984 3857.447287 1.075 -1.424 -3.15 -4.314 -5.082 -5.308
1.998253584 1.983 89.07434651 3712.786703 0.833 -1.536 -3.527 -4.795 -5.603 -5.857
1.998263121 1.983 107.6100033 3617.428868 0.668 -1.521 -3.765 -5.127 -5.958 -6.232
1.998274326 1.983 119.0015573 3566.974462 0.582 -1.477 -3.88 -5.301 -6.144 -6.428
1.998287201 1.982 123.9517449 3545.683775 0.546 -1.454 -3.926 -5.373 -6.221 -6.51
1.998301864 1.982 126.2271117 3535.900211 0.53 -1.433 -3.941 -5.404 -6.254 -6.545
1.998302221 1.982 83.55119096 3741.967403 0.889 -1.506 -3.436 -4.681 -5.482 -5.729
1.998303533 1.982 67.61649346 3853.008792 1.073 -1.414 -3.147 -4.315 -5.085 -5.311
1.998306155 1.982 45.88308863 4064.433292 1.409 -1.121 -2.604 -3.652 -4.357 -4.546
1.99830997 1.982 46.05243994 4061.62665 1.405 -1.125 -2.61 -3.66 -4.366 -4.556
1.998315334 1.981 53.89551731 3974.660145 1.27 -1.256 -2.83 -3.926 -4.659 -4.863
1.998322129 1.981 72.0033404 3818.56335 1.018 -1.448 -3.233 -4.422 -5.202 -5.435
1.998330593 1.981 94.54806494 3677.053934 0.78 -1.512 -3.594 -4.896 -5.713 -5.974
1.998340607 1.981 113.9075851 3583.438868 0.619 -1.469 -3.819 -5.221 -6.06 -6.34
1.998352289 1.98 125.3581704 3535.900211 0.536 -1.416 -3.925 -5.389 -6.239 -6.53
1.998365879 1.98 130.302469 3516.413996 0.502 -1.381 -3.961 -5.456 -6.309 -6.605
1.998381138 1.979 132.2673477 3508.326469 0.489 -1.365 -3.975 -5.482 -6.337 -6.634
1.998381496 1.979 88.91041653 3707.66084 0.834 -1.508 -3.512 -4.786 -5.596 -5.85
1.998382807 1.979 71.95361943 3817.684195 1.018 -1.445 -3.23 -4.42 -5.2 -5.433
1.998385429 1.979 48.75875915 4029.953175 1.356 -1.173 -2.69 -3.756 -4.472 -4.666
1.998389244 1.979 48.9950996 4027.170343 1.352 -1.177 -2.697 -3.764 -4.48 -4.676
1.998394608 1.979 57.08902749 3942.756896 1.218 -1.297 -2.911 -4.026 -4.768 -4.978
1.998401403 1.979 75.97183999 3788.785337 0.971 -1.466 -3.303 -4.513 -5.301 -5.54
1.998409867 1.978 99.36939481 3649.21961 0.737 -1.497 -3.651 -4.98 -5.804 -6.07
1.998419881 1.978 119.2484231 3557.132151 0.578 -1.431 -3.866 -5.299 -6.144 -6.43
1.998431683 1.978 131.0848933 3509.942485 0.496 -1.355 -3.96 -5.464 -6.319 -6.616
1.998445153 1.977 136.0356214 3491.403155 0.464 -1.319 -3.995 -5.53 -6.388 -6.689
1.998460531 1.977 137.9598282 3484.977672 0.452 -1.306 -4.009 -5.554 -6.414 -6.716
1.998460889 1.977 94.37406129 3676.207358 0.782 -1.501 -3.586 -4.889 -5.707 -5.967
1.998462439 1.976 76.42802638 3786.169041 0.965 -1.472 -3.313 -4.525 -5.314 -5.553
1.99846518 1.976 51.69548865 4000.36851 1.304 -1.23 -2.777 -3.859 -4.584 -4.784
1.998469472 1.976 51.94606383 3997.606108 1.3 -1.234 -2.784 -3.868 -4.593 -4.793
1.998475313 1.976 60.48569077 3912.911271 1.168 -1.344 -2.994 -4.125 -4.876 -5.092
1.998482823 1.976 80.08527014 3760.971133 0.924 -1.482 -3.373 -4.604 -5.4 -5.644
1.998492002 1.975 104.3404354 3623.264176 0.694 -1.483 -3.709 -5.064 -5.894 -6.166
1.998503089 1.975 124.9834892 3531.018557 0.537 -1.383 -3.908 -5.378 -6.229 -6.521
1.998515964 1.974 137.167949 3484.977672 0.456 -1.293 -3.996 -5.542 -6.402 -6.704
1.998530865 1.974 142.348418 3466.570205 0.424 -1.253 -4.031 -5.607 -6.47 -6.777
1.998547673 1.973 144.4284149 3459.393778 0.411 -1.233 -4.042 -5.632 -6.497 -6.806
1.998548031 1.973 100.7517608 3640.826638 0.724 -1.493 -3.668 -5.004 -5.83 -6.098
1.998549581 1.973 81.70575451 3751.457235 0.906 -1.492 -3.403 -4.641 -5.439 -5.685
1.998552442 1.973 55.20172444 3968.25891 1.246 -1.291 -2.874 -3.974 -4.708 -4.914
1.998556852 1.972 55.49484527 3964.605691 1.242 -1.295 -2.882 -3.983 -4.718 -4.925
1.998562813 1.972 64.43957165 3881.50366 1.112 -1.395 -3.086 -4.236 -4.997 -5.218
1.998570561 1.972 84.88923989 3731.642237 0.873 -1.5 -3.452 -4.706 -5.509 -5.759
1.998579979 1.971 110.1419205 3594.181463 0.646 -1.453 -3.768 -5.157 -5.994 -6.271
1.998591304 1.971 131.5687186 3503.482883 0.492 -1.323 -3.951 -5.466 -6.322 -6.62
1.998604655 1.97 144.2954526 3457.004939 0.412 -1.216 -4.033 -5.628 -6.493 -6.802
1.998619795 1.97 149.7451085 3438.745222 0.379 -1.161 -4.058 -5.694 -6.561 -6.875
1.99863708 1.969 152.0031699 3430.836328 0.365 -1.139 -4.069 -5.721 -6.59 -6.906
1.998637438 1.969 108.5057229 3602.466907 0.659 -1.463 -3.752 -5.131 -5.966 -6.242
1.998638987 1.969 88.15615602 3712.786703 0.84 -1.513 -3.503 -4.771 -5.58 -5.833
1.998641968 1.968 59.45010758 3930.972449 1.18 -1.355 -2.984 -4.105 -4.85 -5.063
1.998646378 1.968 59.83463482 3927.353556 1.175 -1.359 -2.992 -4.115 -4.861 -5.074
1.998652458 1.968 69.35098677 3844.147118 1.047 -1.444 -3.19 -4.364 -5.135 -5.364
1.998660326 1.967 90.93951734 3695.727997 0.812 -1.507 -3.541 -4.826 -5.638 -5.895
1.998669982 1.967 117.5310578 3560.4099 0.589 -1.415 -3.84 -5.269 -6.114 -6.399
1.998681426 1.966 140.2014951 3468.965654 0.435 -1.241 -4.006 -5.576 -6.439 -6.745
1.998694897 1.965 153.9049701 3421.369661 0.354 -1.098 -4.068 -5.74 -6.61 -6.928
1.998710394 1.965 160.3070583 3400.948065 0.319 -1.033 -4.093 -5.81 -6.684 -7.007
1.998727918 1.964 163.3249917 3390.783023 0.302 -0.998 -4.104 -5.844 -6.719 -7.045
1.998728275 1.964 119.4132848 3550.585703 0.575 -1.399 -3.854 -5.294 -6.142 -6.429
1.998729825 1.963 97.08511398 3660.159406 0.754 -1.495 -3.62 -4.938 -5.759 -6.023
1.998732567 1.963 65.71320432 3877.037485 1.093 -1.423 -3.121 -4.274 -5.035 -5.258
1.998736858 1.963 65.81920689 3876.144867 1.092 -1.424 -3.123 -4.277 -5.039 -5.262
1.99874258 1.963 76.0243376 3794.023355 0.966 -1.488 -3.313 -4.519 -5.306 -5.544
1.998750091 1.962 98.86729336 3650.059971 0.738 -1.489 -3.641 -4.969 -5.793 -6.059
1.99875927 1.961 126.8389519 3517.223774 0.521 -1.329 -3.906 -5.399 -6.253 -6.548
1.998770237 1.961 150.6442796 3428.467208 0.372 -1.102 -4.041 -5.698 -6.567 -6.883
1.998783112 1.96 164.7223938 3382.205567 0.294 -0.95 -4.092 -5.855 -6.731 -7.059
1.998797893 1.959 171.1010382 3362.791957 0.261 -0.863 -4.097 -5.921 -6.799 -7.132
1.998814583 1.958 174.0414307 3353.513045 0.245 -0.819 -4.098 -5.951 -6.831 -7.167
1.99881494 1.958 130.1825112 3501.869841 0.497 -1.29 -3.925 -5.443 -6.301 -6.599
1.99881649 1.958 106.0358311 3610.771451 0.676 -1.456 -3.72 -5.089 -5.922 -6.196
1.998819351 1.957 71.95361943 3826.484866 1.013 -1.471 -3.244 -4.428 -5.205 -5.437
1.998823762 1.957 71.83773732 3827.366048 1.014 -1.471 -3.242 -4.425 -5.202 -5.434
1.998829722 1.957 82.70897617 3748.003606 0.892 -1.503 -3.422 -4.663 -5.462 -5.709
1.998837471 1.956 106.7216779 3607.447339 0.67 -1.451 -3.726 -5.1 -5.934 -6.209
1.998847008 1.955 135.9416838 3478.564015 0.459 -1.234 -3.961 -5.517 -6.379 -6.683
1.998858333 1.954 160.5656511 3392.344895 0.315 -0.973 -4.07 -5.806 -6.682 -7.007
1.998871565 1.953 175.0058817 3348.112174 0.24 -0.785 -4.088 -5.957 -6.838 -7.175
1.998886824 1.952 181.2811489 3329.660852 0.209 -0.701 -4.093 -6.019 -6.902 -7.245
1.998904109 1.951 184.3115897 3321.238013 0.194 -0.663 -4.094 -6.047 -6.931 -7.276
1.998904467 1.951 141.4336159 3457.801035 0.424 -1.178 -3.991 -5.586 -6.451 -6.76
1.998905897 1.951 115.4124459 3566.15323 0.601 -1.407 -3.812 -5.234 -6.077 -6.361
1.99890852 1.95 78.4788526 3781.812561 0.936 -1.511 -3.363 -4.579 -5.369 -5.609
1.998912573 1.95 78.1002897 3784.425847 0.94 -1.511 -3.356 -4.57 -5.358 -5.599
1.998918176 1.949 89.60920923 3705.953792 0.821 -1.52 -3.527 -4.802 -5.612 -5.867
1.998925209 1.949 114.8557243 3568.617493 0.605 -1.409 -3.806 -5.225 -6.068 -6.351
1.998934031 1.948 145.1619003 3442.706504 0.401 -1.126 -4.003 -5.631 -6.498 -6.81
1.998944521 1.947 170.5896369 3358.149296 0.261 -0.819 -4.073 -5.91 -6.79 -7.124
1.998956799 1.946 185.4183213 3315.125698 0.188 -0.619 -4.082 -6.056 -6.94 -7.287
1.998970866 1.945 192.1554227 3296.097122 0.157 -0.51 -4.067 -6.116 -7.003 -7.355
1.99898684 1.943 195.3676465 3287.759187 0.142 -0.453 -4.056 -6.143 -7.032 -7.387
1.998987198 1.943 153.7632836 3411.143581 0.351 -1.02 -4.033 -5.728 -6.6 -6.92
1.998988628 1.943 125.5025774 3519.654225 0.526 -1.321 -3.889 -5.378 -6.232 -6.526
1.99899137 1.943 85.69443995 3733.361117 0.858 -1.529 -3.477 -4.729 -5.531 -5.782
1.998995423 1.942 84.96746178 3738.522511 0.865 -1.529 -3.466 -4.714 -5.515 -5.764
1.999001026 1.942 97.21933472 3661.845359 0.748 -1.504 -3.625 -4.942 -5.762 -6.027
1.999008298 1.941 123.6381918 3527.767866 0.539 -1.337 -3.875 -5.351 -6.203 -6.496
1.999017119 1.94 155.2217748 3404.865806 0.341 -0.993 -4.035 -5.745 -6.618 -6.94
1.999027729 1.939 181.4064167 3322.767852 0.205 -0.642 -4.066 -6.014 -6.898 -7.243
1.999040127 1.937 196.9484852 3280.197551 0.134 -0.397 -4.036 -6.154 -7.043 -7.4
1.999054432 1.936 203.7758178 3262.120504 0.104 -0.283 -4.016 -6.212 -7.104 -7.466
1.999070525 1.934 206.9439074 3253.868518 0.09 -0.228 -4.006 -6.239 -7.132 -7.497
1.999070883 1.934 167.1678069 3365.115694 0.276 -0.832 -4.054 -5.871 -6.75 -7.082
1.999072194 1.934 136.6950049 3472.961749 0.45 -1.211 -3.96 -5.524 -6.387 -6.692
1.999074578 1.933 93.68124308 3685.530419 0.779 -1.528 -3.588 -4.882 -5.696 -5.956
1.999078393 1.933 92.39588823 3694.026444 0.79 -1.533 -3.573 -4.86 -5.672 -5.931
1.999083519 1.932 105.3543919 3618.261907 0.676 -1.48 -3.721 -5.082 -5.913 -6.186
1.999090076 1.932 133.0922125 3487.385841 0.473 -1.246 -3.936 -5.477 -6.337 -6.639
1.999098182 1.931 165.7114986 3368.216508 0.282 -0.843 -4.05 -5.856 -6.735 -7.066
1.999107838 1.929 192.5983867 3288.516309 0.151 -0.439 -4.033 -6.114 -7.002 -7.357
1.999119043 1.928 208.1865388 3247.880188 0.083 -0.18 -3.989 -6.247 -7.14 -7.507
1.999132037 1.926 215.0565353 3230.725057 0.055 -0.076 -3.97 -6.302 -7.197 -7.569
1.999146819 1.924 218.2994517 3223.294595 0.041 -0.033 -3.96 -6.327 -7.224 -7.597
1.999147177 1.924 180.656106 3322.002845 0.206 -0.625 -4.052 -6.003 -6.887 -7.232
1.999148488 1.924 147.9969089 3429.256733 0.379 -1.069 -4.005 -5.661 -6.531 -6.847
1.999150872 1.923 101.8011408 3640.826638 0.704 -1.512 -3.688 -5.025 -5.85 -6.119
1.999154568 1.923 100.1273322 3650.059971 0.718 -1.518 -3.67 -4.998 -5.82 -6.087
1.999159694 1.922 113.8551408 3576.020502 0.606 -1.428 -3.803 -5.214 -6.055 -6.337
1.99916625 1.921 142.7094212 3448.259966 0.41 -1.132 -3.984 -5.598 -6.465 -6.775
1.999174237 1.92 176.7065488 3331.961695 0.224 -0.669 -4.045 -5.964 -6.846 -7.188
1.999183893 1.918 204.1515327 3255.367325 0.098 -0.212 -3.983 -6.21 -7.103 -7.468
1.999195099 1.916 220.167213 3215.140825 0.032 0.021 -3.938 -6.338 -7.236 -7.612
1.999207973 1.914 227.1708719 3198.158622 0.004 0.121 -3.913 -6.391 -7.291 -7.672
1.999222636 1.912 230.7026828 3190.068436 -0.009 0.173 -3.899 -6.416 -7.318 -7.701
1.999222994 1.912 195.6827959 3275.668919 0.134 -0.339 -4.001 -6.137 -7.027 -7.385
1.999224067 1.911 160.7876341 3382.205567 0.304 -0.895 -4.037 -5.801 -6.678 -7.005
1.999226332 1.911 110.9309277 3591.699548 0.626 -1.455 -3.78 -5.171 -6.008 -6.287
1.99922967 1.91 108.6557327 3604.126286 0.644 -1.473 -3.759 -5.137 -5.971 -6.247
1.9992342 1.909 123.2686514 3531.018557 0.535 -1.35 -3.876 -5.348 -6.199 -6.49
1.999240041 1.908 153.1625699 3408.003248 0.345 -0.988 -4.016 -5.718 -6.591 -6.912
1.999247313 1.907 188.0843432 3295.338255 0.167 -0.458 -4.016 -6.068 -6.955 -7.308
1.999255896 1.905 216.0989441 3221.068791 0.046 0.004 -3.929 -6.303 -7.2 -7.574
1.999266028 1.903 231.9277126 3183.464418 -0.017 0.228 -3.874 -6.423 -7.325 -7.71
1.999277711 1.9 239.3054805 3166.649527 -0.043 0.334 -3.845 -6.473 -7.377 -7.767
1.999290824 1.897 242.3553688 3159.366436 -0.056 0.381 -3.83 -6.496 -7.401 -7.793
1.999291182 1.897 210.2580561 3233.702035 0.067 -0.053 -3.935 -6.256 -7.152 -7.523
1.999292254 1.897 173.1620206 3338.873767 0.236 -0.682 -4.028 -5.927 -6.809 -7.148
1.9992944 1.896 119.9644714 3546.500292 0.555 -1.389 -3.857 -5.303 -6.151 -6.439
1.999297738 1.895 117.1258201 3560.4099 0.575 -1.411 -3.834 -5.263 -6.107 -6.393
1.999302268 1.894 132.5112177 3488.992212 0.468 -1.246 -3.932 -5.47 -6.33 -6.631
1.99930799 1.892 163.7391927 3368.992157 0.284 -0.823 -4.025 -5.829 -6.708 -7.039
1.999315143 1.89 199.3208107 3260.618588 0.112 -0.217 -3.959 -6.164 -7.056 -7.419
1.999323726 1.888 228.0093439 3188.599693 -0.004 0.212 -3.864 -6.389 -7.29 -7.673
1.999333739 1.885 244.1477042 3151.37438 -0.065 0.433 -3.804 -6.505 -7.411 -7.804
1.999345183 1.882 251.5084871 3135.450869 -0.091 0.511 -3.779 -6.552 -7.46 -7.858
1.999358177 1.879 254.7138996 3128.239532 -0.103 0.55 -3.765 -6.574 -7.483 -7.883
1.999358416 1.878 226.1271165 3190.803061 -0 0.205 -3.861 -6.374 -7.276 -7.658
1.999359488 1.878 186.574654 3295.338255 0.167 -0.435 -3.996 -6.051 -6.938 -7.291
1.999361396 1.877 129.7336524 3501.869841 0.482 -1.28 -3.917 -5.435 -6.292 -6.591
1.999364376 1.876 126.1980502 3518.033738 0.506 -1.322 -3.896 -5.388 -6.242 -6.537
1.999368429 1.875 142.4467827 3447.466066 0.401 -1.117 -3.975 -5.592 -6.458 -6.77
1.999373674 1.873 174.56318 3331.194571 0.223 -0.632 -4.015 -5.938 -6.821 -7.163
1.999379992 1.87 211.3258599 3225.521938 0.058 0.011 -3.902 -6.258 -7.154 -7.527
1.999387741 1.868 240.1334414 3155.731174 -0.054 0.426 -3.794 -6.472 -7.378 -7.77
1.999396682 1.864 256.5976324 3120.326217 -0.112 0.602 -3.738 -6.582 -7.492 -7.894
1.999406934 1.861 263.6043938 3105.274522 -0.137 0.681 -3.712 -6.627 -7.539 -7.945
1.999418616 1.856 267.0869353 3097.419299 -0.15 0.723 -3.696 -6.648 -7.561 -7.969
1.999418855 1.856 242.2437857 3149.19824 -0.065 0.467 -3.775 -6.485 -7.392 -7.786
1.999419808 1.855 200.3330693 3252.370401 0.101 -0.146 -3.928 -6.166 -7.059 -7.424
1.999421716 1.854 139.8146387 3457.801035 0.413 -1.151 -3.965 -5.56 -6.425 -6.734
1.999424458 1.853 135.34825 3476.161938 0.44 -1.209 -3.947 -5.506 -6.368 -6.672
1.999428272 1.851 152.4237509 3406.434166 0.337 -0.965 -4 -5.706 -6.579 -6.9
1.99943316 1.849 185.7601892 3293.062702 0.164 -0.404 -3.976 -6.039 -6.927 -7.28
1.99943924 1.846 223.2814505 3190.803061 0.004 0.229 -3.834 -6.345 -7.246 -7.628
1.999446511 1.842 252.2043917 3123.920694 -0.103 0.605 -3.722 -6.55 -7.459 -7.86
1.999454975 1.838 268.8763753 3088.872627 -0.159 0.781 -3.663 -6.652 -7.567 -7.978
1.99946475 1.834 275.9005999 3073.972656 -0.183 0.81 -3.652 -6.694 -7.611 -8.025
1.999475717 1.829 279.4168838 3066.902715 -0.195 0.827 -3.644 -6.713 -7.631 -8.047
1.999475956 1.828 258.4357824 3107.42031 -0.128 0.698 -3.684 -6.587 -7.498 -7.903
1.99947691 1.827 214.1177371 3209.962804 0.036 0.128 -3.85 -6.273 -7.171 -7.548
1.999478817 1.826 150.1248702 3412.714832 0.345 -0.98 -3.986 -5.677 -6.549 -6.868
1.999481559 1.824 144.7280281 3433.9977 0.375 -1.054 -3.971 -5.617 -6.486 -6.801
1.999485373 1.822 162.874331 3364.340936 0.273 -0.772 -3.996 -5.814 -6.693 -7.025
1.999490142 1.819 197.4024983 3253.868518 0.105 -0.127 -3.902 -6.135 -7.028 -7.393
1.999496222 1.815 235.5877177 3155.004623 -0.05 0.475 -3.746 -6.429 -7.335 -7.727
1.999503374 1.81 265.065158 3089.583948 -0.154 0.805 -3.637 -6.624 -7.539 -7.949
1.999511719 1.805 281.8075634 3055.624616 -0.208 0.867 -3.615 -6.722 -7.641 -8.059
1.999521375 1.798 289.1696071 3040.885026 -0.232 0.9 -3.6 -6.763 -7.683 -8.106
1.999532342 1.791 292.7875765 3032.494347 -0.245 0.921 -3.589 -6.781 -7.704 -8.128
1.99953258 1.791 276.6639957 3062.668558 -0.196 0.865 -3.608 -6.689 -7.607 -8.024
1.999533415 1.79 229.6427002 3164.462839 -0.034 0.439 -3.745 -6.382 -7.287 -7.677
1.999535084 1.788 161.4182538 3365.890629 0.272 -0.765 -3.983 -5.797 -6.676 -7.008
1.999537468 1.786 155.2932735 3388.441561 0.305 -0.874 -3.987 -5.731 -6.607 -6.933
1.999540806 1.783 174.282044 3320.473358 0.204 -0.532 -3.967 -5.924 -6.808 -7.153
1.999545217 1.779 210.1612509 3212.180934 0.041 0.151 -3.819 -6.233 -7.132 -7.508
1.999550462 1.775 249.2600311 3115.300896 -0.109 0.701 -3.651 -6.516 -7.427 -7.829
1.999556899 1.769 279.6743548 3051.406029 -0.21 0.904 -3.58 -6.701 -7.62 -8.039
1.99956429 1.763 296.5190806 3018.561301 -0.263 0.973 -3.551 -6.794 -7.718 -8.146
1.999572873 1.755 304.5458213 3002.617421 -0.287 1 -3.542 -6.832 -7.759 -8.19
1.999582529 1.747 308.4982074 2993.642943 -0.301 1.021 -3.532 -6.851 -7.779 -8.213
1.999582767 1.746 296.7923106 3013.699874 -0.268 0.992 -3.536 -6.791 -7.716 -8.144
1.999583602 1.745 246.8042561 3114.583654 -0.107 0.728 -3.625 -6.492 -7.403 -7.806
1.999585152 1.743 174.1215982 3314.36245 0.195 -0.478 -3.941 -5.916 -6.801 -7.148
1.999587536 1.74 166.7065427 3338.873767 0.232 -0.603 -3.947 -5.845 -6.726 -7.066
1.999590755 1.736 186.9616985 3271.14654 0.132 -0.188 -3.874 -6.033 -6.924 -7.283
1.999594927 1.731 224.3120709 3165.191567 -0.028 0.483 -3.698 -6.331 -7.236 -7.626
1.999599934 1.725 264.5773394 3071.142726 -0.173 0.907 -3.551 -6.601 -7.518 -7.932
1.999606133 1.717 295.700899 3008.846277 -0.271 1.024 -3.507 -6.776 -7.702 -8.131
1.999613285 1.709 312.9339232 2975.774377 -0.323 1.08 -3.49 -6.862 -7.792 -8.23
1.99962151 1.699 320.813507 2959.374995 -0.347 1.113 -3.476 -6.897 -7.831 -8.273
1.999630809 1.688 325.1267066 2949.850457 -0.362 1.144 -3.459 -6.913 -7.849 -8.295
1.999631047 1.687 319.3395029 2959.374995 -0.346 1.123 -3.465 -6.887 -7.821 -8.263
1.999631762 1.686 265.1872531 3060.553672 -0.185 0.958 -3.51 -6.595 -7.514 -7.929
1.999633193 1.683 187.5653643 3258.36701 0.115 -0.066 -3.817 -6.029 -6.922 -7.285
1.999635339 1.679 179.0410618 3285.488868 0.154 -0.245 -3.856 -5.952 -6.841 -7.197
1.999638319 1.674 200.5176678 3217.362533 0.055 0.199 -3.747 -6.136 -7.035 -7.409
1.999642253 1.667 239.470844 3113.149665 -0.101 0.799 -3.555 -6.426 -7.337 -7.739
1.999646902 1.659 281.0299751 3021.34278 -0.243 1.055 -3.456 -6.682 -7.606 -8.031
1.999652624 1.649 312.8618758 2960.738152 -0.338 1.152 -3.43 -6.844 -7.777 -8.217
1.999659181 1.638 330.3335197 2928.195036 -0.389 1.223 -3.407 -6.92 -7.86 -8.311
1.99966681 1.625 338.8072108 2911.387413 -0.414 1.267 -3.389 -6.95 -7.894 -8.351
1.999675393 1.61 343.283275 2900.681199 -0.43 1.3 -3.373 -6.964 -7.911 -8.372
1.999675631 1.609 344.5503099 2898.678171 -0.433 1.305 -3.371 -6.969 -7.916 -8.378
1.999676347 1.607 285.0051087 3001.926122 -0.269 1.123 -3.407 -6.692 -7.618 -8.046
1.999677658 1.604 202.1401785 3198.89511 0.029 0.36 -3.664 -6.137 -7.037 -7.417
1.999679685 1.598 192.2439339 3227.750819 0.071 0.196 -3.707 -6.054 -6.951 -7.323
1.999682546 1.59 215.1060596 3158.639048 -0.029 0.628 -3.574 -6.236 -7.142 -7.532
1.999686122 1.581 256.1253972 3055.624616 -0.183 1.054 -3.415 -6.515 -7.434 -7.85
1.999690652 1.569 299.4695327 2964.14879 -0.322 1.211 -3.359 -6.758 -7.689 -8.126
1.999695897 1.554 332.5467018 2903.354056 -0.417 1.334 -3.325 -6.903 -7.847 -8.304
1.999702215 1.538 351.3602641 2868.798202 -0.469 1.437 -3.292 -6.968 -7.922 -8.392
1.999709368 1.519 360.4563202 2850.361872 -0.497 1.52 -3.26 -6.99 -7.95 -8.429
1.999717474 1.499 366.0603114 2836.612419 -0.516 1.581 -3.234 -7 -7.964 -8.449
1.999717712 1.498 375.1912011 2822.929291 -0.538 1.647 -3.215 -7.023 -7.995 -8.489
1.999718308 1.494 309.1381793 2927.520871 -0.371 1.325 -3.284 -6.784 -7.72 -8.165
1.99971962 1.488 219.6102695 3122.482406 -0.075 0.896 -3.422 -6.246 -7.157 -7.556
1.999721527 1.479 208.1865388 3152.100095 -0.032 0.753 -3.468 -6.158 -7.066 -7.457
1.99972415 1.466 233.5891384 3080.349537 -0.135 1.106 -3.33 -6.339 -7.255 -7.665
1.999727607 1.449 277.6212113 2975.774377 -0.291 1.297 -3.251 -6.607 -7.536 -7.968
1.999731779 1.429 324.3789359 2882.703663 -0.432 1.471 -3.202 -6.829 -7.774 -8.232
1.999736786 1.405 360.2903622 2818.382931 -0.531 1.694 -3.144 -6.947 -7.911 -8.397
1.999742627 1.378 381.6389083 2779.713268 -0.589 1.925 -3.067 -6.981 -7.966 -8.477
1.999749422 1.348 393.5071654 2754.862961 -0.625 2.318 -2.882 -6.918 -7.949 -8.508
1.999757052 1.314 401.6545072 2734.63898 -0.653 2.525 -2.79 -6.894 -7.945 -8.525
