# Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
2.740304947 2.725 166.7833316 3527.767866 0.426 -6.006 -6.852 -7.148 -4.823 -6.246 -7.141
2.740309477 2.725 175.6518163 3499.45167 0.381 -6.095 -6.947 -7.249 -4.879 -6.338 -7.241
2.740315199 2.725 179.7432727 3487.385841 0.361 -6.134 -6.988 -7.294 -4.905 -6.378 -7.286
2.740322352 2.725 177.7266868 3493.011376 0.371 -6.115 -6.968 -7.272 -4.892 -6.358 -7.264
2.740333319 2.725 191.1844847 3452.232208 0.308 -6.238 -7.099 -7.412 -4.962 -6.485 -7.404
2.740351677 2.724 216.8965504 3382.205567 0.198 -6.453 -7.325 -7.656 -5.062 -6.704 -7.647
2.740379095 2.722 235.2624659 3336.568151 0.127 -6.591 -7.469 -7.813 -5.096 -6.844 -7.804
2.740380764 2.722 235.2624659 3336.568151 0.127 -6.591 -7.469 -7.813 -5.096 -6.844 -7.804
2.740381956 2.722 200.3330693 3441.121444 0.267 -6.332 -7.193 -7.511 -5.038 -6.579 -7.502
2.740381956 2.722 198.9539861 3445.085463 0.273 -6.319 -7.18 -7.497 -5.038 -6.579 -7.502
2.740383863 2.722 151.5139585 3598.3218 0.51 -5.854 -6.684 -6.966 -4.739 -6.087 -6.959
2.740386963 2.722 128.7812526 3693.17596 0.65 -5.583 -6.388 -6.652 -4.536 -5.803 -6.645
2.740391254 2.722 137.4208545 3654.264678 0.594 -5.691 -6.506 -6.777 -4.618 -5.916 -6.77
2.740397215 2.721 162.0140374 3558.770648 0.451 -5.969 -6.807 -7.098 -4.818 -6.206 -7.09
2.740404606 2.721 192.6427392 3460.987255 0.301 -6.262 -7.12 -7.433 -5 -6.508 -7.424
2.740413666 2.72 217.7472329 3393.126102 0.194 -6.473 -7.342 -7.672 -5.103 -6.723 -7.663
2.740424633 2.72 232.4623612 3356.603167 0.137 -6.584 -7.458 -7.798 -5.135 -6.836 -7.788
2.740437508 2.719 238.9750961 3341.180976 0.113 -6.63 -7.507 -7.851 -5.145 -6.882 -7.841
2.74045229 2.718 242.132254 3332.728996 0.101 -6.651 -7.529 -7.876 -5.147 -6.904 -7.866
2.740452528 2.718 258.1384184 3299.134338 0.046 -6.76 -7.643 -8 -5.167 -7.014 -7.99
2.740453482 2.718 209.3402049 3411.143581 0.228 -6.403 -7.269 -7.594 -5.062 -6.652 -7.585
2.740455627 2.718 159.6807798 3562.049907 0.463 -5.939 -6.778 -7.067 -4.792 -6.176 -7.06
2.740458965 2.718 135.7227482 3655.947916 0.604 -5.666 -6.481 -6.751 -4.594 -5.891 -6.744
2.740463972 2.717 144.7613568 3618.261907 0.548 -5.773 -6.598 -6.876 -4.675 -6.003 -6.869
2.740470409 2.717 170.3933514 3524.520168 0.406 -6.05 -6.896 -7.193 -4.863 -6.29 -7.186
2.740478754 2.716 201.8611043 3430.046439 0.259 -6.339 -7.203 -7.522 -5.028 -6.587 -7.514
2.740488768 2.716 227.6945548 3364.340936 0.154 -6.546 -7.419 -7.757 -5.113 -6.797 -7.747
2.740500927 2.715 242.858129 3329.660852 0.099 -6.654 -7.532 -7.88 -5.142 -6.907 -7.87
2.740515232 2.714 249.374846 3314.36245 0.075 -6.698 -7.579 -7.931 -5.152 -6.952 -7.921
2.740531683 2.712 252.4367876 3307.501121 0.064 -6.719 -7.601 -7.955 -5.152 -6.973 -7.945
2.740531921 2.712 271.5517743 3268.887692 0.001 -6.842 -7.729 -8.094 -5.153 -7.095 -8.084
2.740533114 2.712 220.1165234 3380.648362 0.183 -6.486 -7.358 -7.69 -5.091 -6.737 -7.681
2.740535736 2.712 168.1715956 3529.392837 0.417 -6.026 -6.871 -7.167 -4.844 -6.266 -7.16
2.740539551 2.712 142.9396271 3622.429984 0.558 -5.749 -6.573 -6.85 -4.654 -5.979 -6.843
2.740545273 2.711 152.3535734 3584.26408 0.503 -5.856 -6.69 -6.974 -4.729 -6.091 -6.967
2.740553141 2.711 179.0410618 3492.207173 0.363 -6.129 -6.982 -7.287 -4.906 -6.373 -7.279
2.740562677 2.71 211.2772059 3399.382231 0.218 -6.413 -7.282 -7.609 -5.053 -6.663 -7.6
2.740574837 2.709 237.8771052 3333.496473 0.115 -6.613 -7.492 -7.837 -5.112 -6.866 -7.827
2.740588903 2.707 253.1352607 3299.134338 0.061 -6.717 -7.6 -7.956 -5.126 -6.971 -7.946
2.740605831 2.706 259.6286678 3283.976193 0.039 -6.759 -7.644 -8.004 -5.119 -7.012 -7.994
2.740625143 2.704 262.635026 3276.423257 0.029 -6.777 -7.663 -8.026 -5.113 -7.03 -8.015
2.740625382 2.704 285.39913 3232.957534 -0.044 -6.919 -7.81 -8.187 -5.11 -7.172 -8.175
2.740626574 2.704 231.6075139 3343.48978 0.137 -6.565 -7.442 -7.784 -5.085 -6.817 -7.774
2.740628958 2.704 177.3587604 3490.599322 0.369 -6.108 -6.962 -7.267 -4.883 -6.352 -7.259
2.740633011 2.703 150.5402541 3585.089483 0.512 -5.829 -6.663 -6.947 -4.702 -6.064 -6.94
2.740638733 2.702 160.3808995 3548.133892 0.457 -5.937 -6.779 -7.071 -4.778 -6.175 -7.063
2.740646124 2.702 187.8679277 3458.597315 0.319 -6.205 -7.065 -7.378 -4.939 -6.452 -7.369
2.740655661 2.701 220.8780934 3368.992157 0.178 -6.483 -7.357 -7.692 -5.061 -6.735 -7.683
2.740667582 2.699 247.6581616 3306.739628 0.078 -6.677 -7.56 -7.914 -5.109 -6.932 -7.904
2.740681648 2.698 262.9981205 3274.160765 0.026 -6.779 -7.666 -8.029 -5.108 -7.032 -8.018
2.740698099 2.696 269.6824251 3261.369459 0.005 -6.82 -7.709 -8.076 -5.106 -7.073 -8.065
2.740717173 2.694 272.5540532 3255.367325 -0.005 -6.839 -7.728 -8.098 -5.106 -7.092 -8.086
2.740717411 2.694 299.9526097 3204.793123 -0.088 -7.001 -7.896 -8.281 -5.094 -7.251 -8.268
2.740718842 2.694 243.5861801 3315.125698 0.092 -6.648 -7.529 -7.88 -5.104 -6.902 -7.87
2.740721464 2.693 186.9616985 3460.987255 0.322 -6.197 -7.057 -7.368 -4.935 -6.444 -7.36
2.740725756 2.693 158.3626078 3556.313186 0.466 -5.916 -6.756 -7.046 -4.763 -6.153 -7.039
2.740731955 2.692 168.7923054 3518.843888 0.411 -6.023 -6.871 -7.17 -4.831 -6.265 -7.162
2.740740061 2.691 197.2661846 3430.046439 0.275 -6.287 -7.152 -7.471 -4.976 -6.536 -7.463
2.740750551 2.689 231.0216306 3341.9504 0.137 -6.557 -7.435 -7.777 -5.074 -6.81 -7.768
2.740763426 2.687 258.4357824 3280.197551 0.04 -6.745 -7.631 -7.992 -5.094 -6.999 -7.982
2.740778685 2.685 273.6860394 3248.628126 -0.011 -6.843 -7.733 -8.104 -5.088 -7.096 -8.093
2.740796804 2.683 280.5773731 3234.446709 -0.032 -6.883 -7.775 -8.151 -5.082 -7.136 -8.139
2.740817547 2.68 283.826306 3227.007688 -0.043 -6.902 -7.795 -8.172 -5.075 -7.155 -8.161
2.740817785 2.68 316.5575273 3170.297367 -0.137 -7.084 -7.984 -8.381 -5.049 -7.334 -8.367
2.740819216 2.68 257.2483778 3280.197551 0.043 -6.735 -7.621 -7.982 -5.082 -6.988 -7.972
2.740821838 2.679 197.9031217 3424.522311 0.271 -6.29 -7.156 -7.476 -4.97 -6.539 -7.467
2.74082613 2.679 167.2833222 3520.464749 0.416 -6.005 -6.853 -7.151 -4.814 -6.246 -7.143
2.740832329 2.678 178.2184429 3484.175319 0.361 -6.111 -6.967 -7.273 -4.878 -6.356 -7.265
2.740840435 2.676 207.3732074 3397.817118 0.229 -6.369 -7.239 -7.566 -5.007 -6.62 -7.557
2.740850925 2.674 241.7979669 3312.07376 0.096 -6.628 -7.51 -7.862 -5.078 -6.883 -7.852
2.7408638 2.672 269.0621727 3253.868518 0.003 -6.808 -7.698 -8.067 -5.071 -7.061 -8.056
2.740879297 2.67 284.022434 3224.036872 -0.045 -6.901 -7.794 -8.172 -5.062 -7.153 -8.16
2.740897417 2.667 290.5712521 3211.441387 -0.065 -6.937 -7.832 -8.214 -5.054 -7.189 -8.202
2.74091816 2.663 293.4625215 3204.793123 -0.075 -6.954 -7.849 -8.233 -5.049 -7.205 -8.221
2.740918398 2.663 331.6291096 3140.508694 -0.18 -7.155 -8.06 -8.465 -5.015 -7.403 -8.45
2.74091959 2.663 269.5582603 3250.872974 -0.001 -6.81 -7.7 -8.07 -5.063 -7.063 -8.059
2.740921974 2.662 207.851252 3393.907488 0.225 -6.372 -7.242 -7.57 -5.004 -6.623 -7.561
2.740926027 2.662 175.449706 3491.403155 0.372 -6.084 -6.937 -7.242 -4.859 -6.328 -7.234
2.740931749 2.661 186.7035797 3455.413296 0.318 -6.189 -7.05 -7.363 -4.917 -6.436 -7.354
2.740939379 2.659 216.6469827 3370.543993 0.189 -6.441 -7.314 -7.649 -5.024 -6.692 -7.639
2.740948916 2.657 250.9878191 3288.516309 0.06 -6.69 -7.576 -7.934 -5.064 -6.945 -7.924
2.740960836 2.655 278.3893679 3232.213203 -0.03 -6.864 -7.756 -8.132 -5.054 -7.117 -8.12
2.740974903 2.652 293.3949571 3203.317601 -0.076 -6.952 -7.847 -8.232 -5.04 -7.203 -8.219
2.740991592 2.648 299.6764703 3191.537855 -0.095 -6.987 -7.884 -8.273 -5.032 -7.237 -8.259
2.741010666 2.645 302.5189921 3185.664237 -0.104 -7.002 -7.9 -8.291 -5.027 -7.252 -8.277
2.741010904 2.645 345.662801 3115.300896 -0.22 -7.218 -8.129 -8.543 -4.984 -7.465 -8.527
2.741012096 2.644 281.2889325 3224.779319 -0.041 -6.88 -7.773 -8.151 -5.047 -7.133 -8.139
2.741014481 2.644 217.5467727 3367.441036 0.183 -6.447 -7.321 -7.657 -5.022 -6.699 -7.647
2.741018534 2.643 183.1271113 3464.974158 0.332 -6.156 -7.015 -7.326 -4.901 -6.403 -7.317
2.741024256 2.641 194.873437 3429.256733 0.277 -6.261 -7.126 -7.445 -4.949 -6.51 -7.437
2.741031885 2.639 225.3993425 3346.570666 0.151 -6.507 -7.384 -7.725 -5.034 -6.76 -7.716
2.741041422 2.637 260.4069943 3265.878322 0.025 -6.749 -7.638 -8.003 -5.05 -7.003 -7.992
2.741053343 2.634 287.7084682 3210.702011 -0.062 -6.916 -7.811 -8.193 -5.032 -7.168 -8.181
2.741067648 2.631 302.728037 3182.731482 -0.107 -7 -7.899 -8.29 -5.014 -7.25 -8.276
2.741084099 2.627 309.2093692 3171.027439 -0.125 -7.034 -7.934 -8.329 -5.004 -7.283 -8.315
2.741103411 2.622 312.1423135 3165.191567 -0.134 -7.048 -7.95 -8.346 -4.997 -7.298 -8.332
2.741103649 2.622 360.2074118 3088.872627 -0.259 -7.275 -8.193 -8.618 -4.94 -7.52 -8.6
2.741104841 2.622 293.3274082 3198.158622 -0.081 -6.946 -7.842 -8.228 -5.017 -7.197 -8.215
2.741106987 2.621 227.1185699 3339.64266 0.141 -6.518 -7.396 -7.739 -5.029 -6.771 -7.73
2.741110563 2.62 190.920536 3438.745222 0.292 -6.225 -7.088 -7.405 -4.927 -6.473 -7.396
2.74111557 2.619 202.9329856 3403.298168 0.238 -6.328 -7.197 -7.523 -4.974 -6.579 -7.514
2.741122484 2.617 234.0737133 3322.002845 0.114 -6.568 -7.449 -7.797 -5.038 -6.822 -7.787
2.741131067 2.614 269.2480985 3243.396173 -0.008 -6.802 -7.694 -8.066 -5.031 -7.055 -8.054
2.741141796 2.611 296.5190806 3190.068436 -0.092 -6.962 -7.86 -8.248 -5.005 -7.213 -8.235
2.741154671 2.607 311.3527062 3163.734278 -0.135 -7.042 -7.944 -8.341 -4.985 -7.291 -8.327
2.741169691 2.603 317.2872677 3152.100095 -0.152 -7.073 -7.976 -8.376 -4.976 -7.321 -8.362
2.741186857 2.598 320.1493651 3147.023602 -0.16 -7.085 -7.989 -8.391 -4.97 -7.333 -8.376
2.741187096 2.598 372.7800351 3066.196616 -0.293 -7.319 -8.243 -8.678 -4.916 -7.563 -8.657
2.741188288 2.598 303.4258972 3175.411403 -0.115 -6.999 -7.899 -8.292 -4.986 -7.249 -8.278
2.741190433 2.597 235.5877177 3315.125698 0.105 -6.576 -7.457 -7.808 -5.032 -6.83 -7.798
2.74119401 2.596 197.7664623 3415.859507 0.257 -6.281 -7.148 -7.471 -4.947 -6.53 -7.462
2.741199017 2.594 210.3064753 3379.870029 0.204 -6.384 -7.257 -7.588 -4.988 -6.635 -7.579
2.741205931 2.592 241.9093446 3299.894079 0.082 -6.619 -7.502 -7.857 -5.028 -6.873 -7.847
2.741214514 2.589 277.4933915 3222.55249 -0.038 -6.847 -7.741 -8.119 -5.007 -7.1 -8.107
2.741225243 2.585 304.6159536 3171.027439 -0.12 -7.002 -7.902 -8.297 -4.974 -7.252 -8.283
2.741238117 2.581 319.1189871 3144.850465 -0.161 -7.078 -7.983 -8.385 -4.956 -7.326 -8.37
2.741253138 2.576 325.051852 3134.007273 -0.178 -7.107 -8.013 -8.419 -4.946 -7.355 -8.404
2.741270304 2.57 327.7575049 3128.239532 -0.186 -7.119 -8.026 -8.434 -4.938 -7.366 -8.418
2.741270542 2.57 385.0814911 3042.98632 -0.326 -7.36 -8.29 -8.734 -4.889 -7.603 -8.711
2.741271496 2.569 313.6553104 3152.100095 -0.148 -7.048 -7.951 -8.351 -4.952 -7.296 -8.336
2.741273642 2.569 243.6983815 3291.546539 0.071 -6.629 -7.514 -7.871 -5.013 -6.883 -7.861
2.741276979 2.567 204.1515327 3393.126102 0.224 -6.333 -7.204 -7.532 -4.963 -6.584 -7.523
2.741281986 2.565 217.0964115 3357.376142 0.171 -6.435 -7.311 -7.649 -4.988 -6.687 -7.639
2.741288423 2.563 249.4322733 3277.932453 0.051 -6.665 -7.552 -7.913 -5.006 -6.919 -7.903
2.741296768 2.559 285.2020513 3202.580095 -0.066 -6.888 -7.784 -8.168 -4.977 -7.14 -8.156
2.741306782 2.555 312.2141952 3152.100095 -0.146 -7.038 -7.941 -8.341 -4.943 -7.286 -8.326
2.741318941 2.55 326.9283969 3126.799256 -0.187 -7.111 -8.018 -8.426 -4.924 -7.358 -8.41
2.741333246 2.545 332.6232823 3116.018303 -0.203 -7.138 -8.048 -8.459 -4.912 -7.384 -8.442
2.741349697 2.538 335.2375398 3110.99992 -0.211 -7.149 -8.059 -8.472 -4.904 -7.395 -8.455
2.741349936 2.538 396.5086306 3021.34278 -0.357 -7.392 -8.33 -8.785 -4.851 -7.633 -8.76
2.741350889 2.537 323.1860784 3130.40119 -0.18 -7.092 -7.998 -8.404 -4.919 -7.339 -8.388
2.741353035 2.536 251.5664058 3269.640468 0.038 -6.677 -7.566 -7.929 -4.99 -6.931 -7.919
2.741356134 2.535 210.5487391 3372.096543 0.193 -6.38 -7.254 -7.588 -4.965 -6.632 -7.578
2.741360903 2.532 223.7446424 3335.799967 0.139 -6.482 -7.36 -7.705 -4.985 -6.735 -7.695
2.741367102 2.529 256.361406 3257.61683 0.02 -6.708 -7.598 -7.965 -4.983 -6.962 -7.954
2.741374969 2.526 292.6527739 3183.464418 -0.095 -6.927 -7.826 -8.215 -4.944 -7.177 -8.202
2.741384745 2.521 320.0019648 3133.285724 -0.173 -7.072 -7.978 -8.383 -4.911 -7.319 -8.367
2.741396427 2.516 334.697636 3108.135903 -0.213 -7.142 -8.053 -8.467 -4.888 -7.388 -8.45
2.741410255 2.509 340.3710739 3098.132588 -0.229 -7.169 -8.082 -8.499 -4.875 -7.414 -8.482
2.741425991 2.502 343.2042402 3092.43087 -0.237 -7.18 -8.094 -8.513 -4.866 -7.424 -8.495
2.74142623 2.501 408.9334579 2999.162519 -0.39 -7.422 -8.369 -8.834 -4.82 -7.662 -8.806
2.741427183 2.501 333.15984 3108.135903 -0.212 -7.135 -8.046 -8.459 -4.88 -7.381 -8.442
2.741429091 2.5 259.6286678 3246.384828 0.004 -6.726 -7.617 -7.988 -4.964 -6.98 -7.977
2.741432428 2.498 217.1964111 3348.883194 0.16 -6.428 -7.304 -7.645 -4.962 -6.68 -7.635
2.741436958 2.495 230.7026828 3313.599378 0.106 -6.529 -7.411 -7.762 -4.98 -6.783 -7.752
2.741442919 2.492 264.1512346 3235.191553 -0.012 -6.753 -7.645 -8.019 -4.956 -7.006 -8.008
2.741450787 2.487 300.7133057 3162.27766 -0.125 -6.966 -7.868 -8.265 -4.907 -7.216 -8.25
2.741460323 2.482 328.2862136 3113.149665 -0.202 -7.108 -8.017 -8.428 -4.873 -7.354 -8.411
2.741471529 2.476 342.967245 3088.161469 -0.242 -7.176 -8.091 -8.51 -4.848 -7.42 -8.492
2.74148488 2.468 349.3434821 3077.513736 -0.259 -7.202 -8.119 -8.542 -4.843 -7.445 -8.523
2.741500378 2.46 351.8460217 3071.849964 -0.267 -7.213 -8.131 -8.556 -4.837 -7.455 -8.536
2.741500616 2.459 422.3306928 2975.089259 -0.425 -7.454 -8.41 -8.886 -4.787 -7.691 -8.854
2.74150157 2.459 344.4709834 3083.18795 -0.248 -7.179 -8.095 -8.516 -4.838 -7.423 -8.497
2.741503477 2.457 268.7525817 3220.327198 -0.033 -6.777 -7.671 -8.049 -4.928 -7.029 -8.037
2.741506576 2.455 224.3637266 3323.533036 0.124 -6.477 -7.357 -7.705 -4.952 -6.73 -7.695
2.741511106 2.452 238.4254686 3287.759187 0.07 -6.577 -7.463 -7.821 -4.95 -6.831 -7.811
2.741516829 2.448 272.5540532 3210.702011 -0.047 -6.798 -7.694 -8.074 -4.917 -7.05 -8.062
2.741524458 2.443 309.4230373 3139.062769 -0.158 -7.007 -7.912 -8.315 -4.867 -7.254 -8.299
2.741533756 2.437 337.2505331 3091.007081 -0.234 -7.143 -8.057 -8.475 -4.825 -7.388 -8.457
2.741544724 2.43 352.3324509 3066.196616 -0.273 -7.209 -8.128 -8.554 -4.819 -7.451 -8.533
2.741557837 2.421 358.6349783 3054.921113 -0.29 -7.233 -8.155 -8.585 -4.809 -7.473 -8.563
2.741572857 2.411 361.204078 3049.29892 -0.298 -7.242 -8.166 -8.599 -4.8 -7.482 -8.576
2.741573095 2.411 436.2672827 2949.171308 -0.462 -7.475 -8.444 -8.936 -4.734 -7.711 -8.902
2.741574049 2.41 356.0841517 3057.032107 -0.285 -7.222 -8.143 -8.57 -4.807 -7.463 -8.549
2.741575956 2.409 278.1330798 3193.007951 -0.071 -6.826 -7.723 -8.109 -4.882 -7.077 -8.096
2.741578817 2.406 231.6075139 3297.61538 0.087 -6.524 -7.408 -7.763 -4.927 -6.778 -7.753
2.741583347 2.403 246.2366221 3261.369459 0.033 -6.624 -7.513 -7.879 -4.912 -6.878 -7.868
2.741589069 2.398 281.0299751 3185.664237 -0.082 -6.842 -7.741 -8.129 -4.87 -7.093 -8.115
2.74159646 2.392 318.6784123 3114.583654 -0.192 -7.045 -7.954 -8.364 -4.82 -7.291 -8.347
2.741605759 2.385 346.37987 3067.608977 -0.267 -7.177 -8.095 -8.519 -4.794 -7.418 -8.498
2.741616487 2.376 361.2872579 3043.687074 -0.305 -7.238 -8.162 -8.595 -4.782 -7.477 -8.572
2.741629362 2.366 367.5806529 3033.192685 -0.321 -7.26 -8.187 -8.625 -4.771 -7.499 -8.601
2.741644144 2.355 370.2138353 3027.610481 -0.33 -7.269 -8.198 -8.638 -4.762 -7.508 -8.614
2.741644383 2.354 449.0065173 2925.49931 -0.498 -7.496 -8.476 -8.981 -4.692 -7.73 -8.943
2.741645098 2.353 367.0731721 3031.79617 -0.323 -7.259 -8.185 -8.622 -4.769 -7.497 -8.598
2.741647005 2.351 287.0467571 3166.649527 -0.11 -6.871 -7.773 -8.167 -4.83 -7.121 -8.153
2.741649866 2.349 239.0301284 3270.393418 0.049 -6.568 -7.456 -7.819 -4.886 -6.822 -7.809
2.741654158 2.345 254.0110705 3235.191553 -0.005 -6.668 -7.561 -7.935 -4.871 -6.922 -7.923
2.741659641 2.339 289.4360648 3160.821713 -0.119 -6.883 -7.785 -8.18 -4.819 -7.132 -8.166
2.741666794 2.332 327.154309 3091.718894 -0.227 -7.081 -7.993 -8.41 -4.77 -7.325 -8.391
2.741675377 2.324 355.2651808 3046.491705 -0.299 -7.207 -8.129 -8.559 -4.762 -7.446 -8.536
2.741685867 2.314 369.958189 3023.430571 -0.336 -7.264 -8.192 -8.633 -4.746 -7.502 -8.608
2.741698027 2.303 375.969526 3013.006024 -0.353 -7.285 -8.216 -8.661 -4.739 -7.522 -8.635
2.741712093 2.289 378.488462 3008.153544 -0.361 -7.293 -8.225 -8.673 -4.733 -7.529 -8.646
2.741712332 2.289 461.2672756 2904.691407 -0.533 -7.37 -8.424 -9.012 -4.423 -7.627 -8.97
2.741713047 2.288 377.2703238 3009.539169 -0.359 -7.266 -8.209 -8.668 -4.694 -7.506 -8.641
2.741714954 2.286 296.2461022 3140.508694 -0.149 -6.912 -7.817 -8.219 -4.779 -7.159 -8.204
2.741717815 2.282 246.6906248 3243.396173 0.01 -6.61 -7.502 -7.873 -4.841 -6.864 -7.862
2.741721868 2.277 261.8500402 3208.484902 -0.044 -6.71 -7.606 -7.987 -4.82 -6.962 -7.975
2.741727352 2.271 297.7505997 3136.172917 -0.156 -6.919 -7.825 -8.228 -4.768 -7.166 -8.213
2.741734266 2.263 335.8556393 3069.021988 -0.262 -7.105 -8.025 -8.452 -4.722 -7.347 -8.431
2.741742611 2.253 363.9591523 3025.519804 -0.334 -7.216 -8.151 -8.599 -4.696 -7.457 -8.573
2.741752863 2.241 378.4013219 3003.308879 -0.37 -7.26 -8.206 -8.669 -4.671 -7.5 -8.641
2.741764784 2.227 384.3727977 2993.642943 -0.387 -7.276 -8.227 -8.696 -4.658 -7.516 -8.667
2.741778612 2.212 387.1262715 2988.133525 -0.396 -7.282 -8.236 -8.708 -4.648 -7.521 -8.678
2.741778851 2.211 473.6446595 2884.695652 -0.571 -7.34 -8.426 -9.051 -4.314 -7.606 -9.005
2.741779566 2.21 388.3762328 2986.757755 -0.399 -7.284 -8.239 -8.714 -4.644 -7.524 -8.683
2.741781235 2.207 305.8811011 3113.866577 -0.192 -6.954 -7.864 -8.274 -4.723 -7.2 -8.257
2.741784096 2.203 254.7725564 3213.660539 -0.034 -6.655 -7.55 -7.93 -4.784 -6.907 -7.917
2.74178791 2.198 270.4908912 3180.533688 -0.087 -6.753 -7.653 -8.043 -4.762 -7.003 -8.029
2.741793156 2.191 306.5156439 3112.432919 -0.197 -6.956 -7.866 -8.278 -4.719 -7.202 -8.261
2.741799593 2.181 344.0746247 3051.406029 -0.299 -7.13 -8.056 -8.493 -4.688 -7.372 -8.471
2.741807699 2.17 370.9818348 3012.312334 -0.367 -7.228 -8.172 -8.633 -4.659 -7.469 -8.606
2.741817474 2.156 384.461313 2995.021884 -0.401 -7.266 -8.223 -8.699 -4.639 -7.508 -8.67
2.74182868 2.14 389.89947 2989.509928 -0.416 -7.273 -8.237 -8.723 -4.622 -7.517 -8.693
2.741841793 2.122 391.4286814 2988.821647 -0.423 -7.273 -8.241 -8.732 -4.613 -7.518 -8.702
2.741842032 2.122 477.8071506 2892.011396 -0.597 -7.352 -8.443 -8.907 -5.793 -7.741 -8.894
2.741842985 2.122 396.5999406 2977.83068 -0.435 -7.063 -8.14 -8.577 -5.559 -7.44 -8.564
2.741844893 2.122 317.5065177 3081.058895 -0.241 -6.722 -7.772 -8.179 -5.283 -7.08 -8.166
2.741847992 2.122 268.3815426 3156.457891 -0.096 -6.459 -7.482 -7.868 -5.067 -6.799 -7.856
2.741852522 2.122 288.9033946 3102.415775 -0.159 -6.544 -7.591 -7.989 -5.118 -6.898 -7.977
2.741858721 2.121 333.0831359 3008.153544 -0.283 -6.722 -7.802 -8.225 -5.237 -7.099 -8.213
2.74186635 2.121 383.5770766 2910.046978 -0.406 -6.89 -7.995 -8.445 -5.343 -7.285 -8.432
2.741875649 2.121 427.910206 2824.229597 -0.501 -7.005 -8.123 -8.599 -5.401 -7.411 -8.586
2.741887093 2.121 463.3963886 2748.526952 -0.57 -7.065 -8.184 -8.678 -5.414 -7.473 -8.666
2.741900206 2.12 493.1200316 2676.701856 -0.625 -7.099 -8.215 -8.732 -5.397 -7.507 -8.721
2.741915464 2.12 524.2671484 2601.95631 -0.678 -7.12 -8.228 -8.762 -5.374 -7.525 -8.752
2.741915703 2.119 653.6611066 2496.893392 -0.869 -6.964 -8.198 -8.981 -5.023 -7.406 -8.956
2.741916656 2.119 531.6828414 2597.167741 -0.69 -7.094 -8.171 -8.734 -5.392 -7.48 -8.721
2.741918564 2.119 414.1452121 2725.837739 -0.473 -6.778 -7.871 -8.37 -5.167 -7.173 -8.358
2.741921663 2.119 339.5882421 2835.306412 -0.3 -6.507 -7.608 -8.074 -4.96 -6.902 -8.06
2.741926193 2.119 358.1398479 2813.843894 -0.347 -6.592 -7.692 -8.166 -5.033 -6.989 -8.152
2.741932154 2.119 403.0441712 2759.942283 -0.449 -6.769 -7.864 -8.352 -5.178 -7.164 -8.34
2.741939783 2.119 447.8706931 2716.439269 -0.541 -6.928 -8.02 -8.532 -5.303 -7.322 -8.519
2.741949081 2.119 476.2693622 2697.118326 -0.594 -7.025 -8.118 -8.647 -5.378 -7.42 -8.633
2.741960287 2.119 485.9064286 2702.713432 -0.611 -7.069 -8.165 -8.697 -5.421 -7.464 -8.682
2.7419734 2.119 482.5614722 2724.582733 -0.605 -7.084 -8.181 -8.706 -5.449 -7.48 -8.692
2.741988659 2.119 473.4265883 2755.497365 -0.589 -7.089 -8.188 -8.701 -5.473 -7.485 -8.686
2.741988897 2.119 595.1859146 2636.331386 -0.788 -6.537 -7.948 -8.909 -4.37 -7.044 -8.874
2.741989851 2.119 481.8952492 2751.693133 -0.604 -6.913 -8.097 -8.727 -5.177 -7.34 -8.706
2.741991758 2.119 371.4947194 2904.691407 -0.378 -6.78 -7.881 -8.356 -5.246 -7.171 -8.34
2.741994619 2.119 298.7119829 3049.29892 -0.189 -6.535 -7.592 -8.013 -5.1 -6.898 -7.999
2.741999149 2.119 310.1363311 3050.001128 -0.222 -6.618 -7.673 -8.097 -5.18 -6.979 -8.082
2.742004871 2.119 341.7847214 3021.34278 -0.306 -6.777 -7.845 -8.288 -5.312 -7.146 -8.273
2.742012262 2.119 370.1286003 3008.846277 -0.375 -6.913 -7.991 -8.453 -5.426 -7.286 -8.437
2.742021322 2.119 381.1997831 3033.891184 -0.401 -6.993 -8.07 -8.547 -5.503 -7.363 -8.529
2.742032051 2.119 373.8975719 3098.846042 -0.384 -7.039 -8.092 -8.561 -5.58 -7.392 -8.544
2.742044687 2.119 354.4480936 3197.422303 -0.337 -7.062 -8.069 -8.515 -5.664 -7.388 -8.499
2.742059469 2.119 328.7400712 3325.829644 -0.273 -7.092 -8.029 -8.443 -5.77 -7.378 -8.429
2.742059708 2.118 429.6874258 3126.079367 -0.505 -6.793 -8.07 -8.86 -5.017 -7.225 -8.827
2.742060661 2.118 342.4937454 3288.516309 -0.308 -7.028 -8.031 -8.531 -5.624 -7.342 -8.512
2.74206233 2.118 262.695507 3484.175319 -0.077 -6.827 -7.684 -8.044 -5.612 -7.072 -8.033
2.74206543 2.118 214.9575209 3625.767902 0.097 -6.589 -7.366 -7.678 -5.466 -6.795 -7.67
2.742069483 2.118 239.0301284 3504.289683 0.005 -6.665 -7.502 -7.842 -5.472 -6.901 -7.832
2.742075205 2.118 288.4381124 3313.599378 -0.159 -6.804 -7.745 -8.143 -5.49 -7.094 -8.129
2.742082357 2.118 347.9786868 3124.640086 -0.321 -6.892 -7.947 -8.424 -5.438 -7.244 -8.406
