# Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
1.346944809 1.25 148.5773626 3262.871721 0.188 -5.525 -6.42 -6.779 -3.82 -5.781 -6.768
1.34694612 1.248 172.4458093 3180.533688 0.058 -5.776 -6.68 -7.061 -3.807 -6.027 -7.047
1.34694767 1.246 186.3170695 3138.340056 -0.01 -5.904 -6.815 -7.207 -3.787 -6.153 -7.191
1.346949339 1.244 193.0423718 3118.889584 -0.041 -5.961 -6.874 -7.272 -3.776 -6.208 -7.254
1.346951246 1.242 196.4955163 3107.42031 -0.058 -5.991 -6.905 -7.306 -3.766 -6.236 -7.287
1.346951366 1.242 143.9635823 3274.914756 0.213 -5.468 -6.362 -6.717 -3.803 -5.724 -6.705
1.346951604 1.241 109.3585252 3430.836328 0.452 -5.003 -5.876 -6.188 -3.693 -5.255 -6.18
1.346952081 1.241 78.76851263 3625.767902 0.737 -4.454 -5.285 -5.555 -3.364 -4.686 -5.547
1.346952677 1.24 80.91939831 3608.27808 0.712 -4.5 -5.335 -5.608 -3.395 -4.735 -5.601
1.346953511 1.239 98.16408998 3492.207173 0.544 -4.821 -5.683 -5.981 -3.598 -5.068 -5.973
1.346954584 1.237 127.9241809 3338.873767 0.314 -5.267 -6.152 -6.489 -3.778 -5.522 -6.479
1.346955895 1.235 160.2701505 3212.920651 0.118 -5.645 -6.546 -6.918 -3.782 -5.898 -6.905
1.346957326 1.233 185.5037293 3132.564342 -0.01 -5.888 -6.8 -7.193 -3.753 -6.136 -7.176
1.346959114 1.231 199.872316 3091.718894 -0.076 -6.013 -6.929 -7.334 -3.732 -6.257 -7.315
1.346961021 1.228 206.5154961 3073.264929 -0.106 -6.066 -6.984 -7.393 -3.734 -6.307 -7.372
1.346963167 1.225 210.1128651 3062.668558 -0.121 -6.092 -7.012 -7.422 -3.732 -6.332 -7.4
1.346963286 1.225 156.1178799 3221.810555 0.137 -5.596 -6.497 -6.866 -3.763 -5.851 -6.854
1.346963525 1.225 118.6185593 3376.758486 0.375 -5.136 -6.017 -6.343 -3.732 -5.39 -6.333
1.346964002 1.224 85.28107081 3571.905825 0.661 -4.583 -5.427 -5.708 -3.447 -4.822 -5.7
1.346964717 1.223 87.7107137 3554.67582 0.636 -4.629 -5.478 -5.762 -3.478 -4.87 -5.754
1.346965671 1.221 106.2068785 3439.537114 0.469 -4.948 -5.819 -6.129 -3.652 -5.199 -6.121
1.346966743 1.219 137.7693612 3288.516309 0.243 -5.385 -6.278 -6.628 -3.764 -5.641 -6.617
1.346968174 1.217 172.2077311 3164.462839 0.049 -5.756 -6.663 -7.047 -3.734 -6.006 -7.032
1.346969724 1.214 198.7708271 3086.028979 -0.077 -5.994 -6.911 -7.317 -3.699 -6.237 -7.297
1.346971512 1.211 213.9206181 3045.790305 -0.142 -6.115 -7.037 -7.451 -3.709 -6.352 -7.427
1.346973658 1.208 221.0307233 3027.610481 -0.172 -6.167 -7.091 -7.509 -3.709 -6.401 -7.484
1.346975923 1.204 224.7774007 3017.866332 -0.187 -6.192 -7.117 -7.538 -3.708 -6.426 -7.511
1.346976042 1.203 169.923187 3167.378759 0.055 -5.73 -6.637 -7.02 -3.718 -5.98 -7.005
1.34697628 1.203 129.1375804 3321.238013 0.293 -5.273 -6.161 -6.502 -3.746 -5.529 -6.492
1.346976757 1.202 92.69421798 3518.033738 0.581 -4.718 -5.574 -5.866 -3.526 -4.962 -5.858
1.346977472 1.2 95.33506013 3501.063598 0.556 -4.764 -5.624 -5.92 -3.552 -5.01 -5.912
1.346978426 1.198 115.0409991 3387.661434 0.392 -5.078 -5.958 -6.281 -3.699 -5.332 -6.271
1.346979618 1.196 148.5431553 3238.91835 0.169 -5.503 -6.403 -6.768 -3.723 -5.759 -6.756
1.346981049 1.193 184.7364717 3117.453613 -0.021 -5.864 -6.778 -7.175 -3.676 -6.11 -7.157
1.346982717 1.189 212.4969226 3040.184917 -0.145 -6.095 -7.017 -7.432 -3.674 -6.331 -7.408
1.346984506 1.185 228.4297397 3000.544002 -0.209 -6.211 -7.138 -7.561 -3.688 -6.44 -7.532
1.346986651 1.181 235.7505121 2982.634246 -0.237 -6.261 -7.188 -7.615 -3.695 -6.486 -7.584
1.346989036 1.176 239.470844 2973.03485 -0.253 -6.285 -7.213 -7.641 -3.696 -6.508 -7.609
1.346989155 1.175 184.3964878 3113.149665 -0.026 -5.858 -6.772 -7.17 -3.655 -6.104 -7.152
1.346989393 1.175 140.4276554 3266.630405 0.21 -5.406 -6.301 -6.658 -3.714 -5.662 -6.647
1.34698987 1.173 100.4737576 3465.77209 0.5 -4.849 -5.716 -6.02 -3.594 -5.099 -6.012
1.346990585 1.171 103.4314576 3447.466066 0.475 -4.895 -5.765 -6.074 -3.613 -5.146 -6.065
1.346991539 1.168 124.4378918 3335.031959 0.313 -5.204 -6.091 -6.428 -3.707 -5.46 -6.418
1.346992731 1.165 160.0120336 3187.865576 0.093 -5.619 -6.523 -6.9 -3.678 -5.87 -6.886
1.346994162 1.16 198.0398756 3066.902715 -0.094 -5.967 -6.887 -7.296 -3.624 -6.208 -7.274
1.346995831 1.155 227.3802004 2990.198367 -0.216 -6.191 -7.118 -7.542 -3.646 -6.418 -7.512
1.346997738 1.15 244.2601643 2950.529764 -0.279 -6.303 -7.234 -7.666 -3.662 -6.521 -7.631
1.346999884 1.144 251.7402417 2931.568186 -0.309 -6.351 -7.282 -7.717 -3.671 -6.563 -7.679
1.347002268 1.137 255.8306916 2921.460374 -0.325 -6.373 -7.306 -7.742 -3.672 -6.583 -7.703
1.347002387 1.136 201.2114287 3051.406029 -0.116 -5.985 -6.907 -7.319 -3.598 -6.223 -7.296
1.347002626 1.135 153.0568055 3205.531139 0.12 -5.54 -6.442 -6.815 -3.655 -5.792 -6.802
1.347003102 1.132 109.4088983 3406.434166 0.412 -4.983 -5.859 -6.178 -3.635 -5.236 -6.169
1.347003818 1.129 112.5518518 3387.661434 0.386 -5.03 -5.909 -6.232 -3.652 -5.284 -6.223
1.347004771 1.125 135.223647 3275.668919 0.225 -5.331 -6.226 -6.58 -3.668 -5.587 -6.569
1.347005963 1.12 173.0424458 3129.680472 0.008 -5.734 -6.646 -7.039 -3.592 -5.981 -7.022
1.347007275 1.113 213.3794763 3009.539169 -0.177 -6.072 -6.998 -7.419 -3.575 -6.303 -7.391
1.347008944 1.106 244.766876 2932.243282 -0.298 -6.288 -7.22 -7.654 -3.613 -6.501 -7.616
1.347010851 1.098 262.5745591 2892.011396 -0.362 -6.396 -7.332 -7.774 -3.633 -6.599 -7.73
1.347012878 1.089 270.8648465 2872.10293 -0.394 -6.442 -7.379 -7.825 -3.637 -6.64 -7.778
1.347015262 1.078 275.7735723 2859.565179 -0.413 -6.464 -7.402 -7.85 -3.636 -6.658 -7.801
1.347015381 1.077 221.38727 2978.516429 -0.222 -6.119 -7.047 -7.473 -3.549 -6.343 -7.442
1.347015619 1.075 168.5204635 3133.285724 0.014 -5.679 -6.591 -6.984 -3.55 -5.927 -6.966
1.347016096 1.072 119.9092385 3337.336513 0.308 -5.124 -6.01 -6.347 -3.633 -5.38 -6.337
1.347016811 1.066 123.4674972 3317.416497 0.28 -5.171 -6.06 -6.402 -3.634 -5.427 -6.392
1.347017646 1.06 148.1673948 3204.055277 0.119 -5.466 -6.369 -6.742 -3.577 -5.719 -6.729
1.347018719 1.051 188.9525011 3057.736096 -0.096 -5.856 -6.777 -7.187 -3.489 -6.095 -7.164
1.34702003 1.041 232.4623612 2936.973311 -0.28 -6.183 -7.115 -7.547 -3.52 -6.397 -7.51
1.347021699 1.029 266.227335 2858.906816 -0.403 -6.39 -7.327 -7.773 -3.565 -6.582 -7.724
1.347023368 1.016 285.9253391 2816.436734 -0.47 -6.49 -7.431 -7.885 -3.582 -6.668 -7.828
1.347025394 1.002 295.6328192 2793.830151 -0.505 -6.528 -7.472 -7.932 -3.582 -6.699 -7.872
1.347027659 0.986 301.1983891 2779.073289 -0.529 -6.547 -7.493 -7.957 -3.576 -6.714 -7.895
1.347027779 0.984 246.5770457 2888.018694 -0.355 -6.256 -7.192 -7.633 -3.488 -6.458 -7.588
1.347028017 0.981 187.5221807 3042.98632 -0.119 -5.824 -6.747 -7.16 -3.417 -6.061 -7.136
1.347028494 0.974 132.6638647 3252.370401 0.179 -5.269 -6.166 -6.528 -3.53 -5.525 -6.516
1.34702909 0.965 136.7264837 3231.469044 0.149 -5.315 -6.215 -6.583 -3.51 -5.57 -6.571
1.347029924 0.953 163.7768994 3116.735875 -0.014 -5.603 -6.517 -6.914 -3.415 -5.849 -6.896
1.347030997 0.939 208.570386 2969.613986 -0.231 -5.98 -6.91 -7.338 -3.39 -6.203 -7.305
1.347032309 0.922 256.1253972 2848.393592 -0.417 -6.295 -7.232 -7.679 -3.451 -6.483 -7.628
1.347033739 0.902 292.9898968 2769.491267 -0.543 -6.475 -7.421 -7.887 -3.49 -6.639 -7.822
1.347035408 0.88 313.8720507 2727.093323 -0.614 -6.549 -7.506 -7.99 -3.486 -6.702 -7.919
1.347037315 0.856 324.0803094 2707.073204 -0.653 -6.569 -7.537 -8.035 -3.465 -6.719 -7.96
1.347039461 0.83 328.8914964 2696.497364 -0.68 -6.562 -7.544 -8.056 -3.423 -6.714 -7.979
1.347049832 0.572 3.335436253e-06 10000 1.587 30.019 30.042 30.052 29.986 30.033 30.051
