# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
#   Read CMD3.3-thin5.dat
#0.01Gyr     Mini       MIc
   500 1.2501995564 -3.291
   500 1.2502007484 -3.236
   500 1.2502017021 -3.202
   500 1.2502018213 -3.202
   500 1.2502019405 -3.403
   500 1.2502020597 -3.293
   500 1.2502024174 -2.987
   500 1.2502028942 -3.019
   500 1.2502034903 -3.222
   500 1.2502042055 -3.389
   500 1.2502051592 -3.325
   500 1.2502062321 -3.211
   500 1.2502074242 -3.136
   500 1.2502087355 -3.093
   500 1.2502102852 -3.098
   500 1.2502102852 -3.289
   500 1.2502105236 -3.300
   500 1.2502107620 -3.053
   500 1.2502112389 -3.081
   500 1.2502117157 -3.247
   500 1.2502124310 -3.325
   500 1.2502131462 -3.193
   500 1.2502140999 -3.073
   500 1.2502151728 -3.019
   500 1.2502163649 -3.006
   500 1.2502176762 -3.028
   500 1.2502176762 -3.190
   500 1.2502179146 -3.304
   500 1.2502182722 -3.108
   500 1.2502186298 -3.136
   500 1.2502192259 -3.264
   500 1.2502199411 -3.245
   500 1.2502208948 -3.076
   500 1.2502218485 -2.973
   500 1.2502230406 -2.948
   500 1.2502243519 -2.936
   500 1.2502257824 -2.962
   500 1.2502259016 -3.063
   500 1.2502260208 -3.258
   500 1.2502263784 -3.156
   500 1.2502268553 -3.176
   500 1.2502275705 -3.257
   500 1.2502282858 -3.129
   500 1.2502292395 -2.940
   500 1.2502303123 -2.888
   500 1.2502316236 -2.884
   500 1.2502330542 -2.875
   500 1.2502346039 -2.907
   500 1.2502347231 -2.911
   500 1.2502348423 -3.145
   500 1.2502351999 -3.184
   500 1.2502357960 -3.193
   500 1.2502363920 -3.199
   500 1.2502372265 -2.987
   500 1.2502382994 -2.835
   500 1.2502393723 -2.815
   500 1.2502408028 -2.816
   500 1.2502422333 -2.807
   500 1.2502439022 -2.840
   500 1.2502440214 -2.788
   500 1.2502441406 -2.990
   500 1.2502444983 -3.174
   500 1.2502450943 -3.161
   500 1.2502456903 -3.033
   500 1.2502465248 -2.777
   500 1.2502474785 -2.711
   500 1.2502486706 -2.705
   500 1.2502499819 -2.703
   500 1.2502514124 -2.691
   500 1.2502530813 -2.786
   500 1.2502532005 -2.643
   500 1.2502533197 -2.685
   500 1.2502536774 -2.980
   500 1.2502541542 -2.861
   500 1.2502547503 -2.548
   500 1.2502555847 -2.408
   500 1.2502565384 -2.393
   500 1.2502576113 -2.375
   500 1.2502588034 -2.352
   500 1.2502602339 -2.340
   500 1.2502617836 -3.034
   500 1.2502701283 30.023
