# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
#   Read CMD3.3-thin6.dat
#0.01Gyr     Mini       MIc
   650 0.7500000000 5.469
   650 0.7716583610 5.304
   650 0.7981558442 5.108
   650 0.7990466356 5.102
   650 0.8217002153 4.937
   650 0.8428998590 4.785
   650 0.8480933905 4.748
   650 0.8495911956 4.738
   650 0.8715609908 4.584
   650 0.8914810419 4.447
   650 0.8971400261 4.408
   650 0.9032016397 4.365
   650 0.9165255427 4.272
   650 0.9412789345 4.098
   650 0.9461866617 4.063
   650 0.9501919150 4.035
   650 0.9615036249 3.953
   650 0.9815279841 3.806
   650 0.9952332973 3.703
   650 0.9994628429 3.672
   650 1.0160608292 3.549
   650 1.0299316645 3.441
   650 1.0410068035 3.349
   650 1.0442799330 3.321
   650 1.0445345640 3.319
   650 1.0554044247 3.221
   650 1.0646718740 3.132
   650 1.0744255781 3.035
   650 1.0832759142 2.942
   650 1.0922116041 2.841
   650 1.0933266878 2.828
   650 1.0989587307 2.763
   650 1.1066650152 2.679
   650 1.1112966537 2.650
   650 1.1140253544 2.656
   650 1.1158845425 2.674
   650 1.1176081896 2.690
   650 1.1196618080 2.676
   650 1.1216877699 2.610
   650 1.1228075027 2.553
   650 1.1239969730 2.472
   650 1.1253734827 2.368
   650 1.1268000603 2.248
   650 1.1279752254 2.140
   650 1.1292784214 2.009
   650 1.1302071810 1.906
   650 1.1310807467 1.804
   650 1.1319065094 1.700
   650 1.1328569651 1.568
   650 1.1337316036 1.434
   650 1.1345115900 1.302
   650 1.1351780891 1.178
   650 1.1358047724 1.051
   650 1.1363780499 0.921
   650 1.1368705034 0.799
   650 1.1373088360 0.680
   650 1.1377146244 0.559
   650 1.1380844116 0.440
   650 1.1384254694 0.322
   650 1.1387381554 0.208
   650 1.1390386820 0.098
   650 1.1393959522 -0.009
   650 1.1395167112 -0.036
   650 1.1397206783 0.016
   650 1.1398730278 0.112
   650 1.1399400234 0.152
   650 1.1399792433 0.133
   650 1.1402144432 0.020
   650 1.1404496431 -0.093
   650 1.1406754255 -0.206
   650 1.1408846378 -0.320
   650 1.1410723925 -0.429
   650 1.1412495375 -0.541
   650 1.1414092779 -0.649
   650 1.1415557861 -0.756
   650 1.1416920424 -0.863
   650 1.1418150663 -0.967
   650 1.1419292688 -1.070
   650 1.1420319080 -1.171
   650 1.1421270370 -1.271
   650 1.1422142982 -1.369
   650 1.1422941685 -1.466
   650 1.1423689127 -1.563
   650 1.1423733234 -1.569
   650 1.1423944235 -1.597
   650 1.1424593925 -1.692
   650 1.1425178051 -1.783
   650 1.1425729990 -1.879
   650 1.1426231861 -1.971
   650 1.1426695585 -2.064
   650 1.1427130699 -2.156
   650 1.1427518129 -2.244
   650 1.1427885294 -2.333
   650 1.1428232193 -2.422
   650 1.1428538561 -2.504
   650 1.1428831816 -2.588
   650 1.1429104805 -2.670
   650 1.1429420710 -2.770
   650 1.1429702044 -2.864
   650 1.1429965496 -2.956
   650 1.1430206299 -3.043
   650 1.1430426836 -3.126
   650 1.1430634260 -3.203
   650 1.1430822611 -3.276
   650 1.1431001425 -3.338
   650 1.1431164742 -3.397
   650 1.1431317329 -3.441
   650 1.1431457996 -3.479
   650 1.1431595087 -3.502
   650 1.1431719065 -3.508
   650 1.1431835890 -3.499
   650 1.1431947947 -3.466
   650 1.1431990862 -3.455
   650 1.1431990862 -0.232
   650 1.1433434486 -0.257
   650 1.1434904337 -0.268
   650 1.1436378956 -0.269
   650 1.1437872648 -0.265
   650 1.1439360380 -0.261
   650 1.1440881491 -0.255
   650 1.1442376375 -0.250
   650 1.1443861723 -0.246
   650 1.1445331573 -0.242
   650 1.1446905136 -0.238
   650 1.1448431015 -0.235
   650 1.1450004578 -0.233
   650 1.1451553106 -0.231
   650 1.1452575922 -0.230
   650 1.1452922821 -0.230
   650 1.1454408169 -0.229
   650 1.1455827951 -0.228
   650 1.1457242966 -0.228
   650 1.1458729506 -0.229
   650 1.1460136175 -0.231
   650 1.1461660862 -0.233
   650 1.1463112831 -0.236
   650 1.1463205814 -0.236
   650 1.1463857889 -0.238
   650 1.1465326548 -0.243
   650 1.1466730833 -0.249
   650 1.1468144655 -0.256
   650 1.1469557285 -0.265
   650 1.1470961571 -0.276
   650 1.1472347975 -0.288
   650 1.1473724842 -0.301
   650 1.1475118399 -0.317
   650 1.1476534605 -0.342
   650 1.1477837563 -0.335
   650 1.1479253769 -0.386
   650 1.1480625868 -0.469
   650 1.1481357813 -0.557
   650 1.1481752396 -0.649
   650 1.1481965780 -0.742
   650 1.1482074261 -0.834
   650 1.1482136250 -0.925
   650 1.1482173204 -1.012
   650 1.1482198238 -1.092
   650 1.1482199430 -1.097
   650 1.1482226849 -1.203
   650 1.1482250690 -1.296
   650 1.1482305527 -1.405
   650 1.1482359171 -1.331
   650 1.1482605934 -1.207
   650 1.1483842134 -1.286
   650 1.1484354734 -1.376
   650 1.1484857798 -1.467
   650 1.1485298872 -1.560
   650 1.1485680342 -1.653
   650 1.1486020088 -1.745
   650 1.1486320496 -1.838
   650 1.1486585140 -1.932
   650 1.1486821175 -2.026
   650 1.1487034559 -2.118
   650 1.1487232447 -2.210
   650 1.1487419605 -2.292
   650 1.1487594843 -2.380
   650 1.1487764120 -2.471
   650 1.1487919092 -2.559
   650 1.1488075256 -2.648
   650 1.1488224268 -2.738
   650 1.1488341093 -2.829
   650 1.1488416195 -2.913
   650 1.1488473415 -2.991
   650 1.1488525867 -3.069
   650 1.1488574743 -3.138
   650 1.1488616467 -3.203
   650 1.1488656998 -3.255
   650 1.1488698721 -3.308
   650 1.1488747597 -3.342
   650 1.1488797665 -3.367
   650 1.1488839388 -3.367
   650 1.1488850117 -3.365
   650 1.1488858461 -3.359
   650 1.1488865614 -3.358
   650 1.1488866806 -3.342
   650 1.1488867998 -3.359
   650 1.1488869190 -3.334
   650 1.1488870382 -3.352
   650 1.1488872766 -3.356
   650 1.1488876343 -3.355
   650 1.1488878727 -3.340
   650 1.1488881111 -3.302
   650 1.1488884687 -3.268
   650 1.1488888264 -3.230
   650 1.1488893032 -3.182
   650 1.1488898993 -3.131
   650 1.1488907337 -3.072
   650 1.1488910913 -3.054
   650 1.1488912106 -3.312
   650 1.1488913298 -3.220
   650 1.1488914490 -2.940
   650 1.1488918066 -2.977
   650 1.1488922834 -3.168
   650 1.1488927603 -3.281
   650 1.1488934755 -3.158
   650 1.1488941908 -3.027
   650 1.1488950253 -2.953
   650 1.1488958597 -2.929
   650 1.1488969326 -2.953
   650 1.1488969326 -3.110
   650 1.1488970518 -3.192
   650 1.1488971710 -2.981
   650 1.1488974094 -3.013
   650 1.1488977671 -3.158
   650 1.1488981247 -3.156
   650 1.1488986015 -2.989
   650 1.1488990784 -2.888
   650 1.1488996744 -2.863
   650 1.1489003897 -2.851
   650 1.1489011049 -2.890
   650 1.1489011049 -3.015
   650 1.1489012241 -3.170
   650 1.1489014626 -3.020
   650 1.1489017010 -3.045
   650 1.1489020586 -3.156
   650 1.1489024162 -3.054
   650 1.1489028931 -2.869
   650 1.1489034891 -2.805
   650 1.1489040852 -2.795
   650 1.1489048004 -2.786
   650 1.1489056349 -2.837
   650 1.1489056349 -2.862
   650 1.1489057541 -3.097
   650 1.1489059925 -3.045
   650 1.1489062309 -3.064
   650 1.1489065886 -3.089
   650 1.1489070654 -2.879
   650 1.1489075422 -2.714
   650 1.1489081383 -2.687
   650 1.1489088535 -2.677
   650 1.1489096880 -2.661
   650 1.1489105225 -2.804
   650 1.1489105225 -2.640
   650 1.1489106417 -2.857
   650 1.1489108801 -3.005
   650 1.1489111185 -2.993
   650 1.1489115953 -2.845
   650 1.1489120722 -2.582
   650 1.1489125490 -2.524
   650 1.1489131451 -2.514
   650 1.1489139795 -2.515
   650 1.1489146948 -2.510
   650 1.1489156485 -2.881
   650 1.1489156485 -2.463
   650 1.1489157677 -2.560
   650 1.1489160061 -2.890
   650 1.1489162445 -2.795
   650 1.1489166021 -2.474
   650 1.1489170790 -2.290
   650 1.1489176750 -2.269
   650 1.1489182711 -2.285
   650 1.1489189863 -2.306
   650 1.1489198208 -2.354
   650 1.1489206553 -3.784
   650 1.1489232779 30.025
   700 0.0900000036 13.637
   700 0.0998184234 13.172
   700 0.1000000015 13.163
   700 0.1088593900 12.851
   700 0.1200000048 12.283
   700 0.1400000006 11.617
   700 0.1563414037 11.215
   700 0.1599999964 11.133
   700 0.2000000030 10.439
   700 0.2500000000 9.827
   700 0.3000000119 9.369
   700 0.3500000238 8.957
   700 0.3988912106 8.563
   700 0.4000000358 8.555
   700 0.4500000477 8.137
   700 0.5000000000 7.696
   700 0.5500000119 7.220
   700 0.6000000238 6.762
   700 0.6499999762 6.303
   700 0.6980069280 5.882
   700 0.7000000477 5.865
   700 0.7203524709 5.692
   700 0.7416186333 5.517
   700 0.7500000000 5.450
   700 0.7560260892 5.404
   700 0.7820000648 5.205
   700 0.7990466356 5.078
   700 0.8056767583 5.029
   700 0.8264617324 4.875
   700 0.8459338546 4.734
   700 0.8480933905 4.718
   700 0.8546444774 4.671
   700 0.8742424846 4.532
   700 0.8927193880 4.401
   700 0.8971400261 4.369
   700 0.8998721838 4.349
   700 0.9241228104 4.173
   700 0.9461088777 4.012
   700 0.9461866617 4.011
   700 0.9638370275 3.877
   700 0.9816009998 3.740
   700 0.9952332973 3.636
   700 0.9982931018 3.613
   700 1.0119515657 3.503
   700 1.0228563547 3.408
   700 1.0263355970 3.377
   700 1.0327920914 3.318
   700 1.0434896946 3.215
   700 1.0442799330 3.207
   700 1.0457253456 3.192
   700 1.0549333096 3.096
   700 1.0632967949 3.005
   700 1.0716990232 2.907
   700 1.0792453289 2.817
   700 1.0860608816 2.744
   700 1.0902894735 2.720
   700 1.0928667784 2.728
   700 1.0933266878 2.732
   700 1.0941123962 2.739
   700 1.0957564116 2.749
   700 1.0977156162 2.727
   700 1.0996484756 2.659
   700 1.1007169485 2.602
   700 1.1018444300 2.523
   700 1.1031492949 2.419
   700 1.1045019627 2.298
   700 1.1056162119 2.190
   700 1.1068519354 2.058
   700 1.1077328920 1.956
   700 1.1085613966 1.853
   700 1.1093446016 1.748
   700 1.1102461815 1.615
   700 1.1110759974 1.481
   700 1.1118158102 1.349
   700 1.1124482155 1.225
   700 1.1130428314 1.096
   700 1.1135867834 0.966
   700 1.1140540838 0.844
   700 1.1144700050 0.724
   700 1.1148550510 0.602
   700 1.1152060032 0.482
   700 1.1155295372 0.363
   700 1.1158263683 0.247
   700 1.1161115170 0.135
   700 1.1164506674 0.025
   700 1.1165652275 0.001
   700 1.1167573929 0.058
   700 1.1169010401 0.145
   700 1.1169641018 0.186
   700 1.1170008183 0.169
   700 1.1172211170 0.056
   700 1.1174414158 -0.057
   700 1.1176527739 -0.171
   700 1.1178487539 -0.284
   700 1.1180245876 -0.394
   700 1.1181905270 -0.505
   700 1.1183401346 -0.613
   700 1.1184773445 -0.720
   700 1.1186048985 -0.828
   700 1.1187200546 -0.932
   700 1.1188271046 -1.035
   700 1.1189231873 -1.136
   700 1.1190123558 -1.236
   700 1.1190941334 -1.335
   700 1.1191688776 -1.432
   700 1.1192388535 -1.529
   700 1.1193013191 -1.622
   700 1.1193603277 -1.716
   700 1.1194150448 -1.811
   700 1.1194642782 -1.903
   700 1.1195104122 -1.997
   700 1.1195527315 -2.089
   700 1.1195913553 -2.178
   700 1.1196274757 -2.268
   700 1.1196604967 -2.354
   700 1.1196911335 -2.439
   700 1.1197198629 -2.523
   700 1.1197463274 -2.606
   700 1.1197763681 -2.703
   700 1.1198039055 -2.798
   700 1.1198294163 -2.890
   700 1.1198527813 -2.978
   700 1.1198743582 -3.064
   700 1.1198942661 -3.141
   700 1.1199123859 -3.214
   700 1.1199290752 -3.277
   700 1.1199448109 -3.336
   700 1.1199593544 -3.387
   700 1.1199730635 -3.427
   700 1.1199855804 -3.463
   700 1.1199973822 -3.472
   700 1.1200084686 -3.477
   700 1.1200188398 -3.457
   700 1.1200287342 -3.425
   700 1.1200344563 -3.410
   700 1.1200344563 -0.220
   700 1.1201652288 -0.244
   700 1.1202985048 -0.255
   700 1.1204321384 -0.255
   700 1.1205673218 -0.251
   700 1.1207022667 -0.246
   700 1.1208400726 -0.241
   700 1.1209754944 -0.235
   700 1.1211100817 -0.231
   700 1.1212433577 -0.226
   700 1.1213859320 -0.222
   700 1.1215242147 -0.219
   700 1.1216666698 -0.217
   700 1.1218070984 -0.214
   700 1.1218998432 -0.213
   700 1.1219316721 -0.213
   700 1.1220680475 -0.212
   700 1.1221983433 -0.211
   700 1.1223282814 -0.211
   700 1.1224646568 -0.212
   700 1.1225939989 -0.213
   700 1.1227338314 -0.215
   700 1.1228672266 -0.219
   700 1.1228758097 -0.219
   700 1.1229346991 -0.221
   700 1.1230676174 -0.225
   700 1.1231948137 -0.231
   700 1.1233227253 -0.238
   700 1.1234505177 -0.248
   700 1.1235777140 -0.258
   700 1.1237031221 -0.271
   700 1.1238278151 -0.284
   700 1.1239539385 -0.300
   700 1.1240820885 -0.320
   700 1.1242001057 -0.323
   700 1.1243282557 -0.370
   700 1.1244525909 -0.452
   700 1.1245187521 -0.541
   700 1.1245545149 -0.635
   700 1.1245737076 -0.729
   700 1.1245836020 -0.822
   700 1.1245892048 -0.914
   700 1.1245925426 -1.001
   700 1.1245948076 -1.080
   700 1.1245949268 -1.084
   700 1.1245974302 -1.190
   700 1.1245996952 -1.279
   700 1.1246048212 -1.371
   700 1.1246098280 -1.298
   700 1.1246325970 -1.205
   700 1.1247475147 -1.269
   700 1.1247950792 -1.353
   700 1.1248418093 -1.445
   700 1.1248828173 -1.538
   700 1.1249183416 -1.630
   700 1.1249498129 -1.722
   700 1.1249777079 -1.814
   700 1.1250022650 -1.908
   700 1.1250241995 -2.002
   700 1.1250441074 -2.094
   700 1.1250624657 -2.185
   700 1.1250797510 -2.271
   700 1.1250960827 -2.355
   700 1.1251118183 -2.446
   700 1.1251262426 -2.534
   700 1.1251406670 -2.624
   700 1.1251544952 -2.715
   700 1.1251654625 -2.807
   700 1.1251723766 -2.888
   700 1.1251777411 -2.965
   700 1.1251826286 -3.041
   700 1.1251870394 -3.112
   700 1.1251909733 -3.176
   700 1.1251946688 -3.226
   700 1.1251987219 -3.278
   700 1.1252031326 -3.308
   700 1.1252077818 -3.332
   700 1.1252117157 -3.324
   700 1.1252127886 -3.321
   700 1.1252135038 -3.316
   700 1.1252140999 -3.317
   700 1.1252142191 -3.312
   700 1.1252143383 -3.316
   700 1.1252144575 -3.313
   700 1.1252145767 -3.313
   700 1.1252148151 -3.315
   700 1.1252150536 -3.313
   700 1.1252152920 -3.293
   700 1.1252156496 -3.250
   700 1.1252158880 -3.213
   700 1.1252162457 -3.172
   700 1.1252166033 -3.121
   700 1.1252171993 -3.067
   700 1.1252179146 -3.007
   700 1.1252182722 -2.987
   700 1.1252183914 -2.987
   700 1.1252185106 -3.264
   700 1.1252185106 -3.182
   700 1.1252187490 -2.910
   700 1.1252191067 -2.948
   700 1.1252194643 -3.136
   700 1.1252199411 -3.233
   700 1.1252205372 -3.092
   700 1.1252212524 -2.955
   700 1.1252219677 -2.894
   700 1.1252228022 -2.869
   700 1.1252237558 -2.894
   700 1.1252237558 -3.051
   700 1.1252238750 -3.148
   700 1.1252239943 -2.946
   700 1.1252242327 -2.979
   700 1.1252244711 -3.119
   700 1.1252247095 -3.094
   700 1.1252250671 -2.923
   700 1.1252255440 -2.830
   700 1.1252260208 -2.804
   700 1.1252264977 -2.798
   700 1.1252270937 -2.836
   700 1.1252270937 -2.956
   700 1.1252272129 -3.123
   700 1.1252273321 -2.982
   700 1.1252275705 -3.007
   700 1.1252278090 -3.116
   700 1.1252281666 -3.002
   700 1.1252285242 -2.811
   700 1.1252290010 -2.756
   700 1.1252295971 -2.750
   700 1.1252301931 -2.741
   700 1.1252307892 -2.786
   700 1.1252307892 -2.828
   700 1.1252309084 -3.071
   700 1.1252310276 -3.006
   700 1.1252312660 -3.028
   700 1.1252316236 -3.061
   700 1.1252319813 -2.855
   700 1.1252324581 -2.685
   700 1.1252329350 -2.655
   700 1.1252335310 -2.647
   700 1.1252341270 -2.632
   700 1.1252348423 -2.791
   700 1.1252348423 -2.645
   700 1.1252349615 -2.895
   700 1.1252350807 -3.002
   700 1.1252353191 -3.005
   700 1.1252356768 -2.897
   700 1.1252360344 -2.601
   700 1.1252365112 -2.519
   700 1.1252369881 -2.507
   700 1.1252375841 -2.504
   700 1.1252382994 -2.502
   700 1.1252390146 -2.903
   700 1.1252390146 -2.491
   700 1.1252391338 -2.689
   700 1.1252392530 -2.961
   700 1.1252394915 -2.891
   700 1.1252398491 -2.548
   700 1.1252402067 -2.272
   700 1.1252406836 -2.229
   700 1.1252411604 -2.230
   700 1.1252417564 -2.253
   700 1.1252424717 -2.308
   700 1.1252431870 -3.948
   700 1.1252453327 30.025
