# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
#   Read CMD3.3-thin3.dat
#0.01Gyr     Mini       MIc
   200 1.7190750837 -3.704
   200 1.7190757990 -3.796
   200 1.7190772295 -3.588
   200 1.7190792561 -3.598
   200 1.7190819979 -3.715
   200 1.7190855742 -3.793
   200 1.7190897465 -3.695
   200 1.7190948725 -3.594
   200 1.7191007137 -3.540
   200 1.7191073895 -3.516
   200 1.7191148996 -3.556
   200 1.7191151381 -3.647
   200 1.7191158533 -3.789
   200 1.7191172838 -3.648
   200 1.7191193104 -3.656
   200 1.7191220522 -3.750
   200 1.7191255093 -3.784
   200 1.7191296816 -3.645
   200 1.7191346884 -3.533
   200 1.7191405296 -3.473
   200 1.7191472054 -3.464
   200 1.7191545963 -3.486
   200 1.7191548347 -3.560
   200 1.7191554308 -3.731
   200 1.7191566229 -3.704
   200 1.7191585302 -3.712
   200 1.7191609144 -3.779
   200 1.7191640139 -3.724
   200 1.7191678286 -3.566
   200 1.7191722393 -3.454
   200 1.7191774845 -3.431
   200 1.7191833258 -3.418
   200 1.7191900015 -3.435
   200 1.7191902399 -3.464
   200 1.7191908360 -3.650
   200 1.7191920280 -3.738
   200 1.7191938162 -3.741
   200 1.7191962004 -3.767
   200 1.7191991806 -3.646
   200 1.7192028761 -3.479
   200 1.7192072868 -3.401
   200 1.7192122936 -3.374
   200 1.7192181349 -3.368
   200 1.7192245722 -3.379
   200 1.7192246914 -3.386
   200 1.7192254066 -3.551
   200 1.7192264795 -3.751
   200 1.7192281485 -3.754
   200 1.7192304134 -3.732
   200 1.7192331553 -3.554
   200 1.7192366123 -3.380
   200 1.7192406654 -3.336
   200 1.7192454338 -3.325
   200 1.7192507982 -3.315
   200 1.7192568779 -3.320
   200 1.7192569971 -3.313
   200 1.7192575932 -3.425
   200 1.7192586660 -3.721
   200 1.7192602158 -3.716
   200 1.7192623615 -3.625
   200 1.7192649841 -3.427
   200 1.7192683220 -3.301
   200 1.7192721367 -3.273
   200 1.7192765474 -3.259
   200 1.7192816734 -3.248
   200 1.7192873955 -3.245
   200 1.7192875147 -3.236
   200 1.7192881107 -3.284
   200 1.7192890644 -3.636
   200 1.7192904949 -3.619
   200 1.7192924023 -3.484
   200 1.7192949057 -3.269
   200 1.7192978859 -3.209
   200 1.7193013430 -3.188
   200 1.7193055153 -3.163
   200 1.7193101645 -3.147
   200 1.7193154097 -3.139
   200 1.7193155289 -3.134
   200 1.7193160057 -3.152
   200 1.7193169594 -3.447
   200 1.7193183899 -3.422
   200 1.7193201780 -3.251
   200 1.7193225622 -3.106
   200 1.7193254232 -3.069
   200 1.7193287611 -3.034
   200 1.7193326950 -2.991
   200 1.7193372250 -2.946
   200 1.7193422318 -2.938
   200 1.7193423510 -2.923
   200 1.7193428278 -2.924
   200 1.7193436623 -2.949
   200 1.7193449736 -2.834
   200 1.7193466425 -2.707
   200 1.7193487883 -2.654
   200 1.7193515301 -2.591
   200 1.7193546295 -2.323
   200 1.7193582058 -2.090
   200 1.7193623781 -1.830
   200 1.7193670273 -2.934
   200 1.7193869352 30.022
