# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
#   Read CMD3.3-thin2.dat
#0.01Gyr     Mini       MIc
   100 2.3060812950 -4.929
   100 2.3060822487 -4.802
   100 2.3060841560 -4.497
   100 2.3060870171 -4.386
   100 2.3060910702 -4.474
   100 2.3060963154 -4.642
   100 2.3061029911 -4.780
   100 2.3061108589 -4.852
   100 2.3061201572 -4.862
   100 2.3061311245 -4.857
   100 2.3061435223 -4.848
   100 2.3061437607 -5.114
   100 2.3061447144 -4.752
   100 2.3061463833 -4.488
   100 2.3061492443 -4.375
   100 2.3061532974 -4.468
   100 2.3061583042 -4.618
   100 2.3061647415 -4.741
   100 2.3061726093 -4.782
   100 2.3061819077 -5.041
   100 2.3061923981 -5.058
   100 2.3062045574 -5.072
   100 2.3062047958 -5.092
   100 2.3062057495 -4.737
   100 2.3062074184 -4.507
   100 2.3062100410 -4.407
   100 2.3062136173 -4.490
   100 2.3062186241 -4.634
   100 2.3062245846 -4.730
   100 2.3062317371 -5.001
   100 2.3062403202 -5.025
   100 2.3062503338 -5.039
   100 2.3062617779 -5.043
   100 2.3062620163 -4.924
   100 2.3062629700 -4.926
   100 2.3062646389 -4.514
   100 2.3062674999 -4.427
   100 2.3062713146 -4.495
   100 2.3062763214 -4.640
   100 2.3062825203 -4.915
   100 2.3062899113 -4.928
   100 2.3062987328 -4.889
   100 2.3063092232 -4.863
   100 2.3063209057 -4.949
   100 2.3063211441 -4.460
   100 2.3063218594 -4.880
   100 2.3063235283 -4.551
   100 2.3063261509 -4.450
   100 2.3063294888 -4.526
   100 2.3063340187 -4.774
   100 2.3063397408 -4.831
   100 2.3063466549 -4.687
   100 2.3063547611 -4.480
   100 2.3063642979 -4.338
   100 2.3063750267 -4.309
   100 2.3063752651 -3.070
   100 2.3063759804 -4.487
   100 2.3063776493 -4.528
   100 2.3063800335 -4.445
   100 2.3063836098 -4.500
   100 2.3063879013 -4.574
   100 2.3063936234 -4.046
   100 2.3064002991 -3.142
   100 2.3064084053 -2.427
   100 2.3064177036 -2.221
   100 2.3064281940 -2.611
   100 2.3064284325 -1.234
   100 2.3064291477 -2.003
   100 2.3064305782 -3.464
   100 2.3064329624 -3.636
   100 2.3064363003 -3.034
   100 2.3064405918 -2.618
   100 2.3064458370 -2.128
   100 2.3064522743 -1.353
   100 2.3064599037 -0.918
   100 2.3064687252 -0.710
   100 2.3064787388 -0.647
   100 2.3064789772 -3.709
   100 2.3064796925 -0.564
   100 2.3064811230 -1.707
   100 2.3064832687 -1.548
   100 2.3064863682 -1.566
   100 2.3064904213 -1.647
   100 2.3064954281 -1.097
   100 2.3065016270 -1.321
   100 2.3065087795 -2.131
   100 2.3065171242 1.105
   100 2.3065266609 -5.052
   100 2.3065376282 31.201
