# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:17:03 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.013188 -0.05000 9.47712 1.0657217503 2.4857034683    1.065  0.165  3.7864  4.398    1  0.000  0.536     0.00     0.00 -1 -1.02e-13      0.00 7.496e-01 2.385e-01 2.102e-03 5.749e-04 5.229e-03 -1.000 1.194e-02 4.357 4.972 4.934 4.374 4.035 3.745 3.391 3.106 3.076
0.013188 -0.05000 9.47712 1.0851442814 2.4891433716    1.084  0.211  3.7904  4.375    1  0.000  0.536     0.00     0.00 -1 -1.12e-13      0.00 7.534e-01 2.348e-01 2.074e-03 5.675e-04 5.162e-03 -1.000 1.178e-02 4.241 4.817 4.797 4.254 3.924 3.641 3.296 3.019 2.991
0.013188 -0.05000 9.47712 1.0972975492 2.4912245274    1.096  0.240  3.7928  4.361    1  0.000  0.536     0.00     0.00 -1 -1.18e-13      0.00 7.559e-01 2.324e-01 2.056e-03 5.626e-04 5.119e-03 -1.000 1.166e-02 4.170 4.724 4.713 4.180 3.855 3.575 3.237 2.964 2.937
0.013188 -0.05000 9.47712 1.1034784317 2.4922628403    1.102  0.255  3.7940  4.354    1  0.000  0.535     0.00     0.00 -1 -1.22e-13      0.00 7.565e-01 2.319e-01 2.054e-03 5.620e-04 5.114e-03 -1.000 1.164e-02 4.133 4.677 4.670 4.143 3.820 3.542 3.207 2.937 2.910
0.013188 -0.05000 9.47712 1.1206543446 2.4950792789    1.120  0.295  3.7971  4.332    1  0.000  0.535     0.00     0.00 -1 -1.32e-13      0.00 7.579e-01 2.305e-01 2.050e-03 5.611e-04 5.106e-03 -1.000 1.162e-02 4.033 4.549 4.553 4.039 3.724 3.451 3.122 2.859 2.833
0.013188 -0.05000 9.47712 1.1359411478 2.4975035191    1.135  0.330  3.7997  4.313    1  0.000  0.535     0.00     0.00 -1 -1.41e-13      0.00 7.588e-01 2.296e-01 2.049e-03 5.610e-04 5.107e-03 -1.000 1.159e-02 3.944 4.438 4.450 3.948 3.638 3.370 3.047 2.789 2.764
0.013188 -0.05000 9.47712 1.1469115019 2.4991977215    1.146  0.355  3.8015  4.300    1  0.000  0.535     0.00     0.00 -1 -1.49e-13      0.00 7.594e-01 2.290e-01 2.050e-03 5.614e-04 5.111e-03 -1.000 1.160e-02 3.881 4.362 4.379 3.884 3.578 3.312 2.994 2.739 2.715
0.013188 -0.05000 9.47712 1.1642740965 2.5018041134    1.163  0.393  3.8038  4.278    1  0.000  0.535     0.00     0.00 -1  -1.6e-13      0.00 7.592e-01 2.292e-01 2.054e-03 5.625e-04 5.122e-03 -1.000 1.167e-02 3.787 4.251 4.273 3.787 3.487 3.225 2.912 2.662 2.639
0.013188 -0.05000 9.47712 1.1847460270 2.5047645569    1.184  0.435  3.8058  4.251    1  0.000  0.534     0.00     0.00 -1 -1.73e-13      0.00 7.589e-01 2.295e-01 2.059e-03 5.642e-04 5.137e-03 -1.000 1.169e-02 3.682 4.132 4.157 3.680 3.384 3.126 2.817 2.571 2.549
0.013188 -0.05000 9.47712 1.1965254545 2.5064151287    1.196  0.458  3.8064  4.235    1  0.000  0.534     0.00     0.00 -1 -1.81e-13      0.00 7.586e-01 2.297e-01 2.063e-03 5.651e-04 5.147e-03 -1.000 1.171e-02 3.624 4.070 4.095 3.622 3.328 3.070 2.763 2.519 2.497
0.013188 -0.05000 9.47712 1.2042839527 2.5074822903    1.203  0.473  3.8067  4.224    1  0.000  0.534     0.00     0.00 -1 -1.86e-13      0.00 7.586e-01 2.296e-01 2.063e-03 5.652e-04 5.148e-03 -1.000 1.172e-02 3.588 4.032 4.057 3.585 3.291 3.035 2.728 2.485 2.462
0.013188 -0.05000 9.47712 1.2461395264 2.5129756927    1.245  0.549  3.8071  4.165    1  0.000  0.534     0.00     0.00 -1 -2.14e-13      0.00 7.586e-01 2.297e-01 2.063e-03 5.654e-04 5.154e-03 -1.000 1.172e-02 3.398 3.841 3.862 3.393 3.102 2.846 2.541 2.298 2.276
0.013188 -0.05000 9.47712 1.2815990448 2.5173084736    1.281  0.613  3.8059  4.108    1  0.000  0.534     0.00     0.00 -1 -2.39e-13      0.00 7.584e-01 2.299e-01 2.067e-03 5.654e-04 5.165e-03 -1.000 1.174e-02 3.238 3.693 3.707 3.234 2.940 2.683 2.375 2.130 2.107
0.013188 -0.05000 9.47712 1.2957533598 2.5189619064    1.295  0.637  3.8050  4.085    1  0.000  0.533     0.00     0.00 -1 -2.51e-13      0.00 7.583e-01 2.300e-01 2.068e-03 5.655e-04 5.170e-03 -1.000 1.175e-02 3.176 3.638 3.648 3.172 2.877 2.618 2.307 2.062 2.038
