# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:25:50 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.00000 1.7665035725 2.5570890903    1.765  1.159  3.8940  4.053    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.283e-01 2.577e-01 2.489e-03 6.806e-04 6.183e-03 -1.000 1.406e-02 1.872 2.066 2.022 1.818 1.702 1.602 1.487 1.410 1.399
0.01471 0.00000 9.00000 1.7961142063 2.5587320328    1.795  1.197  3.8951  4.027    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.282e-01 2.577e-01 2.489e-03 6.808e-04 6.185e-03 -1.000 1.407e-02 1.777 1.970 1.922 1.723 1.609 1.512 1.399 1.324 1.314
0.01471 0.00000 9.00000 1.7999999523 2.5589430332    1.799  1.202  3.8952  4.023    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.282e-01 2.577e-01 2.489e-03 6.809e-04 6.186e-03 -1.000 1.407e-02 1.764 1.958 1.909 1.710 1.597 1.500 1.387 1.313 1.302
0.01471 0.00000 9.00000 1.8241087198 2.5602290630    1.823  1.233  3.8956  4.000    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.281e-01 2.578e-01 2.490e-03 6.812e-04 6.186e-03 -1.000 1.405e-02 1.687 1.881 1.828 1.632 1.520 1.424 1.312 1.239 1.228
0.01471 0.00000 9.00000 1.8499999046 2.5615673065    1.849  1.266  3.8954  3.972    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.280e-01 2.580e-01 2.491e-03 6.817e-04 6.187e-03 -1.000 1.408e-02 1.604 1.798 1.743 1.548 1.436 1.341 1.228 1.155 1.144
0.01471 0.00000 9.00000 1.8551179171 2.5618267059    1.854  1.273  3.8953  3.966    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.279e-01 2.580e-01 2.491e-03 6.817e-04 6.188e-03 -1.000 1.409e-02 1.588 1.782 1.726 1.531 1.420 1.324 1.212 1.138 1.127
0.01471 0.00000 9.00000 1.8823248148 2.5631787777    1.881  1.307  3.8942  3.934    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.278e-01 2.581e-01 2.492e-03 6.818e-04 6.191e-03 -1.000 1.411e-02 1.502 1.698 1.639 1.444 1.331 1.235 1.119 1.045 1.034
0.01471 0.00000 9.00000 1.8999999762 2.5640332699    1.899  1.329  3.8927  3.910    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.277e-01 2.582e-01 2.493e-03 6.819e-04 6.193e-03 -1.000 1.411e-02 1.447 1.646 1.585 1.387 1.272 1.173 1.055 0.979 0.967
0.01471 0.00000 9.00000 1.9149892330 2.5647437572    1.914  1.348  3.8914  3.890    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.276e-01 2.582e-01 2.493e-03 6.820e-04 6.195e-03 -1.000 1.412e-02 1.400 1.601 1.540 1.339 1.222 1.121 1.001 0.923 0.911
0.01471 0.00000 9.00000 1.9452922344 2.5661416054    1.945  1.386  3.8872  3.842    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.275e-01 2.584e-01 2.495e-03 6.823e-04 6.198e-03 -1.000 1.407e-02 1.306 1.514 1.453 1.243 1.119 1.011 0.882 0.799 0.786
